D,e,x0,x1,x2,y0,y1,y2
1,0.353589265,-45.69523153,-42.11633046,36.86165859,-104.692291,10.80549604,148.9969504
1,0.584705334,32.73844609,-45.69523153,-42.11633046,-7.132163758,-104.692291,10.80549604
1,-0.838104824,-42.43533088,32.73844609,-45.69523153,-70.90562542,-7.132163758,-104.692291
1,-0.534078477,-8.189236435,-42.43533088,32.73844609,-71.5830295,-70.90562542,-7.132163758
1,-1.816656908,31.73127476,-8.189236435,-42.43533088,23.75975964,-71.5830295,-70.90562542
1,-0.505696356,14.9184238,31.73127476,-8.189236435,59.07666845,23.75975964,-71.5830295
1,-1.108163006,-12.02811672,14.9184238,31.73127476,13.83314967,59.07666845,23.75975964
1,0.430927501,29.11706205,-12.02811672,14.9184238,61.56756807,13.83314967,59.07666845
1,-0.007664703,-10.32914641,29.11706205,-12.02811672,26.67635754,61.56756807,13.83314967
1,0.915722361,-20.28208129,-10.32914641,29.11706205,-29.47483465,26.67635754,61.56756807
1,-0.705310514,-41.24601792,-20.28208129,-10.32914641,-106.0758043,-29.47483465,26.67635754
1,0.486677961,-35.88009727,-41.24601792,-20.28208129,-142.9344277,-106.0758043,-29.47483465
1,-0.022644225,-47.39305188,-35.88009727,-41.24601792,-182.2160105,-142.9344277,-106.0758043
1,-0.232073239,24.45086986,-47.39305188,-35.88009727,-64.13486471,-182.2160105,-142.9344277
1,0.474832498,-35.30709001,24.45086986,-47.39305188,-87.98134494,-64.13486471,-182.2160105
1,1.429179261,7.070714486,-35.30709001,24.45086986,-44.07360924,-87.98134494,-64.13486471
1,-0.245378144,-34.29824021,7.070714486,-35.30709001,-85.34330593,-44.07360924,-87.98134494
1,-0.436378021,-8.874202326,-34.29824021,7.070714486,-76.00555574,-85.34330593,-44.07360924
1,0.988694855,39.2630136,-8.874202326,-34.29824021,39.07484302,-76.00555574,-85.34330593
1,-0.212950868,-31.0586516,39.2630136,-8.874202326,-21.16132576,39.07484302,-76.00555574
1,-2.377616728,13.8242834,-31.0586516,39.2630136,1.160961386,-21.16132576,39.07484302
1,-0.597597568,9.428794075,13.8242834,-31.0586516,27.75261297,1.160961386,-21.16132576
1,-1.731756002,-11.70086776,9.428794075,13.8242834,-4.542788004,27.75261297,1.160961386
1,0.868696018,-13.73167038,-11.70086776,9.428794075,-32.71647263,-4.542788004,27.75261297
1,1.675264662,-20.25661653,-13.73167038,-11.70086776,-60.06203991,-32.71647263,-4.542788004
1,-1.963338899,27.8227683,-20.25661653,-13.73167038,15.52286948,-60.06203991,-32.71647263
1,0.960204889,21.28445596,27.8227683,-20.25661653,67.2019357,15.52286948,-60.06203991
1,0.578944262,-13.75229546,21.28445596,27.8227683,19.31754917,67.2019357,15.52286948
1,-0.894666373,-13.66398851,-13.75229546,21.28445596,-23.44001654,19.31754917,67.2019357
1,0.731019786,7.501531766,-13.66398851,-13.75229546,-0.817919203,-23.44001654,19.31754917
1,-0.809749679,-42.20925652,7.501531766,-13.66398851,-79.88645644,-0.817919203,-23.44001654
1,1.270382768,35.79797436,-42.20925652,7.501531766,13.81847501,-79.88645644,-0.817919203
1,-0.061892948,-21.59253331,35.79797436,-42.20925652,-16.43873487,13.81847501,-79.88645644
1,-0.782216191,2.402587485,-21.59253331,35.79797436,-12.99267531,-16.43873487,13.81847501
1,0.028506643,49.47904184,2.402587485,-21.59253331,95.69154642,-12.99267531,-16.43873487
1,0.735225223,20.74464486,49.47904184,2.402587485,116.8098091,95.69154642,-12.99267531
1,-0.433799275,-9.750288979,20.74464486,49.47904184,50.84284973,116.8098091,95.69154642
1,-2.039736944,-45.10934855,-9.750288979,20.74464486,-69.71215366,50.84284973,116.8098091
1,0.64253724,-20.3690356,-45.10934855,-9.750288979,-95.50628506,-69.71215366,50.84284973
1,-0.320201501,-24.46640086,-20.3690356,-45.10934855,-105.1906635,-95.50628506,-69.71215366
1,-0.980544486,45.5513441,-24.46640086,-20.3690356,27.29361152,-105.1906635,-95.50628506
1,-1.707647588,-23.73314387,45.5513441,-24.46640086,-10.75145751,27.29361152,-105.1906635
1,0.438183796,-24.38777342,-23.73314387,45.5513441,-63.57966374,-10.75145751,27.29361152
1,0.147768757,17.45142807,-24.38777342,-23.73314387,-6.933093678,-63.57966374,-10.75145751
1,-1.046346694,-4.630596369,17.45142807,-24.38777342,-3.048372234,-6.933093678,-63.57966374
1,1.065383356,3.983299917,-4.630596369,17.45142807,7.192498887,-3.048372234,-6.933093678
1,-0.059829595,2.985967266,3.983299917,-4.630596369,13.50000434,7.192498887,-3.048372234
1,2.69130188,-8.312006207,2.985967266,3.983299917,-3.68972473,13.50000434,7.192498887
1,0.135127665,-12.98355434,-8.312006207,2.985967266,-29.83284648,-3.68972473,13.50000434
1,-0.616254116,-3.939762186,-12.98355434,-8.312006207,-27.9039789,-29.83284648,-3.68972473
1,0.627230907,27.24665253,-3.939762186,-12.98355434,41.19866542,-27.9039789,-29.83284648
1,-1.231369626,-25.73043712,27.24665253,-3.939762186,-16.46958489,41.19866542,-27.9039789
1,1.963390801,9.859620846,-25.73043712,27.24665253,2.582621485,-16.46958489,41.19866542
1,-0.134438152,41.84770061,9.859620846,-25.73043712,91.78208423,2.582621485,-16.46958489
1,0.934802266,23.80711952,41.84770061,9.859620846,117.3639337,91.78208423,2.582621485
1,1.338982561,9.834707341,23.80711952,41.84770061,93.59392387,117.3639337,91.78208423
1,1.97427262,25.37779487,9.834707341,23.80711952,106.444178,93.59392387,117.3639337
1,-1.085320529,22.59880685,25.37779487,9.834707341,112.0232796,106.444178,93.59392387
1,-1.075898188,45.58493943,22.59880685,25.37779487,159.4050239,112.0232796,106.444178
1,0.896215055,-9.249025688,45.58493943,22.59880685,86.89314534,159.4050239,112.0232796
1,0.788591063,39.76521094,-9.249025688,45.58493943,121.1410728,86.89314534,159.4050239
1,0.746210013,19.57509053,39.76521094,-9.249025688,122.3495329,121.1410728,86.89314534
1,2.118986208,47.13841494,19.57509053,39.76521094,169.3581278,122.3495329,121.1410728
1,0.595662278,-28.35942871,47.13841494,19.57509053,54.12507622,169.3581278,122.3495329
1,-0.013494681,-13.81989968,-28.35942871,47.13841494,-12.77047029,54.12507622,169.3581278
1,0.89751384,6.43400207,-13.81989968,-28.35942871,2.470332996,-12.77047029,54.12507622
1,-0.538189208,-18.510849,6.43400207,-13.81989968,-31.10771967,2.470332996,-12.77047029
1,-0.33130201,17.24598972,-18.510849,6.43400207,11.3513931,-31.10771967,2.470332996
1,2.703060639,-34.68910449,17.24598972,-18.510849,-50.37645694,11.3513931,-31.10771967
1,0.590233008,-13.33827316,-34.68910449,17.24598972,-66.61909402,-50.37645694,11.3513931
1,-1.20477327,9.340019287,-13.33827316,-34.68910449,-20.50341829,-66.61909402,-50.37645694
1,-0.517324801,-28.1362798,9.340019287,-13.33827316,-60.37158389,-20.50341829,-66.61909402
1,0.726785713,-7.163635858,-28.1362798,9.340019287,-55.85441785,-60.37158389,-20.50341829
1,0.408144209,28.62020848,-7.163635858,-28.1362798,28.13953432,-55.85441785,-60.37158389
1,1.694742326,-8.137960067,28.62020848,-7.163635858,15.79869359,28.13953432,-55.85441785
1,1.875866445,-5.20248109,-8.137960067,28.62020848,-2.698728971,15.79869359,28.13953432
1,0.681780351,11.41690929,-5.20248109,-8.137960067,21.56499391,-2.698728971,15.79869359
1,0.263994498,-20.90659961,11.41690929,-5.20248109,-23.05825311,21.56499391,-2.698728971
1,-0.861745664,18.04272838,-20.90659961,11.41690929,15.24128473,-23.05825311,21.56499391
1,1.461061271,25.13277663,18.04272838,-20.90659961,70.3686211,15.24128473,-23.05825311
1,-0.914871225,-6.321951065,25.13277663,18.04272838,36.19192551,70.3686211,15.24128473
1,1.830655074,11.14777086,-6.321951065,25.13277663,41.06118401,36.19192551,70.3686211
1,0.667894023,-22.12383437,11.14777086,-6.321951065,-15.47529729,41.06118401,36.19192551
1,-0.402134018,-11.9820836,-22.12383437,11.14777086,-41.16586705,-15.47529729,41.06118401
1,-0.446424116,-34.28013615,-11.9820836,-22.12383437,-93.58067174,-41.16586705,-15.47529729
1,-0.289246722,3.071725349,-34.28013615,-11.9820836,-56.07619997,-93.58067174,-41.16586705
1,-0.38857727,47.88678322,3.071725349,-34.28013615,70.88275186,-56.07619997,-93.58067174
1,0.389797475,-42.73928379,47.88678322,3.071725349,-23.70400256,70.88275186,-56.07619997
1,1.786072222,22.83575697,-42.73928379,47.88678322,16.23594298,-23.70400256,70.88275186
1,1.280018929,-21.93579073,22.83575697,-42.73928379,-21.05571257,16.23594298,-23.70400256
1,0.498507649,48.19253221,-21.93579073,22.83575697,77.38782042,-21.05571257,16.23594298
1,-0.069513157,-34.70706267,48.19253221,-21.93579073,-4.693462178,77.38782042,-21.05571257
1,-0.218700591,21.35666317,-34.70706267,48.19253221,24.79436332,-4.693462178,77.38782042
1,-0.720116822,-44.66930935,21.35666317,-34.70706267,-64.98322228,24.79436332,-4.693462178
1,-1.333155395,49.19205037,-44.66930935,21.35666317,44.22467954,-64.98322228,24.79436332
1,0.193003848,28.53245299,49.19205037,-44.66930935,105.9662748,44.22467954,-64.98322228
1,1.367383524,45.05619408,28.53245299,49.19205037,160.7291356,105.9662748,44.22467954
1,-1.110379141,23.62571463,45.05619408,28.53245299,151.0337149,160.7291356,105.9662748
1,-1.134255153,-12.84225465,23.62571463,45.05619408,62.51095034,151.0337149,160.7291356
1,-0.531822069,36.66782425,-12.84225465,23.62571463,99.63817428,62.51095034,151.0337149
1,-0.082990099,-35.53996322,36.66782425,-12.84225465,-1.009917275,99.63817428,62.51095034
1,0.133949567,31.58542943,-35.53996322,36.66782425,47.02986818,-1.009917275,99.63817428
1,0.205058568,-37.09576876,31.58542943,-35.53996322,-32.67883014,47.02986818,-1.009917275
1,0.402091455,-5.132179549,-37.09576876,31.58542943,-42.74956709,-32.67883014,47.02986818
1,-0.788945019,-17.44322806,-5.132179549,-37.09576876,-57.61627446,-42.74956709,-32.67883014
1,-0.972678256,0.115162275,-17.44322806,-5.132179549,-36.27210496,-57.61627446,-42.74956709
1,-1.85999769,39.14242722,0.115162275,-17.44322806,60.34638541,-36.27210496,-57.61627446
1,-0.878759038,-17.29016463,39.14242722,0.115162275,16.28531801,60.34638541,-36.27210496
1,-1.532699753,-42.18722287,-17.29016463,39.14242722,-84.40956881,16.28531801,60.34638541
1,-1.056660291,45.02634627,-42.18722287,-17.29016463,27.69763641,-84.40956881,16.28531801
1,1.040417419,19.11306981,45.02634627,-42.18722287,77.62854838,27.69763641,-84.40956881
1,0.424176682,34.14465898,19.11306981,45.02634627,119.0843037,77.62854838,27.69763641
1,-0.953336177,-21.08137834,34.14465898,19.11306981,35.49838852,119.0843037,77.62854838
1,-0.894349726,49.13617225,-21.08137834,34.14465898,106.5864999,35.49838852,119.0843037
1,2.220927731,-14.63757402,49.13617225,-21.08137834,52.80711575,106.5864999,35.49838852
1,0.207827893,24.9900632,-14.63757402,49.13617225,71.27272516,52.80711575,106.5864999
1,-2.636099769,-35.89045503,24.9900632,-14.63757402,-24.28561566,71.27272516,52.80711575
1,-1.626050716,31.41679399,-35.89045503,24.9900632,33.11950193,-24.28561566,71.27272516
1,0.73519689,-24.98274719,31.41679399,-35.89045503,-14.96214954,33.11950193,-24.28561566
1,-2.58320026,33.76619824,-24.98274719,31.41679399,46.97674786,-14.96214954,33.11950193
1,0.329958202,-7.333375222,33.76619824,-24.98274719,28.03468081,46.97674786,-14.96214954
1,-0.545715621,-34.22932177,-7.333375222,33.76619824,-56.65370636,28.03468081,46.97674786
1,-0.073117658,17.93665191,-34.22932177,-7.333375222,-7.641327913,-56.65370636,28.03468081
1,0.68071792,-28.09298618,17.93665191,-34.22932177,-48.35759245,-7.641327913,-56.65370636
1,-1.033979354,-6.652680959,-28.09298618,17.93665191,-50.56463059,-48.35759245,-7.641327913
1,1.129271192,25.74289491,-6.652680959,-28.09298618,26.00640524,-50.56463059,-48.35759245
1,-1.072361981,11.03424321,25.74289491,-6.652680959,48.87077452,26.00640524,-50.56463059
1,0.783376708,-40.16323032,11.03424321,25.74289491,-47.59057506,48.87077452,26.00640524
1,-0.845469834,-28.28048675,-40.16323032,11.03424321,-99.28334603,-47.59057506,48.87077452
1,0.164436909,-0.002798498,-28.28048675,-40.16323032,-61.62307648,-99.28334603,-47.59057506
1,-1.275796889,-3.761817128,-0.002798498,-28.28048675,-37.61236863,-61.62307648,-99.28334603
1,-0.518714313,29.1023068,-3.761817128,-0.002798498,38.99880641,-37.61236863,-61.62307648
1,1.326042055,-2.146361802,29.1023068,-3.761817128,33.08387506,38.99880641,-37.61236863
1,0.376873118,-44.9281152,-2.146361802,29.1023068,-72.01060066,33.08387506,38.99880641
1,-1.080170587,25.74652072,-44.9281152,-2.146361802,-6.05648707,-72.01060066,33.08387506
1,-0.627938201,-34.5428897,25.74652072,-44.9281152,-57.86870077,-6.05648707,-72.01060066
1,0.022742333,33.22839017,-34.5428897,25.74652072,22.27372744,-57.86870077,-6.05648707
1,0.206897678,17.09538889,33.22839017,-34.5428897,64.14873426,22.27372744,-57.86870077
1,-1.085588916,11.83342074,17.09538889,33.22839017,65.20331413,64.14873426,22.27372744
1,0.040265073,25.31902166,11.83342074,17.09538889,91.19667584,65.20331413,64.14873426
1,-0.659913006,-48.53283662,25.31902166,11.83342074,-37.46773749,91.19667584,65.20331413
1,-0.502692583,-36.50878951,-48.53283662,25.31902166,-114.5205587,-37.46773749,91.19667584
1,-1.646298073,-15.46039779,-36.50878951,-48.53283662,-106.0817677,-114.5205587,-37.46773749
1,-1.244314971,12.98500574,-15.46039779,-36.50878951,-34.04538626,-106.0817677,-114.5205587
1,-0.819696989,28.34195838,12.98500574,-15.46039779,47.3340295,-34.04538626,-106.0817677
1,-1.685858918,-7.211119054,28.34195838,12.98500574,23.72989691,47.3340295,-34.04538626
1,0.829846842,-8.825054296,-7.211119054,28.34195838,-6.56087282,23.72989691,47.3340295
1,0.10638276,39.73315948,-8.825054296,-7.211119054,73.87973817,-6.56087282,23.72989691
1,1.900349975,47.17374627,39.73315948,-8.825054296,155.0542914,73.87973817,-6.56087282
1,2.170006877,-18.92884305,47.17374627,39.73315948,67.42633959,155.0542914,73.87973817
1,-0.828119721,-42.69208685,-18.92884305,47.17374627,-59.96354515,67.42633959,155.0542914
1,-0.103980556,-37.38341709,-42.69208685,-18.92884305,-124.1986307,-59.96354515,67.42633959
1,-1.140553148,-35.63843358,-37.38341709,-42.69208685,-151.2084442,-124.1986307,-59.96354515
1,0.530933061,-10.59603676,-35.63843358,-37.38341709,-112.0845794,-151.2084442,-124.1986307
1,0.05193469,35.30641756,-10.59603676,-35.63843358,11.32446175,-112.0845794,-151.2084442
1,1.809035112,49.93034076,35.30641756,-10.59603676,126.9851563,11.32446175,-112.0845794
1,0.18444866,17.42895835,49.93034076,35.30641756,125.5001139,126.9851563,11.32446175
1,0.56230531,48.5350238,17.42895835,49.93034076,171.096889,125.5001139,126.9851563
1,-0.017670285,-25.27410412,48.5350238,17.42895835,61.25007789,171.096889,125.5001139
1,-0.87676788,31.19433278,-25.27410412,48.5350238,81.49988456,61.25007789,171.096889
1,-0.130458134,47.74523838,31.19433278,-25.27410412,153.7071273,81.49988456,61.25007789
1,2.113478519,-47.77907801,47.74523838,31.19433278,9.281505348,153.7071273,81.49988456
1,0.747007503,-22.72990574,-47.77907801,47.74523838,-61.9615903,9.281505348,153.7071273
1,-0.66264068,16.45874025,-22.72990574,-47.77907801,-8.090908207,-61.9615903,9.281505348
1,0.395153612,33.25730361,16.45874025,-22.72990574,73.09367685,-8.090908207,-61.9615903
1,0.056110223,41.96389808,33.25730361,16.45874025,139.1593966,73.09367685,-8.090908207
1,0.535499321,-40.65780789,41.96389808,33.25730361,11.78153087,139.1593966,73.09367685
1,-1.178111104,18.96929331,-40.65780789,41.96389808,24.322337,11.78153087,139.1593966
1,-0.990780621,43.61473138,18.96929331,-40.65780789,109.8844973,24.322337,11.78153087
1,1.274006083,-2.210650191,43.61473138,18.96929331,75.60232004,109.8844973,24.322337
1,-0.368272354,21.40623166,-2.210650191,43.61473138,81.14002589,75.60232004,109.8844973
1,0.444783837,-46.89956127,21.40623166,-2.210650191,-40.08120993,81.14002589,75.60232004
1,0.379462549,-23.36532071,-46.89956127,21.40623166,-87.84156446,-40.08120993,81.14002589
1,0.20348569,37.87586277,-23.36532071,-46.89956127,22.35176864,-87.84156446,-40.08120993
1,0.557468424,-2.123156319,37.87586277,-23.36532071,28.42497149,22.35176864,-87.84156446
1,1.4247195,-31.10432024,-2.123156319,37.87586277,-45.6330134,28.42497149,22.35176864
1,0.318896609,-19.25592292,-31.10432024,-2.123156319,-74.56161606,-45.6330134,28.42497149
1,-0.920831622,-43.30042275,-19.25592292,-31.10432024,-132.4304466,-74.56161606,-45.6330134
1,-0.014049055,-17.85661776,-43.30042275,-19.25592292,-121.5927193,-132.4304466,-74.56161606
1,-2.508788345,40.57054798,-17.85661776,-43.30042275,10.90763909,-121.5927193,-132.4304466
1,-0.117667004,21.17983627,40.57054798,-17.85661776,69.98109907,10.90763909,-121.5927193
1,1.91586343,-44.6520599,21.17983627,40.57054798,-39.8077887,69.98109907,10.90763909
1,0.291927458,32.87906134,-44.6520599,21.17983627,25.82012584,-39.8077887,69.98109907
1,1.916131977,-20.11372756,32.87906134,-44.6520599,-6.961729562,25.82012584,-39.8077887
1,1.901583773,2.677807106,-20.11372756,32.87906134,-4.280530578,-6.961729562,25.82012584
1,-0.669028554,-4.527745799,2.677807106,-20.11372756,-8.525881888,-4.280530578,-6.961729562
1,-1.140880763,42.18349017,-4.527745799,2.677807106,78.69928574,-8.525881888,-4.280530578
1,0.419783033,2.423820302,42.18349017,-4.527745799,67.7088116,78.69928574,-8.525881888
1,0.52036434,-37.25322651,2.423820302,42.18349017,-36.91977273,67.7088116,78.69928574
1,-0.24448587,13.18821135,-37.25322651,2.423820302,-8.954562794,-36.91977273,67.7088116
1,-0.073792918,-42.82248536,13.18821135,-37.25322651,-81.60193937,-8.954562794,-36.91977273
1,-0.55259775,49.13287654,-42.82248536,13.18821135,37.50094296,-81.60193937,-8.954562794
1,0.478253641,-3.586263816,49.13287654,-42.82248536,38.62263576,37.50094296,-81.60193937
1,-0.311011019,26.19780927,-3.586263816,49.13287654,71.60279349,38.62263576,37.50094296
1,0.843406004,47.29394845,26.19780927,-3.586263816,146.3316043,71.60279349,38.62263576
1,-1.588983813,9.033567604,47.29394845,26.19780927,115.2909278,146.3316043,71.60279349
1,0.590326432,-22.12604271,9.033567604,47.29394845,20.5004887,115.2909278,146.3316043
1,0.150392402,-7.90495123,-22.12604271,9.033567604,-14.47228706,20.5004887,115.2909278
1,0.988077098,-2.861270152,-7.90495123,-22.12604271,-13.92308235,-14.47228706,20.5004887
1,1.95097995,-3.011741888,-2.861270152,-7.90495123,-10.46468008,-13.92308235,-14.47228706
1,1.120649743,12.37587924,-3.011741888,-2.861270152,21.13419723,-10.46468008,-13.92308235
1,-0.718138741,-41.50898453,12.37587924,-3.011741888,-64.98106957,21.13419723,-10.46468008
1,0.995465903,34.23240096,-41.50898453,12.37587924,18.21524077,-64.98106957,21.13419723
1,1.068852375,11.04360154,34.23240096,-41.50898453,51.37987633,18.21524077,-64.98106957
1,-1.05481284,46.28798705,11.04360154,34.23240096,124.7329002,51.37987633,18.21524077
1,1.673930871,22.28495218,46.28798705,11.04360154,133.7542789,124.7329002,51.37987633
1,-0.18596738,29.58838531,22.28495218,46.28798705,139.0104188,133.7542789,124.7329002
