e1,e2,res_m_x,res_m_y,res_x,res_y,x,x_se_1step_sto_mvar1,x_se_1step_sto_mvar4,x_se_1step_sto_var1,x_se_1step_sto_var4,x_se_hsteps_sto_mvar1,x_se_hsteps_sto_mvar4,x_se_hsteps_sto_var1,x_se_hsteps_sto_var4,xf_1step_det_mvar1,xf_1step_det_mvar4,xf_1step_det_var1,xf_1step_det_var4,xf_1step_sto_mvar1,xf_1step_sto_mvar4,xf_1step_sto_var1,xf_1step_sto_var4,xf_hsteps_det_mvar1,xf_hsteps_det_mvar4,xf_hsteps_det_var1,xf_hsteps_det_var4,xf_hsteps_sto_mvar1,xf_hsteps_sto_mvar4,xf_hsteps_sto_var1,xf_hsteps_sto_var4,y,y_se_1step_sto_mvar1,y_se_1step_sto_mvar4,y_se_1step_sto_var1,y_se_1step_sto_var4,y_se_hsteps_sto_mvar1,y_se_hsteps_sto_mvar4,y_se_hsteps_sto_var1,y_se_hsteps_sto_var4,yf_1step_det_mvar1,yf_1step_det_mvar4,yf_1step_det_var1,yf_1step_det_var4,yf_1step_sto_mvar1,yf_1step_sto_mvar4,yf_1step_sto_var1,yf_1step_sto_var4,yf_hsteps_det_mvar1,yf_hsteps_det_mvar4,yf_hsteps_det_var1,yf_hsteps_det_var4,yf_hsteps_sto_mvar1,yf_hsteps_sto_mvar4,yf_hsteps_sto_var1,yf_hsteps_sto_var4
-0.61845655,-0.563403456,-0.608889237,-0.255338524,-0.622285715,-0.256314377,8.676121249,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8.676121249,8.676121249,8.676121249,8.676121249,8.676121249,8.676121249,8.676121249,8.676121249,8.676121249,8.676121249,8.676121249,8.676121249,8.676121249,8.676121249,8.676121249,8.676121249,5.381839561,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.381839561,5.381839561,5.381839561,5.381839561,5.381839561,5.381839561,5.381839561,5.381839561,5.381839561,5.381839561,5.381839561,5.381839561,5.381839561,5.381839561,5.381839561,5.381839561
-1.272523275,0.017047607,-0.020585733,-1.240043948,-0.026871145,-1.239903266,8.584211968,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8.584211968,8.584211968,8.584211968,8.584211968,8.584211968,8.584211968,8.584211968,8.584211968,8.584211968,8.584211968,8.584211968,8.584211968,8.584211968,8.584211968,8.584211968,8.584211968,4.02442457,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.02442457,4.02442457,4.02442457,4.02442457,4.02442457,4.02442457,4.02442457,4.02442457,4.02442457,4.02442457,4.02442457,4.02442457,4.02442457,4.02442457,4.02442457,4.02442457
0.788300402,-1.429963772,-1.476481609,1.505085394,-1.475812275,1.526892013,6.276796954,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6.276796954,6.276796954,6.276796954,6.276796954,6.276796954,6.276796954,6.276796954,6.276796954,6.276796954,6.276796954,6.276796954,6.276796954,6.276796954,6.276796954,6.276796954,6.276796954,5.722821944,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.722821944,5.722821944,5.722821944,5.722821944,5.722821944,5.722821944,5.722821944,5.722821944,5.722821944,5.722821944,5.722821944,5.722821944,5.722821944,5.722821944,5.722821944,5.722821944
-1.29597678,-0.167534163,-0.163505805,-1.25087504,-0.155863482,-1.28119134,7.40455748,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7.40455748,7.40455748,7.40455748,7.40455748,7.40455748,7.40455748,7.40455748,7.40455748,7.40455748,7.40455748,7.40455748,7.40455748,7.40455748,7.40455748,7.40455748,7.40455748,4.366047856,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.366047856,4.366047856,4.366047856,4.366047856,4.366047856,4.366047856,4.366047856,4.366047856,4.366047856,4.366047856,4.366047856,4.366047856,4.366047856,4.366047856,4.366047856,4.366047856
0.583799406,0.752902398,0.728198436,0.174570266,0.734900352,0.178503878,8.074809852,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8.074809852,8.074809852,8.074809852,8.074809852,8.074809852,8.074809852,8.074809852,8.074809852,8.074809852,8.074809852,8.074809852,8.074809852,8.074809852,8.074809852,8.074809852,8.074809852,4.700186492,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.700186492,4.700186492,4.700186492,4.700186492,4.700186492,4.700186492,4.700186492,4.700186492,4.700186492,4.700186492,4.700186492,4.700186492,4.700186492,4.700186492,4.700186492,4.700186492
-0.143069139,-0.696398345,-0.729456844,0.205933332,-0.72865752,0.211221287,7.161118476,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7.161118476,7.161118476,7.161118476,7.161118476,7.161118476,7.161118476,7.161118476,7.161118476,7.161118476,7.161118476,7.161118476,7.161118476,7.161118476,7.161118476,7.161118476,7.161118476,4.965279227,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.965279227,4.965279227,4.965279227,4.965279227,4.965279227,4.965279227,4.965279227,4.965279227,4.965279227,4.965279227,4.965279227,4.965279227,4.965279227,4.965279227,4.965279227,4.965279227
0.463690736,0.370638039,0.354479048,0.252403518,0.359948555,0.243839902,7.930364813,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7.930364813,7.930364813,7.930364813,7.930364813,7.930364813,7.930364813,7.930364813,7.930364813,7.930364813,7.930364813,7.930364813,7.930364813,7.930364813,7.930364813,7.930364813,7.930364813,5.250595098,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.250595098,5.250595098,5.250595098,5.250595098,5.250595098,5.250595098,5.250595098,5.250595098,5.250595098,5.250595098,5.250595098,5.250595098,5.250595098,5.250595098,5.250595098,5.250595098
-0.564084025,2.018831401,1.992333174,-1.563516325,1.991488281,-1.568889953,10.13437087,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,10.13437087,10.13437087,10.13437087,10.13437087,10.13437087,10.13437087,10.13437087,10.13437087,10.13437087,10.13437087,10.13437087,10.13437087,10.13437087,10.13437087,10.13437087,10.13437087,3.626976353,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3.626976353,3.626976353,3.626976353,3.626976353,3.626976353,3.626976353,3.626976353,3.626976353,3.626976353,3.626976353,3.626976353,3.626976353,3.626976353,3.626976353,3.626976353,3.626976353
0.872830345,0.347039368,0.27225,0.747913622,0.264750882,0.792349245,8.590410613,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8.590410613,8.590410613,8.590410613,8.590410613,8.590410613,8.590410613,8.590410613,8.590410613,8.590410613,8.590410613,8.590410613,8.590410613,8.590410613,8.590410613,8.590410613,8.590410613,4.600891743,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.600891743,4.600891743,4.600891743,4.600891743,4.600891743,4.600891743,4.600891743,4.600891743,4.600891743,4.600891743,4.600891743,4.600891743,4.600891743,4.600891743,4.600891743,4.600891743
-0.628517307,-0.519369267,-0.561579601,-0.35159539,-0.563651353,-0.339328911,7.536371085,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7.536371085,7.536371085,7.536371085,7.536371085,7.536371085,7.536371085,7.536371085,7.536371085,7.536371085,7.536371085,7.536371085,7.536371085,7.536371085,7.536371085,7.536371085,7.536371085,4.311880721,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.311880721,4.311880721,4.311880721,4.311880721,4.311880721,4.311880721,4.311880721,4.311880721,4.311880721,4.311880721,4.311880721,4.311880721,4.311880721,4.311880721,4.311880721,4.311880721
-0.41441155,0.758104107,0.730840367,-0.822799362,0.736943147,-0.816602162,8.113418082,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8.113418082,8.113418082,8.113418082,8.113418082,8.113418082,8.113418082,8.113418082,8.113418082,8.113418082,8.113418082,8.113418082,8.113418082,8.113418082,8.113418082,8.113418082,8.113418082,3.656040973,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3.656040973,3.656040973,3.656040973,3.656040973,3.656040973,3.656040973,3.656040973,3.656040973,3.656040973,3.656040973,3.656040973,3.656040973,3.656040973,3.656040973,3.656040973,3.656040973
1.435481267,0.166937158,0.125265367,1.326701897,0.130707102,1.34978437,7.417270782,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7.417270782,7.417270782,7.417270782,7.417270782,7.417270782,7.417270782,7.417270782,7.417270782,7.417270782,7.417270782,7.417270782,7.417270782,7.417270782,7.417270782,7.417270782,7.417270782,5.276845466,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.276845466,5.276845466,5.276845466,5.276845466,5.276845466,5.276845466,5.276845466,5.276845466,5.276845466,5.276845466,5.276845466,5.276845466,5.276845466,5.276845466,5.276845466,5.276845466
1.40809037,-1.193145844,-1.211091629,1.996378692,-1.208739424,1.985269371,6.681596827,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6.681596827,6.681596827,6.681596827,6.681596827,6.681596827,6.681596827,6.681596827,6.681596827,6.681596827,6.681596827,6.681596827,6.681596827,6.681596827,6.681596827,6.681596827,6.681596827,7.226139665,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7.226139665,7.226139665,7.226139665,7.226139665,7.226139665,7.226139665,7.226139665,7.226139665,7.226139665,7.226139665,7.226139665,7.226139665,7.226139665,7.226139665,7.226139665,7.226139665
-1.039924921,1.209408236,1.218343887,-1.628683708,1.216323223,-1.679865742,9.885890448,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,9.885890448,9.885890448,9.885890448,9.885890448,9.885890448,9.885890448,9.885890448,9.885890448,9.885890448,9.885890448,9.885890448,9.885890448,9.885890448,9.885890448,9.885890448,9.885890448,5.136282692,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.136282692,5.136282692,5.136282692,5.136282692,5.136282692,5.136282692,5.136282692,5.136282692,5.136282692,5.136282692,5.136282692,5.136282692,5.136282692,5.136282692,5.136282692,5.136282692
1.250326982,-0.448217741,-0.507420491,1.553666744,-0.520383457,1.570390905,8.576497099,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8.576497099,8.576497099,8.576497099,8.576497099,8.576497099,8.576497099,8.576497099,8.576497099,8.576497099,8.576497099,8.576497099,8.576497099,8.576497099,8.576497099,8.576497099,8.576497099,6.583462006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6.583462006,6.583462006,6.583462006,6.583462006,6.583462006,6.583462006,6.583462006,6.583462006,6.583462006,6.583462006,6.583462006,6.583462006,6.583462006,6.583462006,6.583462006,6.583462006
-0.434165754,-0.652984658,-0.679807275,-0.038657258,-0.691078121,-0.059564783,8.585341095,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8.585341095,8.585341095,8.585341095,8.585341095,8.585341095,8.585341095,8.585341095,8.585341095,8.585341095,8.585341095,8.585341095,8.585341095,8.585341095,8.585341095,8.585341095,8.585341095,6.159096179,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6.159096179,6.159096179,6.159096179,6.159096179,6.159096179,6.159096179,6.159096179,6.159096179,6.159096179,6.159096179,6.159096179,6.159096179,6.159096179,6.159096179,6.159096179,6.159096179
0.204592782,-0.356228302,-0.386440113,0.440856677,-0.395779864,0.427110564,8.631899953,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8.631899953,8.631899953,8.631899953,8.631899953,8.631899953,8.631899953,8.631899953,8.631899953,8.631899953,8.631899953,8.631899953,8.631899953,8.631899953,8.631899953,8.631899953,8.631899953,6.309983877,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6.309983877,6.309983877,6.309983877,6.309983877,6.309983877,6.309983877,6.309983877,6.309983877,6.309983877,6.309983877,6.309983877,6.309983877,6.309983877,6.309983877,6.309983877,6.309983877
1.151897764,-0.409346812,-0.439162589,1.420421278,-0.449510579,1.404642102,8.69259349,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8.69259349,8.69259349,8.69259349,8.69259349,8.69259349,8.69259349,8.69259349,8.69259349,8.69259349,8.69259349,8.69259349,8.69259349,8.69259349,8.69259349,8.69259349,8.69259349,7.404558272,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7.404558272,7.404558272,7.404558272,7.404558272,7.404558272,7.404558272,7.404558272,7.404558272,7.404558272,7.404558272,7.404558272,7.404558272,7.404558272,7.404558272,7.404558272,7.404558272
1.545532651,-0.049911051,-0.072344241,1.665452008,-0.088213475,1.63206357,9.739120657,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,9.739120657,9.739120657,9.739120657,9.739120657,9.739120657,9.739120657,9.739120657,9.739120657,9.739120657,9.739120657,9.739120657,9.739120657,9.739120657,9.739120657,9.739120657,9.739120657,8.494134794,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8.494134794,8.494134794,8.494134794,8.494134794,8.494134794,8.494134794,8.494134794,8.494134794,8.494134794,8.494134794,8.494134794,8.494134794,8.494134794,8.494134794,8.494134794,8.494134794
0.722132754,0.202468086,0.171332719,0.783274,0.143586598,0.742539559,11.16850929,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,11.16850929,11.16850929,11.16850929,11.16850929,11.16850929,11.16850929,11.16850929,11.16850929,11.16850929,11.16850929,11.16850929,11.16850929,11.16850929,11.16850929,11.16850929,11.16850929,8.416206546,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8.416206546,8.416206546,8.416206546,8.416206546,8.416206546,8.416206546,8.416206546,8.416206546,8.416206546,8.416206546,8.416206546,8.416206546,8.416206546,8.416206546,8.416206546,8.416206546
1.099054403,0.440329561,0.385331911,1.092029718,0.348701731,1.067353856,12.07430813,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12.07430813,12.07430813,12.07430813,12.07430813,12.07430813,12.07430813,12.07430813,12.07430813,12.07430813,12.07430813,12.07430813,12.07430813,12.07430813,12.07430813,12.07430813,12.07430813,8.611854859,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8.611854859,8.611854859,8.611854859,8.611854859,8.611854859,8.611854859,8.611854859,8.611854859,8.611854859,8.611854859,8.611854859,8.611854859,8.611854859,8.611854859,8.611854859,8.611854859
-1.256452523,1.115672267,1.047426985,-1.562516035,1.00401894,-1.581097936,13.31993925,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,13.31993925,13.31993925,13.31993925,13.31993925,13.31993925,13.31993925,13.31993925,13.31993925,13.31993925,13.31993925,13.31993925,13.31993925,13.31993925,13.31993925,13.31993925,13.31993925,6.075195231,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6.075195231,6.075195231,6.075195231,6.075195231,6.075195231,6.075195231,6.075195231,6.075195231,6.075195231,6.075195231,6.075195231,6.075195231,6.075195231,6.075195231,6.075195231,6.075195231
0.014037924,1.834747762,1.726828666,-0.672441368,1.687245735,-0.635898878,13.13983453,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,13.13983453,13.13983453,13.13983453,13.13983453,13.13983453,13.13983453,13.13983453,13.13983453,13.13983453,13.13983453,13.13983453,13.13983453,13.13983453,13.13983453,13.13983453,13.13983453,4.956820228,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.956820228,4.956820228,4.956820228,4.956820228,4.956820228,4.956820228,4.956820228,4.956820228,4.956820228,4.956820228,4.956820228,4.956820228,4.956820228,4.956820228,4.956820228,4.956820228
1.740414386,0.753541425,0.640001404,1.558384157,0.606823909,1.611699362,11.29755082,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,11.29755082,11.29755082,11.29755082,11.29755082,11.29755082,11.29755082,11.29755082,11.29755082,11.29755082,11.29755082,11.29755082,11.29755082,11.29755082,11.29755082,11.29755082,11.29755082,6.329099856,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6.329099856,6.329099856,6.329099856,6.329099856,6.329099856,6.329099856,6.329099856,6.329099856,6.329099856,6.329099856,6.329099856,6.329099856,6.329099856,6.329099856,6.329099856,6.329099856
0.177440174,-0.159148266,-0.232207006,0.419872558,-0.259893258,0.431301158,10.28708706,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,10.28708706,10.28708706,10.28708706,10.28708706,10.28708706,10.28708706,10.28708706,10.28708706,10.28708706,10.28708706,10.28708706,10.28708706,10.28708706,10.28708706,10.28708706,10.28708706,6.320294191,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6.320294191,6.320294191,6.320294191,6.320294191,6.320294191,6.320294191,6.320294191,6.320294191,6.320294191,6.320294191,6.320294191,6.320294191,6.320294191,6.320294191,6.320294191,6.320294191
-0.487326144,-1.614398149,-1.671076777,0.445159201,-1.692183338,0.446300175,8.321321895,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8.321321895,8.321321895,8.321321895,8.321321895,8.321321895,8.321321895,8.321321895,8.321321895,8.321321895,8.321321895,8.321321895,8.321321895,8.321321895,8.321321895,8.321321895,8.321321895,6.376108283,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6.376108283,6.376108283,6.376108283,6.376108283,6.376108283,6.376108283,6.376108283,6.376108283,6.376108283,6.376108283,6.376108283,6.376108283,6.376108283,6.376108283,6.376108283,6.376108283
-1.215533673,0.811159121,0.786904335,-1.56699581,0.778256192,-1.587083758,9.797485038,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,9.797485038,9.797485038,9.797485038,9.797485038,9.797485038,9.797485038,9.797485038,9.797485038,9.797485038,9.797485038,9.797485038,9.797485038,9.797485038,9.797485038,9.797485038,9.797485038,4.479773393,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.479773393,4.479773393,4.479773393,4.479773393,4.479773393,4.479773393,4.479773393,4.479773393,4.479773393,4.479773393,4.479773393,4.479773393,4.479773393,4.479773393,4.479773393,4.479773393
1.016109791,-1.546807073,-1.609591339,1.84816103,-1.618906252,1.874909972,7.039799482,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7.039799482,7.039799482,7.039799482,7.039799482,7.039799482,7.039799482,7.039799482,7.039799482,7.039799482,7.039799482,7.039799482,7.039799482,7.039799482,7.039799482,7.039799482,7.039799482,6.373332042,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6.373332042,6.373332042,6.373332042,6.373332042,6.373332042,6.373332042,6.373332042,6.373332042,6.373332042,6.373332042,6.373332042,6.373332042,6.373332042,6.373332042,6.373332042,6.373332042
-0.718272749,-0.232999433,-0.236415942,-0.595085,-0.236758696,-0.628360053,8.110899534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8.110899534,8.110899534,8.110899534,8.110899534,8.110899534,8.110899534,8.110899534,8.110899534,8.110899534,8.110899534,8.110899534,8.110899534,8.110899534,8.110899534,8.110899534,8.110899534,5.496892601,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.496892601,5.496892601,5.496892601,5.496892601,5.496892601,5.496892601,5.496892601,5.496892601,5.496892601,5.496892601,5.496892601,5.496892601,5.496892601,5.496892601,5.496892601,5.496892601
0.165207667,-0.834662085,-0.862215396,0.605689856,-0.865382481,0.598077075,7.518923242,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7.518923242,7.518923242,7.518923242,7.518923242,7.518923242,7.518923242,7.518923242,7.518923242,7.518923242,7.518923242,7.518923242,7.518923242,7.518923242,7.518923242,7.518923242,7.518923242,5.98005279,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.98005279,5.98005279,5.98005279,5.98005279,5.98005279,5.98005279,5.98005279,5.98005279,5.98005279,5.98005279,5.98005279,5.98005279,5.98005279,5.98005279,5.98005279,5.98005279
0.826577681,0.026881024,0.012658243,0.827157003,0.011057879,0.805381689,8.374374319,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8.374374319,8.374374319,8.374374319,8.374374319,8.374374319,8.374374319,8.374374319,8.374374319,8.374374319,8.374374319,8.374374319,8.374374319,8.374374319,8.374374319,8.374374319,8.374374319,6.597179402,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6.597179402,6.597179402,6.597179402,6.597179402,6.597179402,6.597179402,6.597179402,6.597179402,6.597179402,6.597179402,6.597179402,6.597179402,6.597179402,6.597179402,6.597179402,6.597179402
0.125472341,-0.783525211,-0.806952949,0.579143875,-0.816980185,0.555920637,8.361969589,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8.361969589,8.361969589,8.361969589,8.361969589,8.361969589,8.361969589,8.361969589,8.361969589,8.361969589,8.361969589,8.361969589,8.361969589,8.361969589,8.361969589,8.361969589,8.361969589,6.794978468,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6.794978468,6.794978468,6.794978468,6.794978468,6.794978468,6.794978468,6.794978468,6.794978468,6.794978468,6.794978468,6.794978468,6.794978468,6.794978468,6.794978468,6.794978468,6.794978468
-1.55714088,0.300119148,0.278405947,-1.640532695,0.267532212,-1.66717943,9.558091024,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,9.558091024,9.558091024,9.558091024,9.558091024,9.558091024,9.558091024,9.558091024,9.558091024,9.558091024,9.558091024,9.558091024,9.558091024,9.558091024,9.558091024,9.558091024,9.558091024,4.72878232,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.72878232,4.72878232,4.72878232,4.72878232,4.72878232,4.72878232,4.72878232,4.72878232,4.72878232,4.72878232,4.72878232,4.72878232,4.72878232,4.72878232,4.72878232,4.72878232
0.266193544,-0.150002926,-0.206986307,0.397564324,-0.215918872,0.417692639,8.466311977,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8.466311977,8.466311977,8.466311977,8.466311977,8.466311977,8.466311977,8.466311977,8.466311977,8.466311977,8.466311977,8.466311977,8.466311977,8.466311977,8.466311977,8.466311977,8.466311977,5.124220863,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.124220863,5.124220863,5.124220863,5.124220863,5.124220863,5.124220863,5.124220863,5.124220863,5.124220863,5.124220863,5.124220863,5.124220863,5.124220863,5.124220863,5.124220863,5.124220863
-0.527470464,0.041447407,0.005259081,-0.521739179,0.001538334,-0.519473027,8.349135914,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8.349135914,8.349135914,8.349135914,8.349135914,8.349135914,8.349135914,8.349135914,8.349135914,8.349135914,8.349135914,8.349135914,8.349135914,8.349135914,8.349135914,8.349135914,8.349135914,4.551182523,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.551182523,4.551182523,4.551182523,4.551182523,4.551182523,4.551182523,4.551182523,4.551182523,4.551182523,4.551182523,4.551182523,4.551182523,4.551182523,4.551182523,4.551182523,4.551182523
-0.635793006,1.594186243,1.555523029,-1.42587583,1.555245407,-1.415272647,9.499463713,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,9.499463713,9.499463713,9.499463713,9.499463713,9.499463713,9.499463713,9.499463713,9.499463713,9.499463713,9.499463713,9.499463713,9.499463713,9.499463713,9.499463713,9.499463713,9.499463713,3.208059891,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3.208059891,3.208059891,3.208059891,3.208059891,3.208059891,3.208059891,3.208059891,3.208059891,3.208059891,3.208059891,3.208059891,3.208059891,3.208059891,3.208059891,3.208059891,3.208059891
-0.347094022,1.373010353,1.305351886,-1.019507494,1.303923867,-0.974648802,9.047578144,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,9.047578144,9.047578144,9.047578144,9.047578144,9.047578144,9.047578144,9.047578144,9.047578144,9.047578144,9.047578144,9.047578144,9.047578144,9.047578144,9.047578144,9.047578144,9.047578144,2.532848714,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.532848714,2.532848714,2.532848714,2.532848714,2.532848714,2.532848714,2.532848714,2.532848714,2.532848714,2.532848714,2.532848714,2.532848714,2.532848714,2.532848714,2.532848714,2.532848714
-0.227602014,-0.256845005,-0.322311593,-0.119595985,-0.317651953,-0.06815433,6.786653296,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6.786653296,6.786653296,6.786653296,6.786653296,6.786653296,6.786653296,6.786653296,6.786653296,6.786653296,6.786653296,6.786653296,6.786653296,6.786653296,6.786653296,6.786653296,6.786653296,2.92709946,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.92709946,2.92709946,2.92709946,2.92709946,2.92709946,2.92709946,2.92709946,2.92709946,2.92709946,2.92709946,2.92709946,2.92709946,2.92709946,2.92709946,2.92709946,2.92709946
1.756274873,1.288182408,1.26253213,1.018618031,1.279974376,1.040144386,7.437768732,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7.437768732,7.437768732,7.437768732,7.437768732,7.437768732,7.437768732,7.437768732,7.437768732,7.437768732,7.437768732,7.437768732,7.437768732,7.437768732,7.437768732,7.437768732,7.437768732,4.453863237,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.453863237,4.453863237,4.453863237,4.453863237,4.453863237,4.453863237,4.453863237,4.453863237,4.453863237,4.453863237,4.453863237,4.453863237,4.453863237,4.453863237,4.453863237,4.453863237
-0.038889143,-0.645695059,-0.670268057,0.254723956,-0.664192492,0.25753748,6.745507249,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6.745507249,6.745507249,6.745507249,6.745507249,6.745507249,6.745507249,6.745507249,6.745507249,6.745507249,6.745507249,6.745507249,6.745507249,6.745507249,6.745507249,6.745507249,6.745507249,4.847048976,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.847048976,4.847048976,4.847048976,4.847048976,4.847048976,4.847048976,4.847048976,4.847048976,4.847048976,4.847048976,4.847048976,4.847048976,4.847048976,4.847048976,4.847048976,4.847048976
0.394085306,-0.182317506,-0.192615677,0.440799271,-0.183902908,0.429913695,7.098665504,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7.098665504,7.098665504,7.098665504,7.098665504,7.098665504,7.098665504,7.098665504,7.098665504,7.098665504,7.098665504,7.098665504,7.098665504,7.098665504,7.098665504,7.098665504,7.098665504,5.36288324,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.36288324,5.36288324,5.36288324,5.36288324,5.36288324,5.36288324,5.36288324,5.36288324,5.36288324,5.36288324,5.36288324,5.36288324,5.36288324,5.36288324,5.36288324,5.36288324
