date,b1,b1_0,b2,b2_0,b3,b3_0,b4,b4_0,e1,e2,e3,e4,eps,f_sv1,f_sv2,f_sv3,f_sv4,fe_ols,fe_ols_chw,fe_tvp_chw,ser01,ser02,ser03,ser04,x1,x2,x3,x4,y,y_all,yf_ols,yf_ols_chw,yf_tvp_chw
1943-01-01,0,0.9686565,0,0.2278395,0,0.470229,0,3.221756,0.489086249,1.630801931,1.069047561,-1.134613172,3.143128168,0.958140616,0.509564321,1.014232653,3.62079125,4.673269579,#N/A,#N/A,0.421720528,0.499155798,0.325929239,-0.17030717,0.769975369,1.609896628,1.187265486,-0.354909654,#N/A,3.770622213,5.932396849,#N/A,#N/A
1943-04-01,0,1.363701,0,0.335737,0,-0.0158421,0,3.527016,0.758769794,-1.18157261,-0.812079509,-0.483281284,2.105425105,0.919512581,0.53389728,1.124958778,3.749744821,0.849350996,#N/A,#N/A,0.395044654,0.10789751,-0.486071114,0.30526028,0.93044542,-0.259258486,-0.454810007,-0.375938711,#N/A,2.068495083,1.146892677,#N/A,#N/A
1943-07-01,0,1.081489,0,0.1565879,0,0.0559499,0,3.595993,1.373804371,1.911082396,-1.462236626,0.554247813,-5.692770057,0.85063118,0.575484458,1.2588054,3.879546489,599.2611089,#N/A,#N/A,-0.282212156,-0.179149161,0.071792016,0.068977132,2.228199018,1.516856316,-1.091896174,0.747536855,#N/A,-0.318430168,24.16138006,#N/A,#N/A
1943-10-01,0,0.7116017,0,-0.1362212,0,0.6787002,0,3.693313,2.545385067,-0.772094267,1.219756445,-0.622580562,2.619546552,0.94842425,0.707221247,1.36269004,4.083478319,169.0549441,#N/A,#N/A,-0.369887327,-0.292809077,0.622750278,0.097319572,3.382245821,0.703946456,1.200326878,0.083488255,#N/A,6.153476345,19.15558941,#N/A,#N/A
1944-01-01,0,1.441403,0,-0.2693809,0,0.2165221,0,4.259901,-0.458815098,-0.898250265,-0.376245584,-2.62587665,-3.926655185,1.044999231,0.838470352,1.466352474,4.286812321,38.30875307,#N/A,#N/A,0.729800935,-0.133159715,-0.462178069,0.566587983,0.814433178,-0.388756067,-0.552665715,-2.569652438,#N/A,-13.61413463,-19.80354115,#N/A,#N/A
1944-04-01,0,1.342088,0,-0.1038453,0,0.574395,0,5.151085,2.012158648,0.727939762,-1.750711403,0.312308216,-6.380015648,1.140162501,0.944102856,1.529433967,4.433672442,325.287821,#N/A,#N/A,-0.099314351,0.165535634,0.357872867,0.891183612,2.583519871,0.169472701,-1.455534207,-0.056763719,#N/A,-3.958749885,14.07698744,#N/A,#N/A
1944-07-01,0,1.482663,0,0.30348,0,0.7180395,0,5.298887,2.528730865,0.652340305,-0.601497807,0.013253976,2.093732781,1.408820308,1.028779485,1.502011511,4.619589752,253.1453351,#N/A,#N/A,0.140574583,0.407325286,0.143644516,0.147802234,3.792606874,0.773574583,-0.516514445,0.47553449,#N/A,10.20058083,26.11112247,#N/A,#N/A
1944-10-01,0,1.492904,0,0.0847007,0,1.304948,0,5.422127,0.225832971,0.075863338,0.073967673,-1.321118025,7.706347066,1.56792198,1.093210658,1.492181967,4.760402455,5.015351222,#N/A,#N/A,0.010240679,-0.218779348,0.58690823,0.123239816,1.858048388,0.76219839,-0.033789,-1.044582732,#N/A,4.936840551,2.697342567,#N/A,#N/A
1945-01-01,0,1.384255,0,0.4777524,0,1.776385,0,4.867558,-0.958569055,0.777455559,1.030488168,0.365347044,-0.574978072,1.622506777,1.095858551,1.501486261,4.904501138,9.755301944,#N/A,#N/A,-0.108648071,0.393051721,0.471437612,-0.554568701,0.040141412,1.743921043,1.416756579,0.008186866,#N/A,2.970305522,6.093653396,#N/A,#N/A
1945-04-01,0,1.962057,0,0.8228305,0,2.104759,0,5.05892,2.124314808,1.138047087,-0.057040837,-2.068178733,-2.774125322,1.673032388,1.150670359,1.544113995,5.055672107,100.6220982,#N/A,#N/A,0.577801176,0.345078095,0.328373704,0.191361787,2.46798079,2.367287462,-0.061572033,-1.647075452,#N/A,-4.34594725,5.685109433,#N/A,#N/A
1945-07-01,0,2.418679,0,1.096227,0,1.933502,0,4.327765,0.469242873,-1.446306082,-2.014661825,-2.164435456,-4.084533265,1.797041441,1.315497311,1.589685857,5.198584158,0.446639515,#N/A,#N/A,0.456622485,0.273396297,-0.171256564,-0.731154641,1.267173972,-0.430332152,-2.265006494,-2.488171661,#N/A,-16.53900473,-15.87069378,#N/A,#N/A
1945-10-01,0,2.69855,0,0.8471039,0,1.892666,0,4.668815,1.498152885,-2.220294809,-1.032304111,1.829539605,-0.891421703,1.940462243,1.44235447,1.567984601,5.294266447,35.98297791,#N/A,#N/A,0.279870626,-0.249122898,-0.040836258,0.341049685,1.660963512,-2.588185333,-0.614670184,1.40781104,#N/A,6.907753435,12.90633476,#N/A,#N/A
1946-01-01,0,3.306883,0,1.2215,0,2.030538,0,5.003522,0.057503471,0.906771452,-0.192600597,-2.506057591,3.547323775,2.070119844,1.589122307,1.554718525,5.381408097,82.23241961,#N/A,#N/A,0.608333051,0.374395754,0.137871305,0.334707188,1.003243166,-0.503919927,-0.611315522,-1.975088759,#N/A,-4.7743061,-13.84251538,#N/A,#N/A
1946-04-01,0,3.566998,0,1.401319,0,1.868972,0,5.742242,1.107062199,5.676277253,0.188665609,-1.667453852,2.551502144,2.176171932,1.792163572,1.616434968,5.542750267,39.59623598,#N/A,#N/A,0.2601157,0.179819663,-0.161565477,0.738720164,2.743614916,5.63052498,-0.019895182,-1.993921149,#N/A,8.841371392,15.1339254,#N/A,#N/A
1946-07-01,0,3.496403,0,0.4267734,0,1.320024,0,5.36419,0.37035102,-1.923250484,0.10831278,-0.039717393,0.271919019,2.198623883,1.711764826,1.628281491,5.714414256,19.21357346,#N/A,#N/A,-0.070595185,-0.97454588,-0.54894764,-0.378051583,1.183146889,1.687558337,0.395399155,-0.482341085,#N/A,3.163449511,7.54677855,#N/A,#N/A
1946-10-01,0,3.760831,0,0.6295818,0,1.468398,0,5.665709,1.081099946,4.0011286,1.42439096,0.62417436,2.543138685,2.228557404,1.648804553,1.64505813,5.887868082,222.8419792,#N/A,#N/A,0.26442745,0.202808404,0.148373969,0.301518125,2.454584422,5.64098089,1.939744423,0.741637026,#N/A,22.47609118,37.40398383,#N/A,#N/A
1947-01-01,0,3.845358,0,0.821165,0,1.437487,0,5.901084,1.462789036,-2.103430437,0.380976954,-3.395920201,-4.370277004,2.267045741,1.61303851,1.673456593,6.06853758,2.853663583,#N/A,#N/A,0.084527489,0.191583158,-0.030911056,0.235375126,2.123936717,1.595451183,0.122958567,-2.854010737,#N/A,-11.45785704,-9.76857803,#N/A,#N/A
1947-04-01,0,3.497912,0,1.012873,0,2.565037,0,5.185159,0.629424998,-0.10465234,0.006712315,1.857078552,3.18544231,2.333287205,1.627449353,1.695106423,6.217371869,17.09052761,#N/A,#N/A,-0.347446407,0.191708005,1.127549836,-0.715924489,1.558069216,1.054632065,0.789425738,1.19528908,#N/A,18.02630982,22.16037896,#N/A,#N/A
1947-07-01,0,2.685113,0,0.8754092,0,2.317176,0,5.392117,-1.368479408,0.389359323,0.242022813,2.063288789,1.611460951,2.320288794,1.573816186,1.676692804,6.296959105,40.29939073,#N/A,#N/A,-0.812798366,-0.137463744,-0.24786087,0.206957297,-0.567379857,1.294745406,1.176258871,2.316603602,#N/A,16.53841045,22.88659057,#N/A,#N/A
1947-10-01,0,2.871855,0,0.7580808,0,1.818399,0,5.474321,0.111314776,0.319167799,0.051285851,2.617189866,0.255415538,2.308531061,1.550324912,1.685892938,6.401702407,184.9437308,#N/A,#N/A,0.186741908,-0.117328465,-0.498777068,0.082204673,0.048196393,1.311400798,1.182022148,3.428868163,#N/A,22.40808924,36.00749109,#N/A,#N/A
1948-01-01,0,2.711913,0,1.184161,0,2.636399,0,5.219984,0.088665441,-2.330417416,1.214164677,-2.555957216,-2.492957945,2.353035375,1.634607807,1.797648686,6.646197695,74.76931588,#N/A,#N/A,-0.159942666,0.426079904,0.818000216,-0.254337007,-0.258139485,-0.979327534,1.052478695,-1.413996951,#N/A,-8.858978923,-17.50590415,#N/A,#N/A
1948-04-01,0,2.821313,0,1.868267,0,2.75917,0,6.173705,0.670458579,1.444395845,-0.081205757,2.954522345,7.340886776,2.402418705,1.723189467,1.908475756,6.89545717,1.026955428,#N/A,#N/A,0.109399831,0.684106357,0.122770247,0.953720609,0.956081954,1.032437598,1.115296634,2.730892047,#N/A,32.00417721,33.01756531,#N/A,#N/A
1948-07-01,0,2.050684,0,1.862014,0,2.724383,0,6.446255,-3.59428993,0.332641978,0.302500286,-2.385891538,-0.741676716,2.309590841,1.672068971,1.892473519,6.938345673,115.646902,#N/A,#N/A,-0.770628309,-0.006253197,-0.03478699,0.272549779,-3.045328752,1.242854622,0.173321897,-2.005767414,#N/A,-17.02996395,-27.7838889,#N/A,#N/A
1948-10-01,0,1.632908,0,1.70868,0,1.723483,0,7.36562,0.08339736,5.257192328,0.326690569,-1.107657142,0.020846216,2.267168691,1.600945426,1.86716717,7.014180629,65.43628186,#N/A,#N/A,-0.417776078,-0.153333845,-1.00089924,0.919365807,0.016704324,6.300912272,0.375774568,-1.596877762,#N/A,-0.199988082,7.889281469,#N/A,#N/A
1949-01-01,0,1.613446,0,1.161085,0,2.076616,0,7.423506,1.549712642,-3.373167109,0.781781724,-1.638347413,3.734233577,2.222582338,1.555082645,1.849283204,7.087168542,9.744719415,#N/A,#N/A,-0.019461718,-0.547594624,0.353132861,0.057885273,0.98176095,0.841914772,0.728561056,-1.784953845,#N/A,-5.341887569,-8.463540884,#N/A,#N/A
1949-04-01,0,1.545257,0,1.551181,0,2.633216,0,7.600137,-0.421189662,1.944983052,0.075606733,0.148149616,2.5201429,2.173180285,1.478629458,1.823285524,7.178852523,6.111866212,#N/A,#N/A,-0.068189693,0.390095517,0.556599213,0.176631364,0.460511329,2.672813935,0.521928295,-0.350514987,#N/A,6.188157462,8.660376347,#N/A,#N/A
1949-07-01,0,1.476082,0,1.410963,0,3.507826,0,7.990928,-0.624236919,0.011329137,0.400077072,-2.200054765,1.517513658,2.117053493,1.303163492,1.761997229,7.267462116,2.376597725,#N/A,#N/A,-0.069174381,-0.140217729,0.874610246,0.39079127,-0.33776656,1.935040619,0.228352625,-2.298844799,#N/A,-13.71966876,-15.26129054,#N/A,#N/A
1949-10-01,0,1.497291,0,1.495495,0,3.168255,0,8.317559,0.285003642,1.529969563,0.933893836,-0.80168952,-5.985691432,2.066051768,1.117919335,1.698718106,7.363015891,90.28862231,#N/A,#N/A,0.021209123,0.084532007,-0.339570381,0.326631114,0.555890931,3.171162085,1.06772435,-1.348592414,#N/A,-8.145077858,1.356954677,#N/A,#N/A
1950-01-01,0,1.313114,0,1.761868,0,3.523632,0,8.487797,-0.715661145,1.869304886,0.218235695,-0.436922257,-3.306332742,2.006349672,1.198273855,1.736235464,7.429843991,61.84676948,#N/A,#N/A,-0.18417761,0.26637258,0.355376146,0.170237269,-0.019443795,4.037472845,0.569163783,-0.848849153,#N/A,-1.317706027,6.54656568,#N/A,#N/A
1950-04-01,0,1.74097,0,0.6869249,0,3.348225,0,8.253646,-2.006514728,1.087284139,-1.141604957,2.917979767,1.344762176,1.939873127,1.355784789,1.800156988,7.490922572,34.36036615,#N/A,#N/A,0.427856597,-1.074942848,-0.175406422,-0.234150644,-1.696835418,3.367286359,-0.026735448,2.462347812,#N/A,21.03752634,26.89929792,#N/A,#N/A
1950-07-01,0,1.843933,0,0.941646,0,3.176611,0,8.346646,0.517544519,0.518412498,-0.366539869,-1.108324897,6.104318897,1.882409533,1.466042438,1.841400107,7.537838254,6.377499419,#N/A,#N/A,0.102962409,0.254721144,-0.171613689,0.092999685,0.042492851,2.628822353,-0.34763141,-0.191988875,#N/A,6.051339983,8.576711128,#N/A,#N/A
1950-10-01,0,1.726031,0,0.3069307,0,3.508042,0,8.593463,1.985315428,4.791488033,-0.728288668,-0.336749693,8.032846401,1.823960604,1.435248756,1.852054476,7.589774286,591.8532491,#N/A,#N/A,-0.117902194,-0.634715293,0.331430856,0.246817729,3.060610175,6.350294844,-0.564620803,0.003450959,#N/A,13.41359708,37.7416313,#N/A,#N/A
1951-01-01,0,1.67619,0,1.078518,0,3.711955,0,7.925532,1.446972614,1.435476601,-2.860573885,0.13827252,4.501743389,1.792616298,1.469072372,1.874720962,7.652293833,815.5406984,#N/A,#N/A,-0.049840351,0.771586781,0.203912698,-0.667931598,3.058312005,4.587481342,-2.610698875,0.4563537,#N/A,8.601785697,37.15945889,#N/A,#N/A
1951-04-01,0,1.618564,0,0.9426226,0,2.840057,0,8.266007,-1.136644545,-0.147121162,0.049317297,2.829538903,-3.233779133,1.880634834,1.653175981,1.875220316,7.750327057,135.8499789,#N/A,#N/A,-0.057626019,-0.135894895,-0.871898152,0.340475147,0.157256025,2.820162832,0.665097191,2.895948331,#N/A,25.60594214,37.26141205,#N/A,#N/A
1951-07-01,0,0.8138449,0,1.664976,0,2.578266,0,8.049735,-1.895100971,2.515728674,-0.981286185,1.526900156,7.438939118,2.015995905,1.997782062,1.964448114,7.949502886,1.288700644,#N/A,#N/A,-0.804719422,0.722353835,-0.261791055,-0.216272232,-1.229052826,4.113440518,-0.199796568,2.211419509,#N/A,30.67367281,29.5384633,#N/A,#N/A
1951-10-01,0,1.130656,0,1.953373,0,2.579173,0,8.376197,-1.244446533,-0.133913663,0.232359361,0.034344462,-6.448564172,2.186392334,1.895178235,1.873385765,8.038616017,14.80130736,#N/A,#N/A,0.316811292,0.28839653,0.00090742,0.326462613,-1.662850396,2.603858456,0.510975991,0.611103335,#N/A,3.294248251,7.141494976,#N/A,#N/A
1952-01-01,0,1.823592,0,2.992615,0,3.13798,0,8.872363,1.127005448,1.503642739,-0.327840461,-1.045447431,4.586773181,2.275554251,1.970996742,1.874401491,8.128121495,0.593948419,#N/A,#N/A,0.692936136,1.039242162,0.558806911,0.496165197,0.862593837,3.167605674,-0.21255592,-0.593065613,#N/A,9.810327022,10.58100751,#N/A,#N/A
1952-04-01,0,1.738222,0,2.817082,0,3.011572,0,9.118373,0.969768919,0.360175743,0.910668221,-0.267340541,-3.173678233,2.312363952,1.7538293,1.817448308,8.221525116,35.55509143,#N/A,#N/A,-0.085370572,-0.175532927,-0.126408557,0.246010479,1.486841602,2.733939613,1.111949697,-0.199794887,#N/A,8.739426894,14.70223592,#N/A,#N/A
1952-07-01,0,2.272837,0,3.000524,0,2.347654,0,9.942069,0.020426946,-1.149073822,0.641984107,-3.258943643,3.872279189,2.353824769,1.550876849,1.766364566,8.317664993,0.016421779,#N/A,#N/A,0.534615208,0.183441514,-0.663917206,0.823695785,0.485348822,0.883885178,0.294040651,-3.215818067,#N/A,-23.55406276,-23.42591528,#N/A,#N/A
1952-10-01,0,2.748764,0,2.943997,0,1.965895,0,9.98731,-0.256133393,-0.490371124,-0.282737764,1.829366014,-3.721135958,2.392685392,1.351607765,1.714666005,8.406787807,4.662635328,#N/A,#N/A,0.475926746,-0.056526353,-0.381759129,0.045240676,-0.060068089,0.155138654,0.518709837,0.926200585,#N/A,6.94046021,9.099773834,#N/A,#N/A
1953-01-01,0,2.977749,0,2.856197,0,2.470343,0,10.28187,-0.406270801,-3.106332862,-1.27337237,4.838951266,0.875138505,2.436885322,1.163558425,1.680431622,8.516620955,117.2465475,#N/A,#N/A,0.228985078,-0.087799937,0.504448181,0.294565481,-0.951564609,-3.195261381,0.314171922,5.155870821,#N/A,42.8034279,31.97538341,#N/A,#N/A
1953-04-01,0,2.688362,0,2.193283,0,2.115654,0,10.2722,-1.351064527,0.290764848,2.299244559,1.583345571,-6.277122205,2.436515722,1.150150156,1.634223534,8.464907391,85.7177928,#N/A,#N/A,-0.289386994,-0.662914185,-0.354689296,-0.009676448,-1.573537401,-0.736618612,3.04220674,3.027447138,#N/A,25.51182591,16.25343551,#N/A,#N/A
1953-07-01,0,2.422061,0,2.259176,0,2.958486,0,9.870122,-0.983473703,0.177964311,-0.174135923,-1.080053984,2.480736969,2.426082315,1.140110609,1.617606825,8.435811857,40.5508626,#N/A,#N/A,-0.26630084,0.065893221,0.842831447,-0.402076126,-1.477295801,-0.116247633,0.312181593,-0.219340898,#N/A,-2.501323991,-8.869279911,#N/A,#N/A
1953-10-01,0,2.500156,0,1.864899,0,2.474968,0,9.560135,-2.456603111,-0.81474219,0.017244616,-0.999241099,2.543843877,2.457609317,1.130799919,1.590659372,8.423559908,94.65818869,#N/A,#N/A,0.07809524,-0.39427706,-0.483517374,-0.309987538,-3.11046987,-0.679317385,0.114261581,-1.333533835,#N/A,-18.86564407,-28.59488807,#N/A,#N/A
1954-01-01,0,2.733897,0,1.623614,0,1.852684,0,9.718231,-0.897818677,1.969820935,-1.070942962,0.078264783,1.897688928,2.496159455,1.123063888,1.563514977,8.415401591,0.039641208,#N/A,#N/A,0.233741191,-0.2412851,-0.622284457,0.158096042,-1.648042438,1.440947616,-0.734237529,-0.356468169,#N/A,-4.992896763,-4.793795764,#N/A,#N/A
1954-04-01,0,2.244981,0,0.7553346,0,1.186117,0,10.10565,-1.369014373,-0.068452748,0.968604173,1.432960052,-6.329823642,2.559379024,1.093465676,1.533455718,8.421620294,2.530150103,#N/A,#N/A,-0.488916227,-0.868279737,-0.666566741,0.387420007,-1.941921898,1.286697073,1.516708557,1.220667445,#N/A,4.517117186,6.107761742,#N/A,#N/A
1954-07-01,0,2.637815,0,0.1462593,0,0.6958384,0,10.43582,-2.604333826,0.663178915,-1.243855361,1.327062593,1.805191432,2.515679273,1.195618171,1.635532784,8.458386525,23.71895781,#N/A,#N/A,0.392834218,-0.609075295,-0.490278592,0.330164869,-3.148466802,1.262040551,-0.384583429,1.402612753,#N/A,8.154509944,3.284298674,#N/A,#N/A
1954-10-01,0,2.872788,0,0.2120863,0,1.105676,0,9.819168,1.358237772,-0.114243533,0.791235432,0.283951574,1.878090935,2.563147112,1.246526036,1.702312915,8.502010863,0.003541507,#N/A,#N/A,0.234972523,0.065826995,0.409837658,-0.616647552,0.176002345,1.080351427,1.104535811,1.008471066,#N/A,13.83644165,13.77693109,#N/A,#N/A
1955-01-01,0,3.324045,0,0.3012085,0,1.010213,0,10.00243,1.255132184,-0.791818434,-1.202212304,1.011738333,-2.793195118,2.605595986,1.272916669,1.749665018,8.53096126,13.63590784,#N/A,#N/A,0.451256855,0.089122192,-0.095463169,0.183263086,1.267169435,-0.304271269,-0.483597349,1.60254948,#N/A,16.96813668,20.6608197,#N/A,#N/A
1955-04-01,0,3.645176,0,0.3251741,0,0.9810051,0,10.77349,-1.209150474,-2.221550784,1.334312921,2.957681022,-4.502211428,2.629221163,1.304147308,1.800572855,8.545221476,122.2324649,#N/A,#N/A,0.321131571,0.023965598,-0.029207774,0.771063619,-1.046592857,-1.803819669,2.301193574,3.357073295,#N/A,29.62109618,18.56521698,#N/A,#N/A
1955-07-01,0,3.710959,0,0.403852,0,1.398896,0,10.05924,1.336035051,1.952721927,-2.435949967,-3.372407691,-2.694745828,2.656227943,1.357383396,1.81781682,8.516095383,176.3172236,#N/A,#N/A,0.065782874,0.078677966,0.417890591,-0.714257091,1.407942294,0.339645136,-2.633872854,-2.064880445,#N/A,-21.6884055,-8.409955905,#N/A,#N/A
1955-10-01,0,3.811589,0,-0.190306,0,2.109796,0,9.514668,1.620374901,0.202894021,1.378788553,1.063191446,-3.013791488,2.736268111,1.380272579,1.714906381,8.415201095,24.11109604,#N/A,#N/A,0.100629993,-0.594158036,0.710900698,-0.544570269,2.324130623,1.020317668,1.549505486,0.786783548,#N/A,16.50579138,21.41609647,#N/A,#N/A
1956-01-01,0,3.384166,0,0.7198589,0,2.177408,0,9.317621,1.128724781,-1.154171723,-0.129301855,2.333003186,-8.638260964,2.844574915,1.425085814,1.627397668,8.335583076,55.89701113,#N/A,#N/A,-0.427423403,0.910164858,0.06761124,-0.197046621,1.927542686,-0.380771678,0.986374764,2.838346968,#N/A,26.30514319,33.78157356,#N/A,#N/A
1956-04-01,0,3.729371,0,0.7881871,0,2.476455,0,8.826388,0.224709165,-0.427386746,0.633922811,-1.863851203,1.349345256,3.102762906,1.468992619,1.583800463,8.412720997,6.787383927,#N/A,#N/A,0.345205567,0.068328241,0.299047381,-0.491232829,1.01024889,-0.265672909,0.615916225,-0.878640737,#N/A,-1.222397035,-3.827657853,#N/A,#N/A
1956-07-01,0,3.407559,0,0.3356669,0,2.381594,0,8.86849,1.048306254,0.614486546,0.31715256,2.111441816,0.641251767,3.346623598,1.516040624,1.539929112,8.49342244,1.774704028,#N/A,#N/A,-0.321812141,-0.452520171,-0.094861452,0.042101892,1.67530312,0.750228568,1.237400448,2.105095533,#N/A,28.31777706,29.64995724,#N/A,#N/A
1956-10-01,0,3.756301,0,0.8448672,0,2.052509,0,8.807911,-1.270238435,-1.332901484,0.400004576,-1.636627388,1.545458122,3.553366058,1.539522054,1.474168929,8.534291071,22.86243913,#N/A,#N/A,0.348742249,0.509200292,-0.329084857,-0.060579452,-0.766697484,-0.562762971,0.476457797,-1.095634493,#N/A,-10.38226557,-15.16373387,#N/A,#N/A
1957-01-01,0,3.781111,0,0.390823,0,2.706748,0,8.651623,-0.873537478,0.929611339,0.60945794,3.002904224,3.464143451,3.781882604,1.57237571,1.407377913,8.592481677,28.06893902,#N/A,#N/A,0.024809739,-0.454044187,0.654239484,-0.156287331,-0.894294203,0.974790939,1.731652666,2.643183254,#N/A,28.11866094,22.8206482,#N/A,#N/A
1957-04-01,0,4.013633,0,0.4955837,0,2.060247,0,8.063491,-4.135923099,0.818025343,1.46422477,-0.4463442,2.414089293,4.021917618,1.502916305,1.216100287,8.546025257,17.61663812,#N/A,#N/A,0.232521688,0.104760649,-0.646501532,-0.588131926,-4.230035711,2.042167338,1.91238662,-0.173777689,#N/A,-10.91292282,-15.11014072,#N/A,#N/A
1957-07-01,0,3.952073,0,0.4190675,0,1.906286,0,7.900479,1.699959754,-1.635716428,0.164253937,-0.653885293,-4.966952294,4.361412616,1.365012064,0.963575359,8.526392644,8.985627503,#N/A,#N/A,-0.061560273,-0.076516158,-0.153960551,-0.163012519,-0.219197816,-0.161139845,0.587640606,-0.351024636,#N/A,-7.453818243,-4.456214617,#N/A,#N/A
1957-10-01,0,4.302833,0,0.4473139,0,1.970111,0,8.070282,-1.551326447,2.078014311,-0.27258559,1.629208835,0.172768774,4.677247018,1.227634429,0.729130816,8.495041579,41.2262097,#N/A,#N/A,0.350760501,0.028246364,0.063824522,0.169802899,-1.123402711,2.099554727,0.522862709,1.391202477,#N/A,8.635608412,15.05637236,#N/A,#N/A
1958-01-01,0,4.796833,0,0.9117261,0,2.152881,0,7.15241,-1.1761776,-0.592846516,-0.380432937,-1.551484056,-1.983277146,4.981592969,1.135623134,0.521162101,8.476001697,11.44014179,#N/A,#N/A,0.494000114,0.464412244,0.182769916,-0.917871267,-1.644107988,0.752756439,-0.389874545,-1.210549953,#N/A,-18.58118399,-15.19885612,#N/A,#N/A
1958-04-01,0,5.421323,0,0.6361936,0,1.924642,0,7.52324,-1.174771153,-1.304485796,-1.558011186,-1.910008821,-2.001535518,5.255487427,1.05466965,0.313616321,8.433934358,3.132223722,#N/A,#N/A,0.624489435,-0.27553252,-0.228238933,0.370829176,-1.993311507,-1.120235288,-1.793994573,-2.349389479,#N/A,-34.54842577,-32.77861681,#N/A,#N/A
1958-07-01,0,5.467032,0,0.1750634,0,1.819445,0,6.643146,3.52501224,-1.036775594,0.219912203,-0.451234892,2.005291986,5.43674086,0.898183436,0.038478732,8.289521215,93.62904981,#N/A,#N/A,0.04570908,-0.461130201,-0.105196791,-0.880093463,2.620332518,-1.442943106,0.138004294,-0.5272999,#N/A,12.92628819,3.250077682,#N/A,#N/A
1958-10-01,0,5.114245,0,-0.0103635,0,1.581132,0,6.612454,0.326826588,-2.012282132,1.081900671,-1.65484565,-8.008534054,5.502676102,0.82427908,-0.189751085,8.117652092,40.61261393,#N/A,#N/A,-0.352786421,-0.185426965,-0.238313235,-0.030692176,1.072503169,-2.353477794,0.988889903,-1.664011632,#N/A,-11.83873472,-18.21153739,#N/A,#N/A
1959-01-01,0,5.529999,0,0.5579962,0,1.396662,0,6.730224,0.087640702,2.334334172,-0.42015461,-0.607026258,2.673563375,5.577855637,0.670829464,-0.438150242,7.92457445,4.379819885,#N/A,#N/A,0.415753426,0.568359703,-0.184469338,0.117770059,1.083508804,0.996201113,-0.123577689,-0.993083642,#N/A,2.464970791,0.372168869,#N/A,#N/A
1959-04-01,0,4.755853,0,0.7194633,0,1.412231,0,7.031961,-1.063431625,2.116577066,-0.305812022,0.796583602,-4.493701068,5.624866913,0.474105288,-0.682398702,7.743277594,181.5792289,#N/A,#N/A,-0.774145342,0.161467111,0.015568558,0.301736819,-0.10671269,2.822554127,0.174797225,0.439143766,#N/A,0.464409063,13.93954279,#N/A,#N/A
1959-07-01,0,5.172669,0,0.4696967,0,0.9581916,0,6.379787,0.730769585,-0.64225897,0.804496388,-1.888147684,9.056919719,5.67266571,0.448987174,-0.864357575,7.58161766,91.02285809,#N/A,#N/A,0.416815753,-0.249766549,-0.454039172,-0.652174303,0.659632715,1.492622422,0.658679051,-1.546789117,#N/A,4.033016876,-5.507573153,#N/A,#N/A
1959-10-01,0,5.444483,0,-0.3282056,0,0.2313005,0,6.703834,-0.242727004,-0.857541528,-0.502447018,-0.11737157,1.622214217,5.724846566,0.14215236,-1.132963554,7.517405999,3.000721662,#N/A,#N/A,0.271814038,-0.797902348,-0.726891125,0.324047748,-0.050382224,0.08729782,-0.132988053,-0.517817356,#N/A,-2.082864377,-3.815123498,#N/A,#N/A
1960-01-01,0,6.306389,0,-0.4131349,0,-0.1331695,0,7.01612,-0.005892365,1.489714608,-0.824247284,2.763274139,-5.374140744,5.781062853,-0.165432377,-1.398623784,7.460814066,285.0401157,#N/A,#N/A,0.861905356,-0.084929308,-0.364470051,0.312285559,0.371897667,1.494819115,0.146623043,2.707045077,#N/A,15.42705606,32.31018716,#N/A,#N/A
1960-04-01,0,6.064613,0,-0.757408,0,0.4009929,0,6.949037,-2.132639053,-1.874077978,0.587484416,-1.317167003,-9.569283271,5.95132176,-0.30770648,-1.568399365,7.587686953,71.59460022,#N/A,#N/A,-0.24177561,-0.344273109,0.534162476,-0.06708262,-2.258695581,-0.600941184,0.580186121,-0.724949338,#N/A,-27.51728945,-19.05593021,#N/A,#N/A
1960-07-01,0,6.662433,0,-1.078306,0,0.0717047,0,7.440255,-1.869964553,4.80221344,0.087181033,3.84904106,0.281766243,5.854430891,-0.503941894,-1.692349098,7.586044281,878.0785612,#N/A,#N/A,0.597819791,-0.320897692,-0.329288212,0.491217625,-1.713000097,4.667803039,1.436469216,3.451061576,#N/A,9.715477581,39.34786799,#N/A,#N/A
1960-10-01,0,6.437844,0,-0.8134093,0,-0.9800923,0,7.815441,-1.232853339,-0.010977168,0.618619931,-2.063073102,5.194985025,5.73964077,-0.53834882,-1.719898753,7.643050103,118.4692094,#N/A,#N/A,-0.224588561,0.264896478,-1.051796984,0.375186017,-1.820248812,3.175290635,0.618322038,-1.11268263,#N/A,-18.30842191,-7.424065737,#N/A,#N/A
1961-01-01,0,6.659497,0,-0.5538982,0,-1.949044,0,8.072124,-1.563742294,3.470225952,-0.753858598,1.027602915,-0.363807785,5.710714234,-0.720590807,-1.809993737,7.745832021,670.7519051,#N/A,#N/A,0.221652871,0.259511036,-0.968952044,0.256682856,-1.497796628,5.349242754,-0.104209564,0.559236781,#N/A,-8.483978203,17.41490025,#N/A,#N/A
