date,gdp,infl,irate,ser01,ser02,ser03,ser04,ser05,ser06,ser07,ser08,ser09,ser10,ser11,ser12,ser13,ser14,ser15,ser16,ser17,ser18,ser19,ser20,ser21,ser22,ser23,ser24,ser25,ser26,ser27,ser28,ser29,ser30,ser31,ser32,ser33,ser34,ser35,ser36,ser37,ser38,ser39,ser40,ser41,ser42,ser43,ser44,ser45,ser46,ser47,ser48,ser49,ser50,ser51,ser52,ser53,ser54,ser55,ser56,ser57,ser58,ser59,ser60,ser61,ser62,ser63,ser64,ser65,ser66,ser67,ser68,ser69,ser70
4/1/1992,4.48469,3.1,3.77,1.828444526,1.303937644,0.745825974,2.428847403,0.111080322,2.75743848,0.611905377,-0.065813014,0.082058804,0.136637617,-0.551368355,4.316480636,0.561249148,0.688348779,1.381349735,2.339020136,1.301424869,-0.187439989,-0.621805152,-0.547457196,0.912798196,-0.038861703,1.300977413,1.659473905,0.558059439,0.041874674,1.460960874,2.207026633,1.427918006,1.419373196,0.960398192,-0.034073703,0.80079018,-0.80024487,-0.268181559,-0.542352281,-0.363744935,1.783717847,1.547999742,3.05933523,0.177996325,-0.229916634,0.265727778,0.093273975,-0.048310168,1.584710429,1.266922497,2.264919091,2.697952748,1.185843064,1.319845107,0.769785539,-0.335864352,-0.222803252,0.116519337,0.320914931,1.280833303,0.561753715,0.575922589,1.011854381,-1.225068703,0.491722608,0.49291112,1.783302007,2.823036123,0.43811582,0.380358465,0.375574239,-0.027369997,-1.298751797
7/1/1992,3.94697,3.1,3.26,-0.568725794,-0.43740267,-0.478050046,-0.698143338,-0.791442607,2.560385077,0.033796203,0.259872664,0.137981822,-1.325106211,3.11609559,4.111944487,0.425183478,-0.530857391,0.807374024,1.403321055,0.545623079,0.188750407,0.521941235,0.285294595,0.277369151,-0.369980979,-0.090602829,0.377059771,0.521964552,-0.281996914,-0.591063028,-0.439258414,0.585063222,0.700438524,0.046305947,0.749494661,0.798219788,0.088810759,-0.451875026,-0.44474168,-0.218674847,0.458965615,1.53618295,2.713670365,-1.306837788,-0.530992675,-0.018599569,-0.033462738,0.243301209,-0.498734222,-0.295184323,-0.365433913,-1.19040063,1.505723659,1.633308319,0.024469013,-0.773287073,-1.308603108,-1.163316084,-0.605718187,-0.703266854,-0.005529496,-0.158903011,-1.217385023,0.345730019,-0.566199051,-0.513422246,1.707500086,2.375281577,0.317739623,0.266749142,-0.605450766,0.019168963,1.795243015
10/1/1992,4.0678,3.1,3.03,1.478221077,1.765443867,0.110666753,0.548080429,-0.318970386,2.821662299,-0.579844653,0.253385049,0.927158402,1.994801724,-0.310422356,4.160816821,0.555642717,-0.483641291,1.504696105,1.692986198,0.424986298,0.352782862,0.672356271,0.891393359,0.238278858,1.828891517,1.041545327,1.02233963,0.826623324,-0.194365606,0.605597365,-0.439686124,0.856359696,0.577351974,0.327464712,0.361173286,0.722400734,-2.02350086,-0.42960872,0.034403155,-0.12651449,0.28310777,1.762755388,3.168083846,1.563595708,-0.273687194,-0.003917202,0.026728616,0.798300189,0.508195305,0.540524373,0.671347635,1.038825409,0.877386776,1.528820582,-0.288427678,-0.396912436,0.290532949,0.214386165,0.819004902,0.110366683,-0.148037034,-0.401190771,0.66365995,2.843533727,0.242695302,0.19671634,1.891327917,2.967605745,-0.0166312,0.077144179,0.584571591,-0.052531761,-0.205367833
1/1/1993,0.74704,3.2,3.04,0.774427824,0.23000081,0.639399419,1.771217054,-0.197720425,2.476392139,-0.056355007,0.688003426,-0.39773116,0.820522481,0.722579232,3.971414842,0.420960179,0.304769772,-0.04630497,0.777441162,0.700377481,0.979438938,-0.19560135,-0.590745555,-0.421163345,-0.577728467,-1.291513169,-1.69410168,1.277301368,0.254445094,0.788084037,0.440114668,0.72271003,0.726517848,0.266751756,0.205573147,0.373132878,-1.421971793,0.374753498,-0.229256689,0.370788724,0.621119746,1.46407861,3.061277802,0.769166291,-0.194753389,-0.129749103,-0.060286367,0,-0.35623873,1.339621741,1.56631461,0.00272346,1.86673176,2.227238617,-0.342571617,0.004448477,-0.302934456,-0.770900494,-0.564414794,0.249352494,0.445327888,-0.822746556,0.171711882,1.197261452,0.405983386,0.654232319,1.594397149,2.759095825,0.349356277,-0.102355682,0.229536958,0.054209166,-0.617811656
4/1/1993,2.39643,3.1,3,-0.871482255,-1.20150548,-1.296259641,0.074942669,0.056648143,2.288394419,-0.287008967,0.109964086,0.586734289,-0.964823541,-0.080964727,3.801767291,0.654937127,0.275377389,1.593160223,1.549773677,0.219131979,0.887533712,-0.154159242,0.935356958,0.220810102,0.074598444,1.223045442,0.461786078,1.172354952,-0.245034345,0.954559154,1.319058371,0.190527802,0.24988986,-0.17021111,0.347503429,0.89504905,0.329582447,0.584492561,-0.453324605,0.272874923,0.192178074,1.453503951,2.957018592,-0.937821205,0.038748671,-0.387010113,-0.245889156,-0.167877834,-1.371951206,-0.324426882,0.186228304,-0.846371747,0.943647756,1.363839943,0.024162788,-0.118706532,-0.042292028,-0.520661488,-0.473618357,-0.468744056,-0.36724764,-0.346697479,-0.135473882,-0.5230571,-1.136963058,-1.291558879,1.811583416,3.057125238,0.264568127,0.412110991,-1.231671404,-0.094015387,1.385972379
7/1/1993,1.96577,2.8,3.06,-0.973440903,-0.983189712,0.073222614,-0.733078313,0.056003748,1.951043785,0.045582528,0.282944065,0.629283011,0.394068968,-0.619268424,3.550447442,-0.910825201,0.383601002,0.93011448,0.897287333,0.073728142,1.370494644,1.375242346,0.292944857,0.029734088,1.392976587,1.627884598,1.26987268,1.361931002,-0.066371701,-4.90E-15,0.438405485,0.375830672,0.21698938,0.050850727,-0.005061259,0.207932039,-0.19945542,0.871499441,-0.000489193,0.613936484,-0.499026285,0.93101997,2.083503945,0.445606478,-0.386973072,0.357399803,0.176669267,0.990048764,-0.913266562,-0.716313958,0.741908559,-0.657370405,0.095964179,0.533437397,-0.628212552,0.130415689,0.072846755,-0.712341882,0.224746156,-0.225627487,-0.200712393,-0.531413349,-1.175797775,0.591098695,0.11638642,0.14026872,1.1706743,2.251382043,-0.065838975,-0.451759865,0.093158098,-0.126510373,0.325973279
10/1/1993,5.44614,2.8,2.99,1.357864891,1.448398408,1.15574369,0.936803577,-0.186257492,2.00904973,0.520094515,0.36986196,0.785455946,0.68375542,-0.110857429,3.540962689,-0.026267701,-0.022125672,1.545781191,1.723668649,0.816619416,2.149844768,1.833461633,1.44158885,1.207128625,1.086442063,2.031639878,1.948347754,1.511636467,0.316560651,0.918941275,0.437980261,1.212538828,1.195845795,0.827828145,1.198644062,1.012661572,-0.087458573,0.725690405,-0.273660854,0.611312856,1.690837672,1.668118534,2.761628372,0.439796216,0.051947718,0.04846638,0.081378062,1.087923393,1.733415749,1.264405433,0.935280213,0.635117136,1.57198464,1.823036053,-0.578489151,-0.18555734,0.209478941,-0.004910256,0.842301111,0.948803139,0.27004137,-0.732569815,0.568133139,0.82515249,1.210724863,0.890023978,1.539504789,2.054026799,0.049435859,0.248081043,0.987383971,0.487195288,1.793699482
1/1/1994,3.9779,2.5,3.21,1.690616615,1.772497214,0.640344477,1.110641357,0.156957659,2.183240569,0.797467014,0.173511196,0.370001889,0.219440257,-0.743395536,3.686665071,0.499220118,0.407163103,0.415993583,1.120422814,0.873009926,2.366746732,-0.377282683,-0.626082144,0.314639753,-0.113876671,0.157415426,0.736187496,1.658286583,0.487841811,0.708708667,-0.437555862,1.025811481,0.879850137,0.522303036,0.371085573,0.718024606,0.259068742,0.310191228,0.374386409,0.625600759,0.905420765,1.01102518,2.283408786,0.099958969,-0.178686034,-0.035386119,-0.03857875,-0.419694585,0.962041388,0.535704883,2.270990384,0.837272511,1.565130056,1.957770241,-0.529521317,0.487365991,0.755907831,0.926318033,-0.521442104,-0.395464899,-0.009938935,-0.671341717,1.110122099,-1.198880313,0.366335892,0.486804435,0.953069806,1.801376851,0.230502423,0.066142879,0.672857099,-0.026870091,-1.430734588
4/1/1994,5.58059,2.4,3.94,-0.136292744,-0.253647952,0.466209084,0.165880632,1.074898638,2.418492064,0.37252789,-0.610060234,0.346070776,-0.380715895,-1.262301416,4.080621726,0.130707911,0.611555267,2.329001363,2.315158838,1.320526649,2.93687136,0.535970189,0.241478745,1.372612668,-0.016371152,1.362988945,1.256226078,2.025548678,0.639557046,1.033326972,1.751921044,1.497658733,1.66816331,0.851721482,1.014098706,1.131113022,-0.070566377,0.751936345,1.105917384,0.758234803,0.320715239,1.143149094,2.419908728,-0.469982315,-0.378432268,-0.178708181,-0.133084136,-0.619856618,-0.07143774,0.207866326,1.494926412,0.493113835,1.448602125,2.524203766,1.079519169,1.265713099,2.155795761,1.873708578,0.979897311,0.769734333,0.547352244,-1.700850751,0.088524262,1.16727698,0.041543599,0.162945369,1.493933171,2.690866766,0.262379118,-0.050665567,-0.579911137,0.036345647,-0.328211082
7/1/1994,2.37944,2.9,4.49,-0.252038101,-0.315800711,0.09962546,-0.050624062,0.45362046,2.17858491,0.677586892,0.337563801,0.079947485,-0.951678532,-0.107115953,4.197002392,0.626562334,-0.653460428,1.059787025,1.394626734,0.740725651,2.862189244,-0.075446909,-0.229822821,-0.408712032,-1.147018644,0.453081816,-0.018216671,1.898763319,0.688346441,0,0.436287584,1.041415269,1.089378708,0.270922574,1.444223883,1.339765105,-0.402711279,1.5945816,1.200750012,1.017350416,0.471456605,1.864175017,2.628669826,-1.025582931,0.51471063,-0.146914537,-0.025239398,-0.796708364,0.21488625,0,0.434048412,-0.36608783,1.258958629,1.509572841,0.334949146,0.817918461,0.630486776,0.394631861,-0.322381776,-0.404425136,0.027342641,-0.111780049,-1.351312556,0.225614961,0.031026024,-0.045855356,1.914082037,2.223661084,0.799884649,-0.289729245,0.3808269,-0.047099802,-0.301064881
10/1/1994,4.61817,2.6,5.17,0.419092679,0.770118032,-0.072000747,-0.412354951,0.823080133,2.055262888,0.916909506,-0.031941458,-0.040583782,-0.174920582,-0.807678227,4.372279147,0.103763676,0.183291379,1.662364073,2.273826877,1.729764469,3.307260613,0.032499041,-0.343160826,0.371057095,-0.209943396,0.021594169,-0.048903021,1.726022535,0.712346392,0.330572163,-0.435866457,1.687577927,1.744844504,0.841795443,0.863347097,0.950889781,-0.439695262,0.660087396,1.177903674,1.011810755,0.348875209,1.171309408,2.236413103,-0.259581875,-0.534956146,-0.124341756,-0.14438322,-0.602638378,0.568470079,-0.410812739,1.107620489,0.276084256,1.683942848,2.032011529,-0.138868394,0.862724566,1.232963809,0.782489398,0.472050925,0.484624799,0.00907253,-1.238119297,0.938277024,-0.670450216,-0.335053283,0.080593325,1.263046955,2.0427669,0.901606675,-0.18125063,-0.512009211,-0.011032443,0.207496017
1/1/1995,1.37333,2.8,5.8,0.204146434,-0.20910781,-0.913172032,1.049153638,0.218738053,1.283458988,0.827993031,0.68576252,0.159847556,-0.18168709,0.516017814,4.220465828,0.85514493,-0.714761111,1.533807962,1.943084275,1.189062322,3.221527394,-1.336765406,-1.385218342,0.004224751,-0.424816969,0.273229013,0.350870469,1.604877,0.520070455,0,-1.308862751,0.911100856,0.813332987,0.036538013,1.156611291,0.987877822,0.240604316,0.840725773,1.804787003,0.688940586,0.358831884,1.478058957,2.96302339,-0.265714729,0.183111137,-0.719911449,-0.421553281,-0.945790614,-0.765404357,0.999333109,1.027121542,-0.201160336,0.45925714,1.303347043,0.153190026,0.7220622,0.135047775,-0.506935493,-1.70289674,-0.984054915,-0.416678681,-0.487461869,-0.871633048,0.192782112,-0.81127808,-0.777035832,1.283222363,2.047985593,1.299820433,0.408650359,-0.650704506,-0.088623632,-1.332594717
4/1/1995,1.40473,3.1,6.02,-0.447887817,-0.282315043,-1.967198404,-0.664869379,0.834606158,0.458222173,0.242003643,1.427246926,1.241762123,-1.668532304,1.792202048,3.899813462,0.462407929,-0.899277118,1.056488905,1.325767343,0.282907333,2.900475071,0.288968672,-0.314747102,-0.929220237,-0.072505501,0.193871147,-0.375366852,0.831615538,-0.010739633,-2.283356069,-1.750223446,0.278202802,0.169745742,-0.609856044,0.90856948,0.910466803,1.236636309,0.286960326,1.376170769,0.59592679,-0.416720142,1.645134502,2.864787673,-1.839477585,0.250845831,0.121642818,0.361822494,0.440335302,0.57303,-0.198932243,0.05671056,0.066999206,-0.932223449,-0.360207727,0.478719505,0.200622445,-0.780650114,-1.305668834,-0.54048254,-1.070325821,-1.13959521,0.502576966,0.506175763,1.276094439,-1.658610284,-1.417350378,1.516723174,2.304328548,0.759545267,0.091910273,-0.977555822,-0.271840562,1.706160022
7/1/1995,3.4702,2.7,5.8,0.259265971,0.203903944,0.197302531,0.292833053,-0.336768762,0.38868166,0.196725313,1.226689646,2.326164363,1.050812064,0.412050615,3.785652812,0.178980835,0.906080637,1.294809132,1.539742997,1.113511391,2.683635768,1.265898618,1.355250363,-0.062459328,2.074722312,0.541837378,0.451820434,0.915614644,-0.173998853,0.539291084,0.439258414,0.774607275,0.58688725,-0.144458935,1.254421098,-0.22961538,0.328220599,0.047277515,1.200361496,0.650207927,-0.187685434,1.014358805,2.331583565,1.067215885,-0.33861484,1.91270026,0.684914692,1.033094363,-0.350643357,0.150929028,0.161115228,-0.037814483,0.173649466,0.648923844,-0.70440385,-0.200198413,-0.358868428,-0.505818916,1.807703334,1.118007297,-0.325266449,-0.365596402,-1.825930507,0.722827901,0.623618637,0.078173301,1.075106114,1.875370169,0.152987558,-0.294430704,0.453078245,1.441918864,0.861310369
10/1/1995,2.87024,2.6,5.72,-0.572539244,-0.377551864,-0.768647449,-0.822009395,0.025821181,0.104634833,0.045383043,0.916248601,1.283060378,0.683304669,-0.087746832,3.615863773,0.612529948,0.106317151,1.183400705,1.481400427,0.720537945,2.826910474,0.397257364,0.244723884,-0.004477412,0.146941429,0.473272644,0.389387084,1.010273113,-0.101120469,0,-0.438831535,0.659406907,0.770975271,-0.317134473,0.36722783,0.10734081,0.237558293,1.132492901,0.529796753,0.343434825,-0.015551824,1.09703427,2.460975886,0.616220502,0.363394015,0.011083316,0.004962745,0.447674224,-0.568470079,-0.847891522,-0.477663057,0.06565458,1.06474541,0.783658032,0.312737107,-0.060125503,-0.259960438,-0.758037076,-0.857363752,0.210038734,0.866559621,0.124677747,0.571099555,1.230804795,-0.434761032,-0.867760297,1.181873062,2.011411497,-0.106807003,0.475958981,-0.170078403,-0.004646217,-0.490824058
1/1/1996,2.64708,2.8,5.37,0.123505814,-0.072236126,-0.056899005,0.516765425,-0.410983394,0.405636211,-0.507444895,1.031947728,1.630002497,0.851457881,0.238033903,3.618787859,0.887724562,-0.92750482,1.409139266,2.279589338,1.192097242,2.468997057,-0.097605318,0.082749585,0.864362421,-0.064781102,1.215247494,1.296506181,0.906934624,-0.053836423,-0.527734846,-1.757033654,0.564338762,0.383798217,-0.476468646,0.461265544,0.999805241,0.205164178,-0.067678086,0.818154368,0.420709894,-0.674958871,1.789381614,2.371979634,0.720135177,0.15107879,-0.28105923,-0.130466215,0.083938917,0.871191951,0.367063044,0.114404434,-0.575267066,-0.301601704,0.585681266,0.574862667,-0.377475334,-0.404654829,0.024266075,0.017645884,-0.857385149,-0.378206984,0,0.798590617,0.412570356,-0.186123369,-0.023039098,1.504908118,1.603135343,-0.030573099,0.938956978,-0.189570321,-0.156792111,0.915509041
4/1/1996,7.16942,2.8,5.24,0.175072172,0.169592686,1.564669151,0.12118215,0.177498165,1.106760858,1.29488676,0.549924082,1.583657295,0.472955588,-1.256864301,3.903815553,0.804348123,1.056988071,1.877510052,2.506599599,1.189230265,2.003196843,0.368434778,0.434726741,0.422445159,0.763913533,1.879831872,1.424141317,1.449941679,0.043089992,1.078582168,2.204871334,1.665002887,1.608314621,0.572443535,0.682712744,0.797486942,-0.737987033,-0.180970706,0.762256496,0.250229921,1.477366104,1.730352248,2.070488611,0.333608897,-0.126053238,0.857628004,0.430482658,0.746123706,-0.281250945,0.616219108,0.753584518,0.735192121,1.412044342,2.177744426,0.392968586,-0.107255931,0.723927505,1.547034954,1.514325101,2.033798238,1.009685872,-0.247452018,0.724803663,-0.579932242,1.693524218,1.654709215,1.773135397,1.871882614,0.290599011,0.464290563,1.693064267,0.492666748,-0.006366163
7/1/1996,3.75202,2.9,5.31,0.58873997,0.845461952,0.04156622,-0.063399362,0.898686406,1.108720728,0.480025673,0.029571012,1.250067686,0.037068336,-0.531143331,3.912869105,0.349037671,0.962250937,1.597664889,1.418995337,0.994184291,1.950678133,-0.321873439,-0.030354468,0.470783803,-0.389873332,0.63635959,0.750544718,1.33666422,0.167985899,0.344442324,0.877663069,1.068237604,1.338921987,-0.052775573,-0.268389807,0.446519025,-1.075881916,-1.412873696,0.822502642,0.316171888,0.168936606,1.158030497,2.271292111,0.009119859,0.120194999,-0.131960736,-0.017168769,-0.410368038,0.781646359,-0.347136764,0.467179768,0.372097622,1.27723752,2.067757334,0.483069971,0.061387073,0.149230411,0.100105045,-0.628361911,-0.374158273,0.649960824,-1.005153932,-1.522159788,-0.417402307,-0.137784787,0.059964972,1.146353541,1.834628103,-0.076088729,0.073624051,-0.158564755,-0.117238479,1.038155638
10/1/1996,4.2954,3.2,5.28,0.439648223,0.521381146,0.652949683,0.10811859,-0.757421319,0.796146049,-1.420368422,1.581471079,1.5243604,0.318471762,0.508717298,3.752413224,0.819811945,0.242016384,1.572165901,1.68753496,0.648700212,1.56396694,-0.258987527,-0.977334174,-0.03245395,-0.063753736,0.693350779,0.5610945,1.292939485,0.217192213,0.339691395,0.437980261,1.097474309,0.939142138,-0.067352519,1.656552111,0.504818261,0.286357311,-1.015171291,1.281226995,0.318369747,-0.464102801,1.74842946,2.256703322,0.208687016,0.087013493,-0.01413865,-0.073788578,-0.158937594,0.27617683,0.506030269,0.033160941,-0.173211132,0.619197438,1.1631135,0.837785851,-0.02268261,-0.359261756,-0.716210064,-0.1614615,-0.209760037,-0.503564044,-0.401853897,-0.067352776,-0.41364054,0.631921722,0.755310342,1.816976681,2.26277662,0.152379177,0.343501006,0.564589635,0.039647414,-0.415119046
1/1/1997,3.08138,2.9,5.28,0.243671025,0.179216886,0.199056884,0.303649157,0.189239799,0.975315319,0.391988769,1.248003117,1.693958437,1.643893004,-0.158719801,3.816426464,0.123183499,0.727258129,2.06142853,2.281566667,1.251100507,1.262030189,0.29206558,0.512444754,0.304822893,0.383875281,-0.096814009,-0.129769716,1.34757417,0.266132207,0.837674359,0,1.545691772,1.503406799,0.327554096,0.657390963,1.147835552,-0.554661224,-2.092150629,0.950656833,0.136936726,0.946556354,1.226041812,2.032085053,1.492099071,-0.437517305,0.225706598,0.129609584,-0.081395313,0.273358699,-0.196678053,0.944575813,0.245204311,0.989344984,1.259352206,-0.680338798,-0.017866535,0.204572287,0.381694128,1.041543186,0.219305674,0.122481356,0.13735684,0.081269376,1.257953282,0.09703095,0.080436385,1.181565465,1.569904497,0.151976271,0.067228475,-0.019503207,0.004874252,1.014438128
4/1/1997,6.17364,2.3,5.52,0.63994742,0.344647389,0.393159024,1.128036769,0.15041622,0.877492259,-0.162777638,0.789934525,1.485725931,0.374326863,0.139953527,3.901723551,-0.910413581,1.614886278,1.57738662,1.455866835,1.063417889,1.114566161,-0.090824854,-0.276477359,-0.854823813,-0.015662444,0.532244119,0.256366258,1.536878244,0.310460228,0,1.312667585,1.288731716,1.2602214,-0.008396706,1.399397385,0.420710475,-0.293076225,-0.881248657,1.096390339,-0.035529784,-0.325617111,0.46223421,2.229406296,0.467618749,-0.567243698,-0.434867812,-0.275301734,0.164788058,0.202948125,1.541724884,0.22616091,0.736688396,0.584924517,0.94863867,-0.958283197,0.279400119,0.250483932,0.230886693,-0.408922221,-0.187049707,-0.258764932,-0.817215487,1.063007006,-0.315007993,0.288235702,-0.227220945,0.662354338,2.070690047,-0.42441137,-1.271891611,-0.175977117,0.022654322,-0.940340747
7/1/1997,5.19475,2.2,5.53,0.430572193,0.637002242,0.306888428,-0.182971782,-0.036489225,0.526740146,0.020371523,1.990516682,2.065870927,0.484027402,0.262767842,3.696223937,-0.173855434,1.407338717,1.817531123,2.022128369,1.482873054,1.051403973,0.513146163,0.358868627,-0.277222219,0.752448774,1.294882255,1.18805019,1.257151603,0.441975217,0.162023856,0.872575167,1.909507363,1.767886481,0.472854862,0.497880792,0.568195245,-0.071312731,-0.142789025,0.77657767,0.201034988,0.661728754,1.006199832,1.523052407,0.51257721,-0.514671487,0.102055213,0.068269114,0.201051298,0.67140733,-0.09135178,0.317136965,0.032183965,1.29323155,1.586563805,0.136597681,0.012668728,-0.360082262,-0.760207321,0.32149092,0.773720395,0.513187372,-0.717172883,-1.287844888,0.192207897,-0.071370295,0.790620515,0.686700948,0.903129061,-0.076351522,-0.082559313,-0.137823072,-0.021241103,0.995671254
10/1/1997,3.13925,1.9,5.51,-0.1297464,-0.092964754,-0.122297278,-0.160820678,-0.033933867,0.277271204,-0.257914372,0.358897452,2.086977141,0.410595088,0.364726159,3.547033201,0.248806275,1.557629534,2.285555331,2.368727439,1.78432219,1.312558597,0.139302554,-0.03142279,0.670102202,0.812701016,0.344319005,0.378103992,1.72590525,0.746470357,0.643859508,0.435446142,1.98985266,1.816452326,0.419636414,-0.182128242,0.438078789,-0.523034472,-0.402133744,0.916214758,-0.484598051,0.994960565,1.084626685,1.9989944,0.932058924,-0.706696438,0.181541359,0.197903574,0.195206784,0.06549915,-0.045917561,-0.095240806,-0.050352933,1.242964599,1.141116082,0.107299637,-0.030862686,-0.078737394,-0.614141926,0.073775286,-0.066770529,0.477973669,-0.750375331,-0.041505104,0.821273893,-0.082955174,-0.373874338,0.834780947,1.256278853,0.07645308,0.810431522,-0.020792471,0.052860084,-0.017111005
1/1/1998,4.01691,1.5,5.52,0.432704577,0.277212131,-0.663662343,0.66646292,0.022779589,0.055103582,-1.585514668,1.166711368,2.418465885,0.809756682,0.542391439,3.418338021,-0.769346301,1.416122538,2.19032275,2.784906608,2.656031971,0.639771168,1.289229842,1.00393754,-0.041102729,0.705745229,0.483294061,0.940777527,1.320513658,0.477429539,-0.470591583,-0.435026637,0.908315438,1.072032277,-0.710509339,-0.13801467,0.4604094,0.226348075,0.029199174,1.188689318,-0.285381966,-0.12826885,0.414927766,2.124766963,1.476716212,-0.555866746,0.02343076,-0.021108208,0.53113891,0.653393963,0.782669097,0.679308319,-0.080472063,0.971066093,1.256602529,-1.577132353,-0.012125346,-0.207335617,-0.602213163,-1.418973672,-0.761905865,-0.520513226,-0.472080791,-0.444223559,0.771029458,-0.496407542,-0.69620701,-0.016846004,1.111385041,-0.595541869,-1.620178392,-0.628558539,-0.015450322,0.668143988
4/1/1998,3.93692,1.6,5.5,-0.132237667,-0.114434396,-0.752150656,-0.139493204,-0.11337337,0.064205743,0.441268971,1.356451582,2.482671423,0.45452863,-0.144108115,3.411784092,-0.050027969,0.615709847,1.753686124,2.150938226,1.738865464,2.486465795,-0.480180224,0.117266272,0.807516208,0.429727051,1.999357303,1.736461115,1.351936483,-0.029448889,-1.119437553,-1.306338426,0.577945927,0.339534946,-0.994685305,-0.573903127,0.238830307,-0.216305782,0.379141108,0.718485969,0.141578394,-0.498486774,0.662518408,1.975736757,0.210469665,0.139771043,-0.151539952,-0.071590061,0.4570496,-0.89297175,-0.132158667,0.131166374,0.469468756,1.051036242,1.286848979,-0.299800969,-0.01576691,0.11875144,0.008272613,-0.245509983,-0.991544934,-0.874623851,-0.648324286,-0.763378894,1.117281516,-0.564055348,-0.492228152,0.478456541,1.216203759,-0.354894171,-0.300259092,-0.226268787,0.023654571,0.556007934
7/1/1998,5.33713,1.6,5.53,-0.508707995,-0.504607082,-0.498794645,-0.345307714,0.237893673,-0.280832021,-0.919424371,-0.375692482,2.221703697,0.661037407,1.436846441,3.350858323,-0.02502676,0.605148252,1.743876926,1.778062616,1.268678256,1.349399712,0.605018691,0.432329663,0.374081223,0.216648175,1.056608687,0.619559533,1.209962736,-0.685919996,-0.670139488,0,0.576597697,0.511303711,-0.825232366,-0.420628864,0.056594578,0.525717203,0,1.4364488,-0.3347594,-0.198094668,1.031788179,2.100184237,0.52855258,0.028114874,-0.623003361,-0.305935668,0.329172223,0.197949403,-0.044390891,0.022614425,-0.606808196,0.107388486,0.910143188,-0.492735023,0.047945631,-0.401694066,-0.783568122,-0.072219947,0.407638828,-0.534937506,0.506503349,-0.875451216,0.298040787,-0.305507526,-0.298760341,0.813946773,1.395059022,-0.341573031,-0.786403555,-0.144279931,-0.144349278,-0.471895417
10/1/1998,6.72617,1.5,4.86,-0.50517202,-0.744561142,-0.375564356,0.220318863,-0.523042209,-0.16222763,-1.405810976,0.58527961,3.402422178,-1.625051281,1.698938484,3.336704464,0.375497286,0.600991649,1.705755851,1.55972907,1.01365443,1.386131836,0.898244285,0.904722015,-0.138780979,0.602112069,0.419843048,0.408891265,1.305772381,-0.249818215,0.344442324,0,1.096155008,1.300498053,-0.127745528,1.178937766,0.873260316,-0.62329206,0.545752938,1.58371801,0.200233229,2.184663811,0.944403025,1.95301408,-1.783366253,-0.338052401,0.696535018,0.446737176,0.439306481,-0.851488954,-0.044504713,-0.219985401,-0.699458556,0.070830703,0.783658032,-0.65865816,-0.708182197,-0.951426086,-1.15262939,0.582659823,0.123275431,0.355115036,-0.654873017,0.463082106,-0.007803526,-0.392578134,-0.153684511,0.682944673,1.232687569,-0.390471641,-0.261148343,-0.453926147,0.033342859,1.361866574
1/1/1999,3.79151,1.7,4.73,0.901307184,1.056985818,1.209093956,0.323964077,-0.579022398,0.175422536,-0.941077131,1.881620971,2.353302571,0.271665027,-0.818298651,3.36065974,0.349126484,0.475401897,1.952244887,1.432894636,1.114144379,1.721370647,-0.046418961,-0.270540782,0.940398204,-0.168340439,1.004508849,0.625450042,1.292274138,-0.49863916,-0.169845698,-1.310128576,0.833239369,0.843553374,-0.267317656,-0.474398116,0.55951528,0.10912671,-0.59016215,0.105747286,0.056051431,0.093592159,0.735645694,1.540379616,0.055937304,-0.618274803,0.749689978,0.216345308,-0.323974767,0.541195,0.31233385,0.486677801,0.506790906,0.767713429,1.209858014,0.000601653,-0.149720997,0.429339745,0.746843848,-0.750087709,-0.410855473,-0.369787734,-0.511834963,-0.111560689,1.035675142,1.159895151,1.190746291,0.700164795,1.296914596,-0.377416748,-0.457681384,1.29656865,0.237430652,-1.241377145
4/1/1999,3.40985,2.1,4.75,0.049871047,-0.137982383,0.786184622,0.452180787,0.410562304,0.615995553,-0.654569021,0.876760448,1.92053306,0.877216908,-0.227650098,3.5704899,0.596378043,0.403117113,0.978923704,1.118749943,0.308305335,1.554923523,-0.509294898,-0.717112966,0.442460319,0.326772446,0.454627831,0.352970147,1.376873072,-0.466781653,0.171025182,0,0.778535544,0.777661936,-0.217878955,0.440500507,1.346449875,-0.599300182,0.633397472,0.366768218,-0.026630104,0.269013843,1.506652925,1.667016979,0.666533399,-0.278987782,-0.00127807,-0.081234643,0.185671337,0,0.175321598,-0.005002144,0.838966611,0.90023539,1.072374149,2.460465201,0.004624135,0.317733456,1.266081193,0.822143437,0.220221402,-0.172499991,-0.176175078,0.916756909,1.080895787,0.473550601,0.637603239,1.433382394,1.242704581,0.569867066,0.902123341,0.084307611,0.032531973,0.775884144
