date,ser01,ser02,ser03,ser04,ser05,ser06,ser07,ser08,ser09,ser10,ser11,ser12,ser13,ser14,ser15,ser16,ser17,ser18,ser19,ser20,ser21,ser22,ser23,ser24,ser25,ser26,ser27,ser28,ser29,ser30,ser31,ser32,ser33,ser34,ser35,ser36,ser37,ser38,ser39,ser40,ser41,ser42,ser43,ser44,ser45,ser46,ser47,ser48,ser49,ser50,ser51,ser52,ser53,ser54,ser55,ser56,ser57,ser58,ser59,ser60,ser61,ser62,ser63,ser64,ser65,ser66,ser67,ser68,ser69,ser70,yt
1982-01-01,-0.681181576,0.063658837,-0.176150545,-0.757427836,0.190730585,-0.295355587,-0.502185135,-0.0014988,0.239339891,-0.197127965,-0.136682262,0.712998329,-0.083131424,-0.466852986,-0.050307002,-0.816378298,-0.112672045,-0.116033729,2.426441309,1.188621738,-0.032949441,-0.085999473,1.091357815,0.582509017,-0.143638031,0.605979075,0.61849952,1.397295811,0.734123487,-0.398588136,-0.276608361,-0.236453862,-1.017618671,0.894216594,-1.093949011,0.006710287,0.592521259,-0.272056582,1.016620523,-0.354615047,-0.073932416,-0.615535198,1.426111244,-0.866484491,0.176754692,-0.999223093,0.189428231,-1.370663311,2.20046407,0.780668482,0.621525794,0.693134903,0.363632604,0.896164655,0.244505578,-1.028074381,0.282501827,0.436970703,-0.310306293,0.896096061,-0.434690241,0.796887507,-1.889685931,-1.043643061,0.958573278,0.210845446,1.429636195,-1.033183491,0.965498906,-0.542870723,2.117344021
1982-04-01,-2.150807216,1.208889751,-0.289105551,-0.509808522,-0.100357039,0.10857853,0.789090852,-0.100153581,0.08029316,1.05649025,1.207042909,0.606520849,2.113131264,0.650521359,-0.020499806,0.479487911,-0.092970146,-0.461019647,1.076417728,0.720292432,-0.72289889,0.722418508,-1.43155827,-0.975447938,-0.51965766,-0.458706065,-0.679589782,0.213967897,-0.076882639,0.52029835,-1.910500658,-1.847792086,1.310992714,0.251653348,0.654234629,-0.001119653,0.269903805,-0.574975916,-0.405887768,0.518002003,1.91212633,-0.382802658,-1.831280402,-0.337283076,-1.675841488,1.497952373,-1.258312291,0.130657132,-0.115447879,-0.018539187,-0.590739024,-0.728782273,-0.180965002,0.236772401,-1.699851895,0.295296078,-1.559606763,-0.602800211,0.253696988,-0.30656673,0.640976086,-0.478487308,-2.000922996,-1.475152988,0.179367748,-0.723157075,-0.617514325,-1.483037528,-0.756927063,-1.360274032,4.464985178
1982-07-01,0.076497887,-0.874110501,-0.544722329,-0.543078226,1.280697479,0.811210463,-1.092097799,1.314209517,-1.030503378,-0.861142527,-1.184082711,1.491621772,0.839067318,-2.121227045,-0.184778113,0.04894785,-1.029230276,-0.326576952,0.395995364,-1.008684369,0.244060727,-1.601371585,1.08329151,-0.530924267,0.35010836,0.24016982,1.353398983,-1.092230432,0.246125342,1.13229451,-0.006698595,-0.126881831,-0.030297195,-0.353060511,1.224584313,1.682191471,0.121671684,2.297492289,2.220038529,1.430504965,-0.66722814,0.958456459,-0.654463803,-0.049933536,0.766714648,-0.235474216,0.266901252,-0.178307967,-0.476554292,0.427315315,-0.221294412,0.173376222,0.17700155,0.466169309,0.27419211,0.414661946,-0.156201546,0.255714885,-1.629173343,0.81991692,0.12934966,-1.648000682,1.088966157,1.436981917,0.57684511,0.58119353,0.487079884,1.031900416,0.563201162,1.042551481,2.672198236
1982-10-01,-1.10753501,-1.369325528,1.74340442,0.382343251,-2.62953645,0.1787369,-0.200252101,-0.411564409,0.490104143,0.2728943,-0.531157867,-0.026579836,0.22520113,1.3779013,-0.306544586,0.191314098,0.285868511,1.44949446,-0.485969086,1.159649406,-1.527085688,-1.316361404,0.429678858,0.097305212,-0.292775369,0.413758471,0.63995172,0.505308362,1.002499032,-0.092714331,1.395610582,-0.321818692,1.577175969,-1.234264245,-0.114098825,2.374232842,-0.480042353,-0.376957741,-1.103405486,0.173614403,-0.838470648,-1.197729323,-0.732689538,0.651808922,-1.577514471,0.003907925,-0.764166023,0.160671841,-1.510641295,-0.347444528,0.054532096,-1.410904224,0.438842698,0.546870735,0.216888744,0.940771506,0.842883081,0.682935083,0.444198277,0.833343535,0.373084325,-1.199350067,-1.519242154,-0.075011313,-0.747869511,-0.51169818,-0.65473975,-0.06088672,1.959901394,0.68257771,4.24082488
1983-01-01,-0.052554996,-3.074590617,-0.835529965,0.822743828,0.141836545,0.792942207,-0.701592089,-1.435713559,-0.181695894,1.519955039,1.171272159,-0.508292319,-1.030493727,-1.63236674,0.973736923,-0.101108266,-1.362703517,0.001015352,0.621971421,-0.618195856,0.275315854,0.250697916,0.7411976,0.894610621,0.522405099,0.301060011,-0.061159911,0.640328263,-0.002599013,-0.39939461,0.421254905,0.116106184,0.157852903,0.226598464,-0.714522164,0.506304419,1.125832476,-1.693852875,-0.196349021,0.901811963,-0.324145026,-0.093690089,0.507428259,0.325631894,-1.51470468,0.701965718,-0.677953559,0.177771437,1.060010193,0.872605644,0.763694883,0.497269011,0.818603623,0.61664702,-0.108489443,-0.593313764,-0.875847898,-0.492112568,-0.788714375,-0.170989551,0.635069812,0.555589711,-0.666596991,0.769751414,-0.651051916,0.515854414,1.611710505,1.091736335,-0.353866209,1.038696428,3.049066176
1983-04-01,0.456003681,1.48516296,1.300952123,-0.025988496,1.637963171,-0.629111365,-0.245838457,0.310303247,0.230307419,-0.4643041,-0.997539017,-0.14057107,-0.234911358,-2.149575679,-0.759219812,-0.046412598,-0.662985697,0.888030369,-0.866207504,-1.012650413,-0.054342096,-0.414915672,-0.708870417,0.378174581,-0.427971306,0.154631199,-0.118587846,-0.267395439,0.326614634,0.390224311,1.916737083,-0.189427059,-0.207218283,-0.994886414,-0.038794224,-0.143147658,-0.63332597,-1.673443809,1.016872816,1.795161123,0.568751695,-0.090861758,-0.390036456,-0.52900195,0.016071642,-0.929528265,-1.647891925,-0.148443015,0.156296366,0.869391354,-0.094734543,0.083940026,0.466435475,-0.440241159,-0.133248979,0.737626449,0.317957122,-1.301667884,-0.308424233,-2.286231424,1.5088345,-0.627178179,-0.408552362,0.296176149,1.022389203,-0.261121438,-1.511027625,0.29638536,-0.389888944,1.432609072,2.068546988
1983-07-01,-0.780570449,0.855224471,0.399480182,0.910448261,-0.087210538,-0.770660964,-0.650250485,0.537746856,-0.817157249,-0.08034217,-1.711478503,-0.106700134,1.114526645,0.51766242,-0.998663684,0.546104743,0.276561241,-0.050246911,1.681923323,1.439934252,0.691319357,0.476492418,0.869051749,-0.083423411,0.942956815,0.736107393,0.196898866,0.389833608,0.905998358,0.298374498,0.86205983,0.636226559,0.914282227,-1.012117274,-0.172880422,-0.980608704,1.339027223,1.383527993,-0.800494975,0.212068823,-1.129150583,-0.557205655,0.359402873,-0.12528582,0.740624032,0.160328286,0.330112389,0.913125862,1.39060201,0.08090595,1.127085947,0.551703842,0.556784843,1.614987274,1.436640328,0.428120134,1.471866147,0.346515052,0.523312565,0.628389181,-1.307332861,1.469325958,1.695512991,0.262339227,1.867027943,-1.582248818,-0.515360396,1.547783695,-0.604337493,-0.451655268,1.497274471
1983-10-01,1.021361152,-0.157933436,1.753733681,-0.625990894,-0.459411745,-0.702472073,1.418726617,0.166607713,-1.562772047,-1.154010401,0.262837457,-0.196792668,0.983265495,-1.288569567,-0.024729881,0.572385491,-0.481261226,0.651805723,0.987514595,0.839213401,1.568005186,1.119720614,-0.937116667,0.831283112,1.202856612,1.174343632,0.50443618,0.336491424,0.691561054,0.863919922,0.472655071,0.936759981,0.607331406,-1.426555091,1.183818929,0.633546151,1.073146671,0.995214331,-0.793444605,1.197286722,0.063855211,0.819201783,-1.219270293,-0.114044239,0.709747567,0.120537006,0.430229992,1.886620547,0.388210238,0.218599519,1.241026375,-1.283725864,1.22220794,1.1273328,1.234091975,-1.131843615,0.427725637,-0.325995739,0.487601214,-0.3602713,-1.16432673,-1.271472088,0.286282083,0.281057499,-0.086323056,2.367858079,-0.110090717,1.144281946,-0.380600251,0.00272625,6.132563177
1984-01-01,1.108670175,1.015298423,0.552259769,0.171185146,-0.522708353,-2.27156311,0.025532109,0.629113348,1.339770333,0.954914818,-0.628007909,-0.779767257,0.306038264,-0.282331985,1.30939381,-0.436919999,1.788875444,-0.816106126,-0.540504041,-0.772154465,-1.574415974,0.012578174,0.757217701,-0.351290738,1.20658614,0.606308542,-0.488658121,-0.516402393,-0.33679622,0.774174083,1.725331526,0.601560418,-0.291153941,-0.611345732,1.38429846,-0.389729619,-0.213639275,1.318914788,0.261815102,-1.85281382,-0.885852543,-1.767730958,0.25238497,-0.108675568,-0.349392606,-1.435419981,-0.53339335,0.058134392,1.19936528,1.471237309,0.190804726,-1.591000744,1.27912812,-0.556404493,0.942055341,-1.478218121,-1.336194851,1.282748169,-0.122573744,2.078204293,-0.154535713,1.600951517,-0.789521625,-0.420596197,1.22025951,1.11098526,-1.746846668,0.597740501,-0.144232346,0.182655424,1.705790601
1984-04-01,-0.678966358,-0.358253858,0.455707859,0.428052033,0.544761819,-0.729260986,0.309051125,-0.601449919,1.381198513,0.917119534,-2.421574573,-0.304459184,2.004243746,-1.540121707,0.775630016,0.785821225,-1.316283587,1.490069218,0.439829443,1.329146395,0.898758259,2.653766322,0.90930098,-0.218958208,-0.358748226,0.476256308,-0.724799231,1.762058381,0.757317351,0.725442214,0.293523316,-0.226285002,0.602093547,0.392717119,0.054522151,-0.055155324,0.751056559,-0.290053426,0.739631385,-1.836694999,0.313718086,0.162382019,-1.478176342,-0.505802022,0.683135072,-3.27474612,-0.422790154,0.940893642,0.999028123,0.302953048,1.316912415,0.362839004,0.114554747,1.106987755,-1.480872499,1.069356129,-0.498362727,1.241012787,1.114938561,1.863483899,0.092555662,-0.10616591,2.155009509,-1.781947429,-0.579961472,-0.219717441,0.091136221,1.088719505,1.789633658,1.050662167,5.255791729
1984-07-01,0.764635847,0.423700708,-0.459792119,1.793638783,0.756436617,1.056891418,0.597109941,0.461516483,-0.479704926,-0.326578757,-0.61612976,-0.89993093,-0.024139176,-1.200159044,0.518235121,0.673677943,0.264810181,-1.329945087,-1.376183426,0.947814842,0.16278661,-0.654697875,0.491776347,0.919204577,0.419817821,0.657633755,0.524104534,-0.374302334,0.560305928,0.416209347,1.892676384,0.54334637,1.272272456,-0.69243349,-0.854757112,-0.76875815,-0.798451724,0.515156464,1.832356491,-0.74037321,-0.33314297,-0.924939837,-0.49822107,0.154052255,0.447449681,0.694297979,0.310904877,0.805673305,0.969982368,1.0131474,0.054506377,-0.645888642,1.429325189,0.83730161,0.838910789,-0.121783129,0.258071215,0.036775298,-0.90790559,-1.189177825,-2.003052474,1.824239656,0.518234433,-0.600187612,1.304083351,1.784678598,0.090103438,0.486877306,0.801200216,0.101298175,3.915572746
1984-10-01,-0.252257047,-0.466524404,-0.045545008,0.327194629,-0.272522114,2.779208337,0.312486743,-0.682146595,-1.789903113,-0.085654254,1.010075225,-0.208725199,0.876432263,-1.864958747,-0.508818555,0.003305197,-1.617459426,-1.04932721,-0.997010753,-0.448726729,0.011757711,-0.405370559,-0.270899926,-0.504300313,-0.362681768,-0.377842558,0.688637423,-1.471316814,0.742803661,-0.136744311,-0.409853108,0.268106946,1.04668224,-0.487702177,0.492819318,-0.32597014,-1.880876199,-0.627135636,-3.170582013,-0.980638446,-1.201873902,-0.837616029,-0.520381922,1.019557869,-0.069926568,0.282119544,0.870503301,-0.528346851,1.058326495,0.409717704,-0.089266519,-0.398576337,-0.574741759,0.069235552,-0.631671007,-1.371666739,0.709012024,1.197034462,0.329439159,0.093868039,-0.288849428,-0.427203366,-0.455071065,-0.651824979,0.580591233,0.626407387,-1.102187418,1.649110519,-0.347235672,0.043832793,0.964851138
1985-01-01,-0.359291361,-0.46157735,0.70329259,-1.784367505,0.171431591,0.638388855,-0.041105469,-0.90323135,0.096592516,0.151949552,-0.10249071,-1.348671347,-0.047952711,-0.85368619,-0.443724391,-0.302177031,-2.601253708,0.132771199,-0.257409089,0.084924295,0.281740831,0.827235778,0.199829244,0.182279037,0.694126387,-0.69880663,-2.275578879,0.064071902,-0.072295097,-1.163532299,-0.121534784,0.321296693,1.090917504,0.378608348,-0.302628309,-0.150859918,0.719179085,-0.887089199,-1.360671888,-0.537128797,-0.376223103,-1.144714319,-0.334612991,-0.718438849,0.54668956,-0.226825881,-0.049179207,1.089131883,-0.062446933,-0.448555707,1.581236779,0.133304131,-1.337004101,0.749002553,-1.307464549,-0.784250049,1.243809767,0.146396607,-1.146764888,-0.45377083,1.233561608,-1.301249168,-1.429991232,1.020568361,-0.330957433,-2.203960042,-1.215652193,-0.63831944,0.266795547,0.259745389,5.514324213
1985-04-01,0.811096514,0.566332258,-0.140567029,-0.155621354,-0.183553351,0.736565568,1.959370138,-1.883348765,-0.768282362,0.258600162,1.264781891,-0.596622321,-0.796914456,-0.649082019,-0.978989616,0.70855829,1.480213626,-0.05317115,0.545564702,0.130529304,-1.348650898,1.606743756,1.801399017,0.162452828,-0.085234878,0.274697706,0.311984569,1.198291358,0.933868849,1.044413841,-0.082070794,-0.212493081,-0.179109878,0.994770198,-0.871681927,-1.204030948,-0.763942958,1.082896581,0.967849279,0.336830418,0.120025557,0.963133543,-0.086847402,0.191264113,1.541032723,-0.558323388,0.379892604,0.655296483,-0.156179978,-0.379141432,0.793254787,-1.054045255,0.337133522,0.049060831,0.574174247,-0.349278303,-0.329187039,1.297416911,0.983055582,1.072464905,0.821841778,-1.202292235,0.995166592,-0.759034612,-1.493528285,1.858964298,0.267839223,-1.064573014,-1.106976777,0.834306984,3.095905288
1985-07-01,-0.083615736,-1.033208375,0.123875098,1.012257396,-0.231172459,0.89873833,-0.772327692,-0.334277215,-1.388362913,1.07384089,0.53983143,-0.510213781,2.063766117,1.914497188,-1.77690105,0.68166617,0.088683757,-0.415985146,-0.775565624,0.911467479,-0.369181683,-0.427778941,-0.112004667,-0.146610729,-0.535248894,0.015553452,-0.633270536,-0.636227866,0.678715906,-1.076715117,-0.005783285,-1.026500026,-0.104037422,0.061390885,-0.471300286,0.71335561,-1.02277028,0.792908907,0.416398251,0.060844157,-1.867144454,1.623415883,0.917558173,1.191735974,-0.150147878,0.924932468,-0.34374473,-0.78598064,-0.388024057,0.373495269,-1.344322611,-0.084815777,0.106198807,-0.095997116,0.262517148,-1.621613533,-0.089747198,1.004060814,-0.142622199,0.507333297,0.420301881,1.518077805,0.23765748,0.659287405,-0.294655223,-1.945548983,-0.169336043,1.298023371,-1.188973433,0.210549811,3.83263668
1985-10-01,1.157404534,-0.938970474,1.824389355,0.470356739,0.540942566,-1.163658631,0.497170825,0.137959195,1.226811955,1.10592662,1.078150953,-0.439284832,1.338468728,-0.707564139,-0.808146074,0.507347875,-1.348777586,0.156608537,0.809862177,0.537064292,-1.164360372,1.457872292,-0.300147894,-0.477786274,0.181725848,0.207673141,-0.275840352,-0.977803607,-0.067491654,-0.70526639,0.420049171,0.783409604,-0.957778947,1.42469819,0.859809311,-1.283582045,-0.307487701,0.323175606,-1.380557384,0.349011844,-0.38455688,-0.659892315,-0.942726557,-0.079845284,-0.148509208,-0.04607329,-0.144477212,-0.778075972,-0.416177342,0.177197593,-0.737558267,-0.843642412,0.831716667,-0.19741501,-0.790709156,-0.977521049,-0.411669928,-0.410136593,1.000869014,1.72885362,-1.639947776,0.216800423,0.256002965,-0.942583922,-2.270783603,-1.082121747,-0.570036583,-0.954397522,-1.133296278,0.482412344,4.735762997
1986-01-01,0.665865527,-0.636434287,0.85759722,2.330586309,-0.695548473,1.199764187,-0.913176402,-1.005079004,0.336230112,-0.451869494,-0.809348665,-0.002316694,-0.365581561,-0.584424781,1.102228722,1.586848023,1.052137517,-0.305005972,-0.006079861,0.050564823,-0.187128676,0.762925247,1.246648844,0.125281947,0.615859461,1.355488725,1.893388506,0.992327879,1.40320122,0.683120902,0.254655457,-1.535938667,0.020752061,-0.726357281,1.172212922,-0.617889832,-0.170629418,1.417764166,0.649792345,-0.041102545,-1.585044102,-0.287725721,-0.151402625,2.147792399,0.508546359,0.143405403,1.35404267,0.984332056,-0.713343267,-0.942932608,-0.598296942,-0.289912604,-0.477822681,0.419614227,0.413545024,0.141857377,-0.631823798,-0.221790089,-0.439876365,-1.133655882,-0.056978604,-0.495139242,0.921347084,0.444358654,-0.801849251,0.498141637,0.534629702,-1.115182889,1.505059291,2.57215566,1.424961299
1986-04-01,-0.410086934,-0.907683633,0.665925748,1.08608916,1.980539493,-0.250637494,-0.3536443,-0.039618776,-0.913995212,-1.887855892,1.0663354,0.085878159,1.435490952,-0.749777723,1.093981342,0.565509972,-0.449367764,1.079357391,-0.064199273,0.130769976,0.707554319,0.957752964,-0.486862998,-0.34279332,-0.120730561,0.288183565,-0.532996122,-0.117010866,-0.028674102,0.596611451,-0.717876312,0.226726785,0.813641834,-0.024150184,-0.623742328,2.263669086,-1.61980614,0.850913762,0.839850789,-1.024353756,2.309849216,0.322666079,-0.569749645,0.086782131,0.975413918,-2.135708233,0.379048549,1.11830204,0.295890098,-0.221454573,-0.087831098,0.027073712,0.442348866,1.433391373,-0.458043944,-0.806526574,0.666868398,0.163498625,-0.495366543,-2.459413421,-0.099724915,0.036610866,0.662577688,-0.938731252,0.164933043,-0.967081704,0.923605156,0.792072299,0.661791443,-0.856542575,2.246815706
1986-07-01,1.187713123,-1.472253699,0.132301183,-0.393824233,0.213570915,-0.42050478,0.619383813,-0.565641648,0.219901386,0.795710194,0.215044275,0.345108366,0.791256622,-0.577835146,-0.064048018,-2.201637865,0.864275242,-0.130203911,0.342920495,-0.213341113,0.580370132,-0.159868399,-0.197494807,0.329007656,-0.307949393,0.033139403,0.181461936,-0.327551407,-0.080181788,-0.273564214,0.664668509,-0.727554973,0.940079696,0.22470067,-0.13912975,-0.580703642,-0.788644443,0.909992734,0.470103934,-2.325804243,0.179812101,1.0557394,0.442822931,-0.721772425,-0.601656452,-1.140712768,-0.30063864,-0.043066714,1.322535815,-0.103957162,0.704605912,-0.807551304,0.909080019,-0.48276196,-0.752330461,-0.75711734,1.245853969,1.545722247,0.020739231,-1.842056346,1.883262665,1.316621721,-0.56174615,0.460020561,-0.753970089,-0.633549897,-0.333960005,0.029586579,-1.826822856,1.537242899,3.214426799
1986-10-01,-0.011592904,0.130862913,-0.787692893,0.380281252,1.035198247,0.449631653,-0.201377612,1.617828051,-0.505942982,-1.017288062,0.757068077,0.117252892,-0.378447436,0.444719858,0.498302044,0.659901088,-0.169623744,1.368961824,-1.166297299,1.681804266,1.362566818,-0.611914447,-0.550385248,1.049841917,0.298337817,0.740241344,0.591144984,-0.792624839,0.39629652,0.405131615,0.117231962,-0.96043787,-1.134652722,-0.0609898,-1.07243496,1.301431924,1.017341696,0.309407096,1.310006367,0.329470358,-0.140213814,-0.336424021,-0.385195356,0.175558481,1.230061145,-1.038593151,-0.864112978,0.216772501,0.558171475,-0.736522126,0.504072842,-0.89077688,0.977839784,0.511485131,0.107580349,-0.685630238,-0.956875334,-1.045244365,0.192817127,-0.003169277,-0.048985826,-0.822323235,1.020865158,0.563079828,0.483583312,-0.705506091,1.013952906,-0.182013794,0.177302276,0.006751414,2.260930124
1987-01-01,0.815948765,1.462956862,0.190041857,-0.201971327,-0.246982151,-0.23369735,-0.813134001,-0.85870263,-1.404266386,-0.257550186,-0.259822745,-0.138097349,0.192674247,0.736624323,-0.256836556,0.8436435,1.249746192,0.429872923,0.034366025,-0.847117369,-1.586933366,1.62545965,0.329933243,-0.715404269,0.494478187,0.49282579,-0.266058812,-1.152338992,1.000191013,0.332821316,0.882784347,-0.812526245,0.020762708,-0.074198843,0.955475914,1.650927433,-0.050108587,0.096863604,0.761342795,0.442689747,1.088121019,0.374410516,0.766116575,0.673183659,0.666426055,-0.911484477,0.676205391,-0.143535816,2.408984593,0.308979613,-0.354594202,-1.357904914,0.468174675,1.421394454,-0.432672379,-0.214048018,-0.39587069,1.413775647,-0.321362251,0.205253263,-0.08316768,0.132011775,-0.145365654,-0.138930794,-0.958416449,-1.936812141,1.227749024,0.75098534,-0.596278617,0.37456113,2.786357686
1987-04-01,-0.824611739,-0.353758091,0.337264594,-0.51133733,-0.346542908,1.085024191,-0.095949474,-0.787344853,0.741724328,0.010126652,-0.242397066,0.140257406,-2.228710978,0.58936888,0.4680313,1.081645846,-0.962620918,0.674231897,0.942708998,-0.236141088,0.698216726,0.839431288,0.58695207,0.675509673,0.060732046,0.566292316,0.062833844,1.855447602,1.073732985,-0.057369296,0.464942645,-1.853504715,-0.455151508,1.480609771,-0.338478085,-0.462897096,-0.351218066,0.41849078,0.701707779,-1.224240939,0.918935249,1.699351098,1.505624113,0.396294379,0.621815425,-0.856942574,-0.269829184,0.202371522,0.795686714,-0.217382242,-0.087367474,-0.885267543,0.768867606,-0.127265135,0.41185567,-0.369879551,1.104496587,0.378224048,-0.373128438,1.693932527,-0.072131004,1.576928118,-0.96569529,0.452601395,-0.130968763,0.642425905,0.43018822,0.502086838,-0.432231594,-1.626506301,4.332762709
1987-07-01,-0.771742326,-0.929690281,-0.426785417,-0.779270422,0.922081909,0.553790588,1.172319062,-0.344309562,-0.656106764,0.137028397,-0.72900677,0.291840126,0.926435081,1.750911617,-1.388303999,0.181098544,2.126195942,0.93215483,0.333031939,1.0260663,-0.013371495,-0.206208955,1.063579248,0.233400049,0.593892988,0.127754122,0.175799951,0.204947851,0.063143998,0.284539261,1.027721808,-0.021621424,0.406985472,-0.703721555,-0.359270118,0.327917341,-1.218351345,0.847553111,1.540811576,-0.353333606,0.715786974,-1.733591273,0.339691663,-0.022804986,0.210246386,-1.740809587,0.237229958,0.085028539,0.552722631,0.457759567,-0.615920405,-0.96635869,0.215818245,-0.287030724,-0.507622419,-0.275000863,0.822500895,1.06047005,-1.179743239,-0.148980717,0.50765534,-0.458661446,1.167541363,0.032431442,-0.55512957,1.303319979,0.559603543,0.338253444,-0.830397481,0.198912921,1.594257874
1987-10-01,-0.14715702,0.235671803,-1.103722829,-0.802309881,1.027402545,1.913311748,0.643293491,-0.025110948,-0.019300235,-1.049865972,2.278584386,1.126024219,-0.632237713,-0.383485497,0.093010669,0.266360723,1.632660045,-0.222802976,-0.727125467,0.722037578,0.084088362,0.54857183,-0.103079116,0.624662691,0.275550647,-0.383063906,0.468518791,1.058012513,-0.450978516,-0.699881516,0.576188071,1.122880688,-0.228989017,-0.12677622,0.846436475,-0.458241009,-0.826019259,0.186993039,-0.827669312,2.300916408,0.769914571,-0.992045341,-1.162271682,1.801451304,-1.021705366,-0.765232549,0.762826434,0.499642525,-1.253904569,0.018193382,2.077217691,0.198577965,0.717200727,-0.160967019,-0.509872195,-0.903003787,-0.340023901,-0.832219812,0.497850375,0.950177679,1.83833388,-1.227474942,0.540560199,-1.645520227,-0.689630696,0.821755956,0.147971698,-0.78104112,-1.678464054,0.733343703,4.385012016
1988-01-01,-0.177725587,-2.176522752,0.175750951,-0.717858133,-1.855496772,-0.841570766,-0.896613592,-1.715958971,0.325157033,1.085296693,0.183239821,0.775173956,0.264058681,0.960354175,-0.881162627,-0.456678959,0.822403174,0.19989977,-1.041096719,-0.185133327,0.877941667,-0.283049423,-0.435442591,-0.674616512,-0.918647381,-0.983834186,0.103092091,-1.874963284,-1.107375361,-0.838634571,0.822588345,-1.523831855,0.083685838,0.87309171,-0.321662095,0.158615668,0.0352278,-0.981130901,0.3601722,0.533863922,-1.57008722,0.917032582,0.934393319,-0.70391982,-0.55543091,-1.352951272,-1.215362992,-0.429312036,-0.47280351,-0.116339757,-1.027212236,-1.156871451,-0.928151248,-0.842753362,0.125817046,-0.647197308,0.535980736,-0.885626115,-0.105621846,0.836547324,-0.83869765,-2.257145881,0.150720429,-1.118467946,0.352162932,0.269439578,-0.791329304,0.128430651,0.163626699,2.156486459,2.133631073
1988-04-01,1.167584778,0.169416487,1.141972831,-0.577680283,1.434471526,1.188187939,-1.024690596,1.290332069,-0.436820617,-0.064389114,-0.018934081,0.1570138,-0.17555933,0.455482799,-0.711811632,0.316295285,2.481893762,-0.188308297,0.581991149,-0.730164745,1.006808663,0.819846802,0.68586299,0.172070942,-0.27319337,0.438805025,0.536454302,-0.920297845,1.460067118,-0.627302072,1.620722418,-0.802898042,-2.29850349,-0.620956109,-1.061077864,-1.39284991,-1.276350339,0.495841403,0.448997223,0.381973279,-0.957112517,-0.96863754,0.108767351,-0.234785652,-1.154565045,-1.808025978,0.374628349,-0.292920398,-0.368599785,0.598090039,1.766730561,0.073819002,0.884564552,0.231631362,-1.223316813,0.140697567,-0.478948947,-0.101768601,-0.125117026,-0.916255145,0.034169109,1.06956209,0.553657585,1.635350672,-0.159156029,1.707904063,-1.099886353,0.34096087,0.312687993,0.205837771,2.460401973
1988-07-01,-0.041902686,0.203547961,-1.520299355,0.603459374,-0.275862477,0.243805787,-0.690305117,-0.213714391,0.311368594,-2.290291661,0.394281627,-1.112898778,-0.411303341,0.490859637,-0.897320198,1.7560368,-0.30555506,-0.272510143,-0.62088623,-0.003824427,-0.436403997,-0.676850186,-1.229871866,-0.182747628,-0.598648696,-0.559504686,-0.403277201,-1.361771416,-0.008573549,-0.659322902,0.057927581,-0.577785417,-0.371968221,0.258339778,-1.029691824,-0.796839118,-0.05219351,-1.285848166,-0.93660637,-0.642597625,-0.570888263,0.554749113,-0.107703875,-1.079554081,0.995042036,0.742863126,-0.649661352,0.278387101,-0.908618459,0.073090807,0.355824606,-0.541166498,-0.511336486,0.213783895,0.834880468,0.379707,0.857608732,-1.293835028,0.546797617,-0.131601432,0.521153395,0.147041319,-0.291538452,-0.707152822,0.294003244,-1.526175753,-0.280564192,-0.34196787,1.302566461,-0.682272435,2.768042163
1988-10-01,0.938280931,-1.412334684,0.000282817,-0.385449226,0.123942533,0.845607537,-1.265039547,-0.260156441,0.11875942,-0.56259923,-0.092725232,1.103327908,-0.063806653,0.802639632,-0.828603669,-0.117332794,0.208562887,0.430923206,0.107556935,0.325370208,1.597226576,-0.270130278,-0.28902248,-0.539598145,-0.433760616,0.163425214,0.715246833,0.947213577,-0.167374932,-0.42409016,-0.613673261,-1.143759728,-0.344710224,0.610725119,1.719667893,0.271823859,-0.147710032,-0.824878583,1.169689887,-0.842064503,-0.874845045,0.39690525,-0.050306384,0.483949371,-1.020303186,1.103063145,0.345040361,-0.800110099,0.769242242,1.379849718,-0.21528214,0.927273931,0.352991823,-0.651943574,-0.677266646,-0.039597948,2.116777936,-1.39364497,-0.930001773,-0.800843817,0.711436444,0.436847631,0.327229866,0.806891688,-0.945422295,0.794969563,2.404393014,-0.571900612,-1.371373536,0.678365302,2.157608285
1989-01-01,-1.883723625,0.005647518,-0.670800149,0.937368167,-0.056495743,-0.821755422,-1.882757029,1.625432498,0.408203268,-1.058130303,-1.574000485,-0.212588719,-0.06057376,-0.17808258,-2.409123758,-0.700055565,2.134274775,-1.222075173,0.280415918,1.728815226,-0.453637665,-1.643399877,0.693645107,0.178776602,1.125941808,0.091253681,-1.577614286,-1.104947823,-0.106508065,0.555893848,0.16160953,-0.381592868,-0.870676973,0.408766691,1.433596397,-1.280933978,1.272265753,-0.523141569,-0.920644881,-0.136261997,-0.229008698,0.31488126,-0.934175291,0.505354897,-1.767135076,-1.746509107,0.012943017,-0.494291565,0.878430752,0.984432958,0.42881382,-0.97167353,0.414217556,0.563269923,0.181740635,-0.898598574,-0.056425137,2.137345278,-0.255425283,0.940269569,0.113648872,-0.331247803,0.319498522,-0.055409157,0.918150802,1.745726211,0.772306548,1.396464299,-0.136659103,-0.592662732,3.536114169
