date,ser01,ser02,ser03,ser04,ser05,ser06,ser07,ser08,ser09,ser10,ser11,ser12,ser13,ser14,ser15,ser16,ser17,ser18,ser19,ser20,ser21,ser22,ser23,ser24,ser25,ser26,ser27,ser28,ser29,ser30,ser31,ser32,ser33,ser34,ser35,ser36,ser37,ser38,ser39,ser40,ser41,ser42,ser43,ser44,ser45,ser46,ser47,ser48,ser49,ser50,ser51,ser52,ser53,ser54,ser55,ser56,ser57,ser58,ser59,ser60,ser61,ser62,ser63,ser64,ser65,ser66,ser67,ser68,ser69,ser70
1980-02-01,0.565944247,0.789202472,-0.001378136,-0.448415865,-0.905760115,-0.851428889,-0.67381933,-1.452051142,-0.862830163,0.801395637,-0.197924803,-0.076237295,-0.689381987,-0.159592561,1.69393251,-0.42627649,-1.038297415,-0.712894633,-1.339733257,-1.554506048,2.031696444,-0.231392735,1.843669038,-1.496521632,-1.297331833,-0.790701568,-0.926430075,2.981280229,0.165041941,0.738673482,-0.094235068,-0.447555948,-0.790380106,-0.523449718,-1.538511832,0.97527248,1.824523583,0.241548516,-1.319094948,0.333100851,0.730020768,-1.735501589,-1.571153374,0.036291088,2.494064699,0.827064807,-0.312722106,0.13082316,-1.884175495,-0.629152747,0.87382104,-0.85414384,0.368203459,0.241094082,0.554498775,1.054237161,0.772494889,0.732364904,0.741594114,-0.266982117,0.141767259,-0.132035885,1.196093799,-0.973080127,1.673069598,-0.662018484,-0.430636502,-0.177610444,-0.266897373,-0.104742934
1980-03-01,0.056811609,-1.571865271,-1.061314048,-0.765095621,0.059548504,0.216972052,-0.813015281,0.4326516,0.756438957,-0.784454138,0.612253263,0.361817795,0.705474203,0.195896,0.314751571,-0.427675762,2.724350059,-0.934566248,-1.6715426,-1.066844568,-1.126612005,0.210547732,1.179443491,-0.813107684,-2.931390665,-0.824014459,-1.277130903,0.419803331,-0.85380518,-0.733483049,-0.485919743,1.135028851,-1.642437096,-0.126178666,-0.070947573,0.294924763,1.670208111,-2.004605029,0.681534136,-0.91477706,1.492133763,-0.870790353,0.316160217,-0.229023838,0.013169142,-1.013663365,-0.569893015,0.302593648,-2.405457018,0.926958584,-0.197829459,0.437112245,-0.413445241,0.082126415,0.04255323,-0.190051148,-0.59805649,0.370300918,0.624262761,0.094470078,0.51219242,0.276363535,-0.977228913,-1.146163539,0.169392634,-0.752463027,-0.770559408,0.907121615,-3.06663474,-0.826223296
1980-04-01,0.15686789,-0.510037002,-0.455621861,-0.267059005,-0.524651982,-0.258748085,0.479012338,-1.038171517,0.990613127,-0.832711319,0.433445112,-1.650058806,-0.769189293,-0.167151963,-1.164591356,0.263552735,-0.814869263,-1.683917273,-3.123181116,-1.293562247,0.254978359,-0.471310719,-0.780998818,-1.262552817,-1.333437212,-0.957000785,-1.103936274,-0.166742765,-0.203972729,-1.604964297,0.88148127,-0.973538657,-3.177290194,-1.329858019,-0.198951881,0.103004814,1.581620073,-1.427649215,1.164519644,-1.416943184,-1.08500272,0.730258543,-1.673661486,0.648246793,-0.69184607,-0.226873059,0.312550724,0.103025854,0.524575125,0.52471166,-0.694893047,-0.334693548,-2.131781882,-0.341618464,-0.603074117,0.265281302,0.578458941,-0.120016733,0.586136563,0.255043951,-0.872395968,0.916997421,-1.538307532,-2.30342126,0.33181832,-1.34589799,-0.495991698,-2.87308734,-0.894014314,-0.791655087
1980-05-01,-1.95184568,0.493884039,-0.672018271,-1.569055866,-1.736077053,1.187663139,-1.02934918,0.314460533,-0.79299641,2.09205762,-0.24303659,0.423670635,-2.263837392,0.852163314,0.399094984,-2.029595584,-0.254257888,0.154817,-0.401718484,-0.324783713,-0.225082667,-0.038025859,-1.918743054,0.658495056,-0.243535844,-1.0766107,0.195478365,-0.082768483,-1.169634895,-1.778937703,-1.979203994,-1.083933227,-0.866301673,0.96484353,-0.463381476,-0.055301746,0.766061318,-0.766112938,2.648245501,0.398557146,1.562698573,1.456754842,-1.131514006,-0.333238265,-1.94646474,-0.343517205,-0.818473101,-0.021072403,-0.114329886,0.381609118,-1.371463291,0.203124521,-1.014447337,-0.3319364,-0.638362869,-0.280771824,-0.864389349,-0.789314812,0.922195324,0.953683437,1.128710566,-1.676574801,-1.808976102,-0.733587634,-1.286287805,0.714283964,-0.513170702,0.86150172,-0.608911371,0.859124493
1980-06-01,0.515521908,0.111489736,-0.739138683,-1.427446416,-0.015613785,0.090538629,-0.260849119,-0.052591634,1.125364134,1.29594021,-0.523385074,0.306123129,-0.977236895,0.405995161,0.620339031,-1.661978533,-2.027857564,-0.057804373,1.147131702,-0.723234977,-0.918964307,-2.442747597,-1.009472325,-1.347201811,-1.824677595,-1.447609321,0.365417592,-0.418809503,-1.834670229,-1.236088949,-0.600527932,-1.509928406,0.270563108,2.231284087,-0.888394256,-0.082229637,-0.904986295,-2.274627102,-1.115264328,1.073544607,-0.272556606,-0.934733682,1.890364335,-0.111380758,-0.297882222,-0.819936308,0.235276686,0.744587564,-0.134596356,-1.089957092,-0.538387852,-0.495889881,-1.119554711,-1.614912457,-1.184945859,-0.810520736,-0.665142534,0.57643482,0.50298802,-0.773238174,1.185208196,0.334946773,-0.641890979,-0.663558437,-0.879631105,-0.278108818,-1.005228559,1.720799044,-0.615822193,-0.993166727
1980-07-01,-0.379273981,0.126655895,-0.232373082,-1.511058333,-0.536766617,-0.253224118,-0.163734044,-0.030629365,1.739763566,-1.171808682,0.032339024,-2.383777221,0.603760286,-1.714122388,-1.336929243,-0.473365347,-1.675828784,-1.283626102,-1.771101672,0.136337475,-0.700968059,-0.921216502,-1.378581635,-1.217546208,-0.900746784,-2.4327917,-0.394983545,-0.969736146,-2.418142254,-0.730990934,-2.451322,-1.793880705,-1.695243505,2.160104638,-0.94545683,-0.736665087,-0.050965894,-1.078460533,0.883530758,1.022621772,-1.206479669,1.042457951,0.674558855,0.2502326,-2.848768922,1.72516673,0.906829589,-0.287026621,2.087389242,-0.558600927,-2.24654075,-0.474227805,-2.799660981,-2.975492894,-1.775384295,-1.475274735,0.020593548,2.123341244,1.194863516,0.845910926,0.776003862,0.671563382,-1.020593857,0.724152538,0.369289941,-0.778384209,1.047350418,-1.659380779,1.004722149,-0.805560792
1980-08-01,-1.899816989,1.185803065,-1.277099604,-1.050157727,-0.766114233,-0.443124688,0.5397045,-0.134400683,-0.239140656,-2.255984853,2.019980051,-1.076104821,0.533221625,-0.948855217,0.534596421,-1.65614238,-1.555843488,-0.031021005,-0.728254192,0.222529065,0.660125553,-0.908691905,-1.061856632,-0.297034324,-1.124534166,-1.970242838,0.338292364,-0.756119241,-0.381552885,-0.921090017,-0.181544165,-0.28822768,-0.990680056,0.958117629,-2.057866312,-2.104456784,-0.625823451,-1.712871768,0.596052026,0.388591513,0.086835535,-1.055646655,0.077133767,0.133219908,-0.195759203,-0.997668429,-1.631924886,-1.777079703,-0.56701934,-0.99565772,-1.258697215,0.26327969,-0.706874322,-1.508044488,-1.051390235,-2.585911612,1.125728519,-0.121153179,1.189424829,-1.14524818,-0.554403808,-1.054827481,1.607824991,-0.631715206,-0.136515482,0.690261278,-0.015692636,-0.261782516,0.517239105,-1.578469671
1980-09-01,0.000708592,-0.944683907,-1.351835938,-0.079131783,0.220460402,0.159287227,0.365491321,-2.10400976,0.560409151,-0.836440685,0.238775262,-2.034483576,0.555690555,0.145051505,0.7045837,-1.401012243,-0.96205288,-1.231840099,-1.473530065,-0.062294249,-0.790879176,-0.322706791,-1.648364628,-1.73224782,-0.876873664,-2.348587876,-0.101157542,-0.048140926,-1.328665301,-0.452171265,-1.876590804,-0.837243732,0.250473033,0.855899637,-0.645275912,1.474292188,-0.062427203,-0.331583993,0.324824577,0.654041587,-0.232617483,0.915255126,1.43754641,-1.911930073,-1.564800502,-0.416917621,-0.209096668,0.282357344,-1.148127321,-1.696011763,-0.799542293,-0.208995149,-0.192187809,-0.472587382,-1.414563664,0.544214659,0.501219797,0.643804473,1.378550643,0.616847987,1.053708109,-1.627115395,-2.913560305,-0.160260749,1.632248727,-0.699029148,-0.801748243,-2.418054247,0.166562266,-0.261989451
1980-10-01,-1.301157041,-0.574511014,-2.280600461,-0.950028612,-1.731471555,-1.962610563,0.044357739,-1.104331564,-0.15389385,1.564114268,-1.025014045,-0.271282788,-1.164479604,1.180376208,-1.252597786,-1.35528548,-2.588418984,-1.073332473,-1.083640672,-1.544271165,1.103333783,0.313749736,-1.54968322,-1.398502214,-1.026292029,-1.587885647,-1.04928795,-2.53421685,-0.324104938,-2.19546665,-0.702835094,-0.503771034,-0.702378608,0.476853502,-1.202589744,0.768614533,-1.128342306,-0.423721197,-0.236942176,0.286139846,0.827522121,-1.334836743,0.494124893,0.068338392,-0.474047217,0.816224603,0.559789272,-1.251130256,1.316155681,-1.749365551,-0.727400157,-0.022716828,-2.026314098,0.046872582,-0.707902968,-1.836513902,0.888435037,-0.904627301,0.54513464,0.896351021,-1.676704804,-1.339881765,0.180670772,-2.318512119,-0.655265225,-1.869462421,-0.464105375,1.050721937,0.052922334,0.297031886
1980-11-01,-0.188682252,0.058296184,-0.420121539,-0.331206594,-1.523347848,0.585014443,0.422765921,-0.827871364,-0.182719538,-0.031232616,0.588712625,-0.560427574,0.040695733,-1.029898249,0.617708196,-1.174242133,0.684390141,-0.231398246,-0.242845505,-1.404217338,-0.069753003,-2.582068333,-1.414368714,-2.697838125,-2.583123994,-2.487601889,0.290082531,-1.466397612,-0.131477333,-1.330723879,-1.930962349,0.503452951,-2.975145146,1.465870344,-1.297028551,-1.127085559,0.86525916,-1.116729685,0.009154588,0.735021087,-0.663855807,-1.332656187,-2.533610682,-2.730467381,-0.17210592,0.646685191,-3.182555657,-1.775643423,-0.897095666,0.239257766,-1.374036065,0.122967247,-1.561634456,-1.487030503,-1.235354952,0.493861913,-0.563567614,-2.341643482,-0.182883481,-0.086549768,0.094029743,-0.309555938,-0.547795799,0.233342801,-1.244055017,-0.493747816,-1.113557002,-1.18493811,-2.669448482,0.980694245
1980-12-01,-0.952669003,0.152959795,0.135404585,-0.714450463,0.090187492,-1.239350292,0.502146989,0.159216666,0.095285681,-0.455033273,1.526901994,0.437293513,-0.843480651,0.115657223,-0.030540168,1.504321928,1.264524004,-0.194787618,0.52259242,-0.383975189,0.13126784,-1.18814253,-0.353998634,-0.954646575,-0.72172385,-0.253327011,-0.679818404,-1.170793475,-0.027028037,-0.159411225,0.679112258,1.834893305,-1.421709449,1.203162099,-0.372002875,-0.658646313,0.512826987,-0.183854374,0.107336709,-0.037359927,0.259417999,0.373011743,-1.886314883,-0.845318894,1.01582516,-0.106032382,-1.338547807,-0.008679618,-1.022717545,-0.25465413,-0.397789557,-0.402590539,-0.641137697,0.810042759,-0.165382871,-0.198801015,-0.698054865,0.302819033,1.040517479,1.311847695,0.606740117,0.27456308,1.152640985,-0.778511914,-1.073797816,-0.247727554,-0.3625453,0.703263627,1.334581688,-0.514902201
1981-01-01,0.910876913,1.100183542,-0.573795567,1.300589927,-0.054623569,-1.233165611,0.821779107,-0.453174657,0.433075212,0.327992918,0.683918378,-0.001779407,0.185371672,-0.174760769,-0.267080419,-1.272126141,0.172131588,-0.310328048,1.260464892,-1.0494401,-0.204584381,0.696841734,-0.665341453,0.329547096,-0.675674289,0.026471767,0.023962011,0.558558227,-0.060906762,0.506890449,-0.273607674,1.012234138,0.125582822,0.099614259,-0.282487188,0.598945601,0.222397179,0.399493664,1.645857787,-0.382421577,-1.029178244,0.073240297,-0.878645401,0.531586784,0.915353397,1.352582204,0.525809134,-0.079556311,1.173553971,-0.764787927,-0.875991198,0.475117034,0.005735617,0.909567342,-1.448325612,0.07842386,0.221309159,-0.435462835,1.071257885,-1.16812711,-1.111431486,-0.949280361,0.819919429,0.238892358,-0.496434875,-1.46920243,-1.528295332,-0.111158883,-0.280319831,0.249654293
1981-02-01,0.525694874,0.288832867,-0.298434841,-0.383535254,0.792341684,0.046512915,0.703393702,-0.395406485,-0.223782731,-1.081538256,0.136815256,-0.050107244,2.682760656,0.586361844,-1.019972991,-1.495931313,0.796945032,1.237488656,-1.20683171,-1.087023212,0.377325667,1.757477387,1.092021876,0.972764715,0.5936954,1.215568019,0.045442206,-0.349962278,0.888471506,1.005729578,1.36420199,0.841944803,-1.219823922,-0.511150011,0.524562934,-0.114317349,-1.522715149,-0.410359141,-1.498979954,-0.264641779,-0.296337802,-0.592380131,0.327458258,0.842133913,1.006650703,0.871198604,1.174248927,-0.021197614,0.65667326,0.655164508,-0.076907171,2.307398331,0.288294604,-0.507775922,0.493044709,-0.247788086,-0.912939908,0.432026893,0.301801041,0.136916726,1.598252253,-1.017989259,-0.202862462,0.283376402,-0.694089327,0.392120072,1.054880948,0.150610384,-0.34912342,0.936881656
1981-03-01,1.327242625,0.999420939,-1.172151908,2.490757052,0.008175236,0.021427139,0.10684131,-0.388525816,2.093208604,1.282846364,-0.353283755,0.72288993,-0.569943821,0.492278912,-0.579042557,1.737287942,-1.798046545,-0.021312569,0.561566826,-0.910176098,-0.43506843,0.864563142,-1.231310966,-0.134203999,0.452604635,0.158367491,0.14072754,-1.050786025,0.037682054,0.997644608,-0.291691122,1.791756744,0.507295349,0.07390202,-0.875061931,0.262074964,-1.372356986,0.603969497,-2.130485372,0.692675981,-0.205392786,-0.582146424,1.107757862,-1.385126811,1.486470075,-0.682536574,0.709537016,-0.323868352,0.2353633,-0.16637261,0.41709324,-0.602425865,1.051686503,0.477536666,-1.445353766,1.223458292,0.98732739,0.01424941,-0.371909997,-1.639090677,0.892997701,0.704394732,2.513603004,0.913068782,-0.422065011,-0.172363932,-0.522160501,-0.765016018,-0.62082305,-0.36061528
1981-04-01,1.721808343,-0.546540051,0.845590998,-0.62182272,0.921224103,-0.650249245,0.191877647,-1.071149514,-0.205121541,-0.224822942,-0.769307948,0.207693629,1.467282182,0.853047135,-1.718724658,0.476899035,-1.006654298,-0.139585449,0.993202101,-0.919788472,1.66558135,1.799236552,1.528907272,-0.784351786,0.184294259,-0.445847749,0.898986969,1.401153136,-0.552937338,-0.541119798,-1.143986644,0.553026893,-0.689671898,-0.389198158,0.233661674,-0.488826698,-0.17892956,-1.006020295,1.274634456,-0.465953982,0.661585191,-1.228484108,-0.557199917,-2.041741703,0.398393574,-0.643833001,-0.477716082,-0.303727858,-0.30868191,-0.179896637,0.592648324,-1.987820133,-0.279722355,0.119862444,-0.669939839,1.195590704,-1.36782231,-1.373513249,-0.247763161,-0.376610566,0.579312155,-1.166086151,0.901653113,-0.286465161,-1.404302922,-0.900541652,0.33002689,0.827501652,1.173727668,-0.404069897
1981-05-01,1.074534699,1.228377403,-0.148103394,0.086906132,2.123930525,0.519372549,-0.895828445,-0.104914503,1.421625456,0.130287421,1.473011736,0.647566801,1.010276617,0.339790935,-0.025837117,-0.653620597,0.430053959,1.608817346,-0.255902671,0.659697725,-0.243247825,0.591217822,-0.412298985,0.425342605,-0.674851702,0.66675791,0.109829623,-1.098700491,0.653678226,1.610445341,0.119968429,2.289946646,0.909467793,-0.999605333,0.820109186,1.358694643,-0.198398589,-0.313422101,-1.024774731,1.623560994,-0.480181947,1.613192891,-0.038421625,1.516962362,0.269740046,0.066485139,-0.633966899,-0.847742957,0.624238646,0.337769435,0.225688023,-0.243066134,-0.016124839,1.036107788,0.81340326,0.866731058,0.417711424,0.276137193,0.777377722,0.587110454,1.056547031,0.118961882,0.811514782,0.485500519,1.934284521,-0.047880876,0.157507235,-0.045265056,-0.29202057,-1.070693315
1981-06-01,-0.005898762,0.05913998,-0.110695704,0.177314759,0.347383597,0.998716459,0.280475934,-2.50145902,-1.373369004,-0.666040945,-0.116523657,0.040259742,-0.924103156,-0.893627278,1.511198043,0.245273582,0.244614632,-0.201102192,0.661099862,0.115069546,-0.631520978,1.292320457,-0.31365364,-0.21721887,0.444627771,-0.668122829,-1.507747857,0.489151765,-1.998618901,-0.189261898,-0.013831032,-0.280428394,-1.787372359,1.667498363,-0.384392369,2.36219405,1.699836281,-0.472432446,0.833073707,-2.034525037,-0.307131228,-0.030612825,-1.126671074,0.59656811,0.366740961,0.906158595,-2.326471829,-0.037536844,0.860879147,-1.12709238,-0.808479292,-0.869425174,0.179152845,-0.519792607,2.610471135,-0.124284614,-0.308663463,0.189079703,-0.946301086,1.378988123,2.091514156,-0.316081236,-0.349785724,-1.780914019,-0.043043304,-0.011696379,1.886587398,0.093237821,1.080836419,-1.547684597
1981-07-01,0.367375946,0.093110301,-0.73086079,0.507524898,-0.34605169,0.455077752,-0.969921502,0.426132426,1.432070354,0.612844193,-0.356847254,0.978308084,-1.622883757,-1.638338222,-0.200937975,-3.344302667,1.044794806,-1.96365199,-0.99368564,-0.882679726,1.253319158,-1.442893609,-1.058329116,-0.683439801,-0.303389424,-0.637318168,-0.467556477,0.871794225,-1.554263424,-0.722227198,-1.426334906,0.174958639,-0.225157642,1.49589644,-1.821316755,2.360760263,0.249225444,-0.530758556,1.437928802,-0.69899168,0.346484946,0.427245627,-0.988747233,0.783569688,-0.785091683,-0.6236932,-1.346768449,-1.548027012,-1.4492602,0.010530072,0.159856534,-0.135483468,-0.820630105,-1.853563605,-1.761265309,0.748251128,-0.208114996,-0.664740204,0.035661604,-1.043662746,1.41946098,-0.94390921,-2.03111474,0.234574068,-1.377609372,0.892171922,-0.201722444,-0.50405651,0.222428167,0.500422282
1981-08-01,-0.04931598,-0.922897689,0.377874813,-0.782139652,0.966344582,0.637507235,0.395093914,-1.026428558,-0.561759115,1.188089944,0.459845908,-0.81629355,0.977142466,-0.462878285,-0.900919513,0.266049226,0.581456611,1.004500237,0.345982909,-1.379951816,-1.427757308,0.308592209,-0.415178699,-0.050608321,0.06438579,-1.294519668,1.149164232,-1.547136001,-0.312052634,0.247468658,-3.200830344,0.351658278,-0.704110799,2.132975874,-0.32994206,-0.666990257,2.111111097,-1.827446258,-0.847661446,-2.063987754,-0.046309669,-0.118755836,1.270713883,-1.260780652,-0.557591158,-0.657273509,-0.570636951,-1.172107402,-0.080828311,-0.14169998,-0.636959883,0.098530244,-0.705608919,-1.08045057,-1.075360781,-1.511412409,1.273928485,0.205246609,1.002013207,0.429126883,-0.73834393,-0.75578476,-0.830570889,-0.989598512,-1.307923469,0.179476223,-1.013244278,-0.920826941,0.313240598,0.481745996
1981-09-01,-0.420661944,0.127966558,-1.709639035,-2.196562566,-0.880048222,-0.298448395,-0.189684786,-1.488852898,-0.415118955,-0.070625201,-0.089568722,0.800781677,-0.727409229,0.728177504,0.256159695,1.53041497,-0.462880911,-1.644343118,-0.685023685,-0.150193165,-0.610941824,-0.245527888,0.276586744,-0.825688932,0.010623376,0.302388746,2.070039939,0.123027774,0.125662404,-0.610477423,0.007872046,-0.266568524,-0.163602916,0.541380977,-0.757309162,1.09901023,0.537200984,-2.05504516,-0.23422709,-0.487834112,0.67523341,-2.172814873,0.278161922,0.149066099,0.951766172,0.388318372,2.699916027,0.826205953,-1.105541112,0.962733297,-0.135885576,-1.198486478,-1.503828009,-0.355415973,-1.350440696,1.335232811,0.574409102,0.51057475,0.267145244,-0.089585186,1.645361935,-0.804695248,-2.166238417,2.034388721,0.416623577,0.93263075,-0.721730395,-0.41636099,-0.082796285,-0.113229776
1981-10-01,-1.678625267,-0.50404847,0.593383198,1.843072432,1.554419526,-0.134863265,0.724598204,1.75611284,0.43072341,-1.49468086,-0.729570541,0.645477181,0.432996943,1.508887175,0.392882325,0.716285116,0.54751482,-0.18486405,-0.984262219,-0.220150137,0.296218706,-1.855079247,-0.644536985,-0.167849358,-0.51738354,0.131558769,-1.525763242,0.329969921,1.257561843,0.872424997,0.584691305,-0.668852362,0.032183375,0.669520613,0.440781328,-0.249384263,-0.649753548,-0.434360279,-0.619179441,0.481586521,0.018058337,0.105876781,0.992000132,0.15255569,0.004772635,-0.376298017,0.051525285,0.328651843,-0.742895913,0.829346762,-0.03863247,-0.790190876,0.61734842,-0.789798251,0.019130766,-0.837532578,0.055574039,-1.999680584,0.24949344,1.598613771,-0.008102278,-0.48039445,1.114442938,0.646791933,0.704795999,-0.357989262,-0.545340762,0.331072369,-0.605784472,1.203941638
1981-11-01,-1.154080656,-0.529291494,-1.165757842,1.123013434,1.049872591,0.093929395,0.738320039,0.767238464,0.562539883,-1.035779012,0.863717839,-0.855096231,0.843265448,1.421171712,0.428788927,1.558973218,-0.825794691,0.226164958,0.718902206,-0.5868519,-1.593160017,-0.479077098,-0.823960593,0.565264407,1.849712641,0.775138821,1.020578588,1.056595086,0.959478597,-0.069134313,0.946080779,1.292203162,0.570344037,0.548783645,-0.073426388,0.383668139,1.387327051,2.028544122,-0.438355534,-0.839128861,1.301078144,-2.089672803,2.767361127,1.617995668,-0.667014956,0.092911342,-0.118728502,1.542284684,0.692642282,0.249162437,0.032131013,-1.477408215,-0.354465019,1.012762977,0.090377079,0.755150749,1.194085106,-0.146620052,0.842878037,-0.654482302,-0.681540085,-0.776920939,-0.169322484,0.086164378,-0.206210279,-0.218977748,0.386008912,0.518971276,0.357347655,-0.122929873
1981-12-01,-1.311289153,-0.109001453,-1.206171805,-0.541740154,2.084902344,-1.297891266,0.870630116,1.476696367,0.356559945,0.235192554,0.185635413,-0.388445994,0.070342429,0.539343675,0.118595926,1.586167595,0.243901755,0.060660675,1.794613131,-0.325546287,0.120514303,0.160724875,0.129745681,2.067096252,2.116183565,0.726453867,0.553753369,0.364133364,0.264501474,0.659529811,0.452464928,0.493418783,-0.949888926,1.048017432,-1.216769038,0.866198072,0.17513357,0.925293978,-0.060550097,-1.91455165,-2.437932421,-0.47320825,0.179307999,1.321753874,0.172049965,-0.710037124,2.057250834,-0.356262431,-0.770182157,-0.232432342,0.881971503,0.276969704,-0.063858736,0.19606886,0.507757946,-1.030578966,0.312401971,-1.527645555,-1.068980814,-0.030103001,-0.383586698,-0.271181086,-0.942711356,-0.556451526,2.06777501,0.249259426,-0.746460299,0.565558867,-0.382326012,0.359179831
1982-01-01,-0.477075276,0.72642894,-0.186884985,-0.296866402,-0.860530155,0.45609423,0.889679641,1.015537998,0.759587515,-0.334659799,0.817100808,0.679031752,-0.017913422,0.080414636,-0.843598651,-0.540941399,-0.503614963,0.478931916,0.410659885,1.001673409,0.233404092,-0.398264531,0.324079984,1.25839936,-0.71357663,0.554001958,1.700718796,1.484881151,1.35479456,0.530444165,0.201532023,-0.126249607,-0.778167249,-0.326244055,-0.736496133,0.111299483,0.195950031,0.112188991,2.168452876,-1.120838415,0.58875586,-0.415951569,1.866633382,0.37109986,-0.365307046,-0.576862558,0.766711628,-1.003168874,2.176102603,0.701122614,0.097061941,0.629539725,-0.655785486,0.263677938,0.530096232,-0.375002692,0.332772137,0.713093726,0.615467923,-1.452316591,0.411023059,1.503013026,-0.379835419,-0.926873536,0.596466808,2.242779723,-0.256501439,-0.803048819,0.378186915,-0.806518563
1982-02-01,-1.402147422,-0.978066345,-1.243607163,-1.308159524,0.235811854,-1.212903562,0.231266925,-0.920897415,-0.015401467,1.19901911,-1.165306126,0.665565831,0.202412505,-0.956534867,-0.518150608,-1.255798449,0.648036878,0.815321514,1.84023368,-0.443277584,-0.746792439,-0.899008085,0.456366867,0.077347696,0.373137,0.402784133,0.575527209,0.76212071,-0.204734446,-0.478980021,0.733220876,-0.700374015,-0.806770059,1.308097708,-0.611881363,-0.780079765,1.168214259,0.282267116,-0.660562154,-0.282456248,-0.599974674,-0.65244931,-0.100022245,-1.232495043,0.403165352,-0.157245354,0.367557242,-1.65577724,0.015657092,0.55490003,1.031393635,-0.373103624,1.357429486,1.133390291,0.469222542,-0.478344446,0.51632741,0.510738968,-0.453559482,2.326785654,-1.302976086,0.608782509,-1.179701231,-1.053082852,0.393397276,-1.098628046,0.06149228,0.692326997,0.80146102,0.109887037
1982-03-01,0.684756766,0.37033603,1.118186283,0.226617807,0.961759307,0.225089518,-2.004919837,-0.097443049,-0.366006953,-1.224162365,0.107502137,-0.034512338,-0.323395065,0.117975187,1.266707338,0.218457299,-0.337064786,-1.501529697,2.15341568,1.595688739,0.450087156,1.139220695,1.394131412,-0.135221235,0.020899249,0.584272481,-1.04645957,0.305293318,0.468872858,-0.932888858,-1.541167361,0.367094469,-0.357204405,0.922713561,-0.630080008,0.68109082,-0.320024906,-0.928940896,0.498869514,0.748646878,-0.112202755,-0.078243605,0.954556339,-0.689867422,0.292912879,-0.902521259,-0.814341477,-0.165007342,1.781490214,0.364023391,0.221677887,0.94660964,0.092814869,0.477973588,-0.551204521,-0.905234819,-0.350477567,-0.423814662,-0.789928432,0.538056705,0.082238335,-0.710367353,-1.871050404,0.123651333,0.600877482,-0.759449629,2.507967544,-1.778137994,0.538937766,-0.203616209
1982-04-01,0.03217715,1.150601622,-1.737900233,-0.424696883,1.40214007,0.201825847,0.400525075,-0.549595651,0.339455707,0.797358178,1.176239094,0.146767916,0.264941286,-0.108875889,-0.328890235,1.222719258,-0.088808735,0.771766586,-0.401574957,0.544038621,-0.747887951,1.615858506,-1.417516713,-1.45330862,-0.410459698,-0.947847735,0.101691104,0.197370144,-0.172838768,-0.37715738,-1.847921832,-1.983834389,1.047971227,0.03078169,0.009319102,0.426838838,0.853488088,-1.258416723,-0.086218824,1.370492155,1.381429345,0.485919764,-0.359314189,-0.630356461,-0.560219818,1.261946821,-0.281699015,-0.947953829,0.466673147,0.045179395,0.180667859,-0.290487386,-1.301446891,-0.243016393,-0.368197567,0.414151388,-0.081840613,-1.286716872,0.75715197,0.074567791,1.071914849,-1.259833288,-1.964414562,0.183122225,1.220199378,-0.424585915,-1.519390831,0.060194295,-0.224903246,-1.702494004
1982-05-01,-1.732891044,-0.018367426,0.628371241,0.248579664,-1.547563146,1.167777357,0.7112886,-0.025299774,-0.804013651,0.253985744,-0.4947174,-0.59789738,1.80750228,2.460282911,0.353088079,0.246582973,0.370262091,-0.984808334,0.356752175,0.636409243,-0.628064784,0.365349531,-0.881420622,0.280796802,0.279311454,0.183241099,-1.423025671,0.876223115,-0.777714887,1.139050723,-1.005644875,-0.005338739,0.872323664,0.616177923,-0.192173979,0.032779362,-0.696493868,-0.413071331,0.210936095,0.788988358,1.191659548,-0.713907446,-1.101513983,-0.510690985,-1.233156751,1.243241772,-0.715827009,1.187297443,0.225323847,0.99681209,-0.102777591,-1.038114929,0.743171769,0.202353101,-0.873235821,0.171126797,-0.728833752,1.366259797,-0.238217174,-0.795173612,0.189038547,-0.19219493,-0.846242429,-1.618326551,-0.923774273,-0.43755545,0.634116313,-1.585029828,-0.970772933,-0.813805256
1982-06-01,-2.070770887,1.121868412,0.596959706,-0.751659887,-0.031918368,-1.174132529,0.277186464,0.387627575,0.59142854,0.876989379,1.444131362,1.565569685,1.458176115,-1.294994063,-0.062926865,-0.542320949,-0.440410583,-0.610498373,1.998662149,0.124905016,-0.012852656,-0.653529761,-0.55350524,-0.837844078,-1.024893825,-0.4019236,-0.029919991,-0.682760317,0.781007467,0.388677341,-1.334865003,-1.601862885,0.581755934,-0.110970101,1.366068535,-0.46167229,0.318629546,0.541885239,-0.92592029,-1.203207319,0.618983599,-0.485112978,-2.033443883,0.537211338,-1.342721646,-0.051689903,-1.127651244,0.029846972,-0.900454511,-1.080464072,-1.361145979,0.063684902,0.162905595,0.536061265,-1.87394692,-0.0801568,-1.942066103,-1.183166203,-0.005484752,0.237361419,-0.066981906,0.610547342,-0.821872845,-1.188617986,0.001233654,-0.457308559,-0.113780305,-1.186444718,-0.151652151,0.260543762
