date,gdp_ea,gdp_pol,gdp_us,infl_ea,infl_pol,infl_us,irate_ea,irate_pol,irate_us,ser01,ser02,ser03,ser04,ser05,ser06,ser07,ser08,ser09,ser10,ser100,ser101,ser102,ser103,ser104,ser105,ser106,ser107,ser108,ser109,ser11,ser110,ser111,ser112,ser113,ser114,ser115,ser116,ser117,ser118,ser119,ser12,ser120,ser121,ser122,ser123,ser124,ser125,ser126,ser127,ser128,ser129,ser13,ser130,ser131,ser132,ser133,ser134,ser135,ser136,ser137,ser138,ser139,ser14,ser140,ser141,ser142,ser143,ser144,ser145,ser146,ser147,ser148,ser149,ser15,ser150,ser151,ser152,ser153,ser154,ser155,ser156,ser157,ser158,ser159,ser16,ser160,ser161,ser162,ser163,ser164,ser165,ser166,ser167,ser168,ser169,ser17,ser170,ser171,ser172,ser173,ser174,ser175,ser176,ser177,ser178,ser179,ser18,ser19,ser20,ser21,ser22,ser23,ser24,ser25,ser26,ser27,ser28,ser29,ser30,ser31,ser32,ser33,ser34,ser35,ser36,ser37,ser38,ser39,ser40,ser41,ser42,ser43,ser44,ser45,ser46,ser47,ser48,ser49,ser50,ser51,ser52,ser53,ser54,ser55,ser56,ser57,ser58,ser59,ser60,ser61,ser62,ser63,ser64,ser65,ser66,ser67,ser68,ser69,ser70,ser71,ser72,ser73,ser74,ser75,ser76,ser77,ser78,ser79,ser80,ser81,ser82,ser83,ser84,ser85,ser86,ser87,ser88,ser89,ser90,ser91,ser92,ser93,ser94,ser95,ser96,ser97,ser98,ser99
2000-10-01,2.65028,2.387228393,2.14792,2.5,9.1,3.4,4.8052,21.5,6.47,-0.520926595,-0.712615525,-1.142319536,0.14303615,-0.041722361,-0.734455343,0.466962543,-1.190800036,1.972290674,1.060288794,-0.60654113,2.163621683,1.541927629,0.503960922,0.676174649,0.094164363,-1.076910734,-0.706057839,1.223196869,-0.038395125,0.584418432,-0.341199018,-0.669470398,0.917565138,1.796446415,2.403690303,0.484172373,0.232385732,265028,0.482458525,-0.017540046,3.741682029,0.389809485,-0.130811999,-0.000288686,-0.002193209,1.239925346,-0.100671183,2.520919725,2.543691005,2.515311499,-1.29330135,1.204106089,0.375513092,1.300308699,0.326520111,0.356370784,0.600725121,1.22054377,1.000399507,-0.565865027,0.293509404,0.223833836,0.306122813,0.278660018,-0.239068071,0.469110667,-0.218217025,1.835788213,-1.010224318,0.464753964,0.363574581,-0.445074658,1.520542371,0.529860866,0.841252816,-0.073338323,1.278127932,-0.08579982,1.011970939,1.465918576,-0.489860376,1.698934606,0.358348427,0.672682464,1.115337033,2.163621683,1.541927629,0.503960922,0.676174649,-0.706057839,1.223196869,-0.038395125,-0.669470398,0.917565138,1.796446415,0.422141415,2.403690303,0.232385732,-0.130811999,-0.100671183,0.278660018,-0.239068071,0.469110667,-1.010224318,0.464753964,0.363574581,2.528871992,0.223504459,0.39739746,-0.0872959,0.091496285,0.79107745,0.539143274,0.440369813,-0.508557792,-1.240240167,-1.317775241,-0.270360296,-0.429951013,-1.010471291,-0.158519272,0.272166132,0.947055942,-0.027295582,0.450103976,0.571773217,-0.958651811,1.43465872,2.124653922,1.074899941,0.311384912,-0.642987948,-0.2982447,0.112543799,-0.653393963,0.36540712,-0.206818652,-0.718885032,0.018278891,0.379455468,-0.298391996,-0.019468097,-0.263277972,-0.629304083,-1.646460559,-0.980782554,-1.115853714,0,0.909700628,0.433470209,-0.733018084,-0.86769198,1.479922079,1.926307094,0.516883323,1.507688261,0.11778024,-0.060895702,0.789808288,0.79107745,0.539143274,0.440369813,-0.508557792,-0.270360296,-0.429951013,-1.010471291,0.947055942,0.018278891,0.379455468,0,0.841252816,1.718105881,1.127271051,-3.514525467,-0.026902196,-0.073338323,1.278127932,-0.08579982,1.011970939,1.465918576,-0.489860376,1.698934606,0.358348427,-0.149601496,-0.046123114,-0.437326834,0.008679412,0.672682464
2001-01-01,3.69213,3.960350076,-1.14002,2.1,6.7,3.4,4.8386,19.5,5.6,-1.778515407,-1.681726056,-1.522425424,-1.420294444,-0.821777379,-0.410167925,0.121454215,-1.022744243,3.471052873,0.059220191,-0.98076544,1.544123167,0.827375801,0.177868561,-0.153668933,-0.001845032,0.797250192,-0.102793455,0.841060825,-0.294362623,0.488387492,-0.925068872,-0.969247933,0.657333065,1.278998524,2.071638735,1.808624524,-0.618003066,369213,-0.217724873,0.645868264,3.537465913,-0.203094018,-0.879347329,-0.0150264,-0.07658167,1.009068375,-0.541999819,2.576699939,2.391758192,2.438068306,-0.07229512,1.072874921,-1.77089313,-1.609413821,-1.211400465,-1.772262479,-1.728368052,-1.085783219,-0.926530927,1.179456767,-0.545771825,-0.878047267,-0.212046202,-0.36290607,1.455817504,-1.511785632,0.456807042,0.81768267,-0.218528112,-1.517205788,1.660593856,0.281882801,0.930927522,1.773583618,0.596574709,0.370025176,0.550305082,-0.305929692,0.275992074,1.163531785,-0.574866607,1.131483611,0.19489125,0.694981331,2.248366892,1.544123167,0.827375801,0.177868561,-0.153668933,-0.102793455,0.841060825,-0.294362623,-0.969247933,0.657333065,1.278998524,1.061476343,2.071638735,-0.618003066,-0.879347329,-0.541999819,-0.36290607,1.455817504,-1.511785632,-0.218528112,-1.517205788,1.660593856,2.20248588,0.880798308,0.367654347,-0.423416529,0.169066566,0.149597793,-0.20327136,0.27986692,-1.157594073,-1.492583404,-0.440544048,-1.162335741,-1.058333303,-1.87098928,-0.435828741,-0.595036108,2.360121796,-0.546515518,0.543098638,0.368727436,-0.962044615,1.925004462,2.559857913,0.075122777,0.244090579,0.909872919,0.255302324,-0.442754727,-0.937620337,-1.073618858,-0.228614258,-1.661900141,-1.958126216,-1.856032181,-0.809009208,-0.799201168,-1.508891616,-1.039100685,0.616351993,-0.219024594,-0.897967551,1.304100576,0.362965059,-1.037271413,-1.388370117,-1.641669276,1.790929215,2.269798628,0.322002384,1.540113014,-1.229523332,-0.312822534,0.210766451,0.149597793,-0.20327136,0.27986692,-1.157594073,-1.162335741,-1.058333303,-1.87098928,2.360121796,-1.958126216,-1.856032181,1.304100576,0.596574709,-1.012178887,-1.95034229,-0.150804381,0.074818345,0.370025176,0.550305082,-0.305929692,0.275992074,1.163531785,-0.574866607,1.131483611,0.19489125,0.073334067,0.090225501,0.979039306,-0.033000126,0.694981331
2001-04-01,0.31297,8.021564086,2.13941,2.9,6.5,3.3,4.7408,18,4.33,-0.217511994,0.159235925,-0.037165091,-0.967622261,-0.748736343,0.721505743,0.36761135,-0.519142411,3.332990906,1.095685583,-0.958700805,0.65340142,0.902591783,-0.266802841,-0.494959661,-0.075136921,0.635122877,-0.194054622,0.415685925,-0.752971057,-0.121017187,0.360162108,-0.333297366,0.096348922,0.649670543,1.769005017,1.088610526,-0.460745122,31297,-1.009451683,0.077995371,3.601891827,-0.090082024,-1.275416993,0.009135735,-0.051790991,0.670229917,-1.640814114,2.33498568,2.206253823,2.231944204,0.578560053,0.299920502,0.705680107,-0.312827619,0.705193125,0.905067136,1.46660122,-0.684818854,-0.484806612,-1.654018527,-0.110876314,0.946229632,-0.349670115,-1.029927427,0.44538709,-0.383681536,-0.08753271,1.227375021,-0.700471976,-0.381305737,1.971286715,0.193825374,1.356906093,-0.388783134,-0.043987075,-0.353357375,-0.071007107,-1.54520256,-1.149966977,0.672701051,-0.957128993,0.485409887,-0.163457177,0.412529025,0.513194978,0.65340142,0.902591783,-0.266802841,-0.494959661,-0.194054622,0.415685925,-0.752971057,-0.333297366,0.096348922,0.649670543,-0.107491994,1.769005017,-0.460745122,-1.275416993,-1.640814114,-1.029927427,0.44538709,-0.383681536,-0.700471976,-0.381305737,1.971286715,1.689084414,-0.169292306,0.422333796,1.028187247,0.244809352,1.577564698,0.90214643,-0.567747916,-2.365674256,-0.397219777,-1.763897067,-1.112641577,-0.99487249,-1.775889873,-1.193039471,-1.484833281,1.578511147,0.167664037,-0.404816692,0.232298636,0.927339357,1.411006018,2.160140497,1.144325722,0.040447775,2.277399525,0.920777853,0.237004001,0.208205848,-1.192090536,-0.401063736,0.962896517,-0.676318973,-0.288716117,0.314975966,-1.320004952,-1.243716503,0.503115263,-0.199016082,0.870799006,0.414715616,1.724266719,0.352537882,3.309654755,1.503441349,0.983428857,1.27863166,1.558721627,-0.291098635,-2.009120747,2.27877653,0.584634346,-0.800925245,1.577564698,0.90214643,-0.567747916,-2.365674256,-1.112641577,-0.99487249,-1.775889873,1.578511147,-0.676318973,-0.288716117,1.724266719,-0.043987075,3.33513789,1.329504143,0.270119778,-0.03609968,-0.353357375,-0.071007107,-1.54520256,-1.149966977,0.672701051,-0.957128993,0.485409887,-0.163457177,0.304120689,-0.069554643,0.424579639,-0.016453797,0.412529025
2001-07-01,0.33462,-6.785432285,-1.21212,2.3,4.8,2.7,4.3408,17,3.5,-0.423668243,-0.341942264,1.092747179,-0.494804921,-0.872517014,1.175836581,0.296511125,-1.085049958,2.981205859,-0.256973364,-0.129031921,0.289715724,0.488903882,-0.444671402,-0.293290627,-0.077197952,-0.614720434,-0.388395058,0.077801019,-1.350228552,0.432496151,-0.542139904,-1.716385531,-0.490748815,0.325470703,1.470765467,1.660255094,-0.621143797,33462,-0.873373638,0.015154032,3.491994346,-0.270246072,-1.653318325,0.051981965,-0.109968385,0.32022096,-1.518121302,2.074245613,1.982873851,1.997654077,0.865456722,-0.920016819,0.643271475,0.585517742,0.364195869,0.977433722,0.138721371,0.309652112,0.272175453,-1.041273517,1.260575434,0.324290801,0.325334302,-1.026642172,-0.650265152,0.934995967,1.702390095,1.57944042,-1.330888605,0.933991692,-1.855166723,1.066413693,1.478251593,-0.56135101,-0.54708925,0.023334921,-0.313614724,-1.190454547,-1.103968297,0.151193396,-1.201088995,-0.030765415,-0.704123225,0.089195465,-0.100087889,0.289715724,0.488903882,-0.444671402,-0.293290627,-0.388395058,0.077801019,-1.350228552,-1.716385531,-0.490748815,0.325470703,2.941415318,1.470765467,-0.621143797,-1.653318325,-1.518121302,-1.026642172,-0.650265152,0.934995967,-1.330888605,0.933991692,-1.855166723,1.097545487,-0.537750479,-0.222115761,0.084912583,0.076275991,-0.184464986,-0.078296385,-0.665021244,-2.779861418,-0.201865788,-1.328110733,-1.147848317,-1.109288716,-1.744813521,-2.042657393,-1.302190233,0.185954555,0.915935445,-0.911596991,0.108043908,-0.171875206,0.568046574,2.399521737,-0.24729283,-0.446598661,0.198437197,0.048774099,-0.190770266,-0.068866716,0.051200113,-0.66771235,0.321938688,-0.891095944,-1.006381894,-0.474122725,-1.142047444,-0.821587767,-0.612869717,0.724463699,-0.381122006,0.465247925,1.558471842,-0.130549743,1.455396689,1.175778543,1.549366174,0.207874061,1.152095205,-0.746080097,-2.070868478,1.36541298,0.004729185,-0.403732746,-0.184464986,-0.078296385,-0.665021244,-2.779861418,-1.147848317,-1.109288716,-1.744813521,0.185954555,-0.891095944,-1.006381894,1.558471842,-0.54708925,3.030881054,2.240818801,0.159234164,-0.128718395,0.023334921,-0.313614724,-1.190454547,-1.103968297,0.151193396,-1.201088995,-0.030765415,-0.704123225,0.270249617,-0.234608915,-0.715712724,-0.138575556,0.089195465
2001-10-01,0.63976,2.557369242,0.98515,2.1,3.7,1.9,3.6286,14,2.13,-0.614202201,-0.604421391,-0.673617278,-0.418132144,-1.652436476,2.020488758,-1.815218069,-0.416559943,2.970519644,0.272110879,-0.69799132,-0.832162186,0.075215982,-1.126500885,-0.993615923,-0.081732799,-0.507829007,0.529698586,-0.165363317,-1.832300673,0.194746441,-1.757386558,-0.397561159,-0.934673719,-0.728495255,1.543553506,1.534323961,-0.457093955,63976,-0.633381448,-0.091905846,3.415462781,-0.497907914,-1.675120325,-0.033884846,0.108086742,0.033511496,0.328210981,1.908634591,1.728935155,1.78427509,1.580161239,-1.532413231,-0.061058117,1.116437762,0.389117932,0.494227832,0.760291178,-0.204852866,0.081177359,-0.332725419,0.304230897,0.379936869,1.338509,-1.913108202,0.225786511,-0.538133639,1.235034026,0.457201363,0.600306935,-0.530488225,0.875789751,1.567151856,0.700056128,-0.040761835,-1.041943847,-0.68337983,-0.923092395,-1.196626802,-1.747949804,-0.578479079,-1.923331472,-0.687094277,-1.335948083,-0.828774528,0.358935627,-0.832162186,0.075215982,-1.126500885,-0.993615923,0.529698586,-0.165363317,-1.832300673,-0.397561159,-0.934673719,-0.728495255,-1.542103971,1.543553506,-0.457093955,-1.675120325,0.328210981,-1.913108202,0.225786511,-0.538133639,0.600306935,-0.530488225,0.875789751,2.089316101,0.370892038,-0.204658678,0.363722791,-0.164570745,0.071134896,-0.209054316,-1.311618494,-2.784911936,-1.628272805,-1.332028463,-0.932738516,-0.70953271,-1.442766432,-1.276945814,-1.015342601,2.349923874,0.026763273,-1.059027904,0.234963919,-0.054757964,-0.151052705,2.320528105,0.262914176,-0.259331818,0.015033502,0.033416077,-0.863932713,0.828530489,-0.918891435,-1.997101481,-0.613443753,-1.201837094,-0.954138025,-1.536903846,-2.240190195,-2.257313027,-0.493701171,0.22959515,0.618523511,-0.287677569,2.701351193,1.830854859,0.383593984,-0.973812287,-0.899549787,0.181353644,2.042132261,-1.052320065,-1.753935956,-0.916441716,0.053640619,0.944759198,0.071134896,-0.209054316,-1.311618494,-2.784911936,-0.932738516,-0.70953271,-1.442766432,2.349923874,-1.201837094,-0.954138025,2.701351193,-1.041943847,0.860170973,-0.549220294,0.11398461,0.0090744,-0.68337983,-0.923092395,-1.196626802,-1.747949804,-0.578479079,-1.923331472,-0.687094277,-1.335948083,0.084100564,-0.173886608,1.768641212,0.02723387,-0.828774528
2002-01-01,0.60538,2.157894553,3.81241,2.5,3.6,1.2,3.2806,12,1.73,1.48886749,1.846286362,2.474818287,0.27998636,-1.673131859,2.58511197,0.300369632,0.200279807,2.326831407,0.728028156,1.523556578,0.570185201,0,-0.385381882,0.32169498,0.013585093,-0.198669046,-1.009472537,0.30751648,-1.727780611,-1.721839186,0.742477,0.160328661,-1.154384985,-0.386496483,1.239539745,0.275836847,0.317428652,60538,-1.219754117,0.507430451,3.45914722,-1.274251174,-1.111901994,0.003971446,-0.188273941,-0.040958495,-0.376536372,1.512551835,1.373420981,1.42195757,2.49512612,-0.235871941,-1.616981051,-1.546381667,-1.309205398,-1.720681503,-1.402912361,0.051476185,-0.027011951,0.496987662,-0.319362074,0.541959572,0.721065077,-2.01788289,-0.222693545,0.185527978,2.075204672,-0.528802013,1.170646807,0.185868797,0.120456945,2.264704567,-0.301110048,0.371149652,-1.209644572,-1.283420656,-0.426042644,-0.496064247,-0.827976223,-0.762540605,1.048995381,0.167500595,-1.546556369,-0.683831897,0.573855158,0.570185201,0,-0.385381882,0.32169498,-1.009472537,0.30751648,-1.727780611,0.160328661,-1.154384985,-0.386496483,3.029584326,1.239539745,0.317428652,-1.111901994,-0.376536372,-2.01788289,-0.222693545,0.185527978,1.170646807,0.185868797,0.120456945,1.310435366,0.748086292,1.225351262,0.053983902,1.58416328,0.440399627,0.093563743,-0.751762766,-2.268749596,1.525605161,0.445323125,0.550023446,0.624206105,0.164809579,0.395453448,0.729374055,-1.913310506,0.401014633,-0.873103356,0.1475484,0.683713233,0.642456231,1.931469313,0.868796998,-0.987987338,0.240452636,0.151991381,1.306968372,0.870647456,0.107806449,0.006107039,1.886297711,0.783707459,0.731414163,0.649325415,-1.078977789,0.235440434,0.728063401,2.520570048,2.440756488,2.682266327,0.853058272,1.707987628,1.33558587,2.829878292,2.289675308,0.493117413,1.147599304,-0.468032622,0.339726679,1.928815667,0.588321811,-0.116335092,0.440399627,0.093563743,-0.751762766,-2.268749596,0.550023446,0.624206105,0.164809579,-1.913310506,0.783707459,0.731414163,0.853058272,-1.209644572,0.97539204,2.931537141,0.836174978,-0.018767574,-1.283420656,-0.426042644,-0.496064247,-0.827976223,-0.762540605,1.048995381,0.167500595,-1.546556369,-0.072746219,-0.456376079,0.962316585,0.02314879,-0.683831897
2002-04-01,2.29136,-2.880942078,2.20442,2.1,2,1.3,3.3243,10,1.75,0.164451294,-0.065044477,0.891493307,0.683483296,0.504947546,2.574135151,0.477617561,-0.872116321,1.035875038,-1.132394301,1.328829449,1.087975006,0.225647946,0.563250443,0.505581462,0.036073587,-0.393126147,0.022529668,0.967885162,-1.427018801,0.334967242,1.324928516,-0.725785905,-0.319661924,0.522533246,1.690996935,0.639921832,0.818154547,229136,-1.392944357,-0.096238989,3.487722754,-1.095724982,-0.316128998,-0.055419403,1.644826269,-0.07819349,0.859281045,1.341319552,1.264528625,1.2764331,2.113577659,0.33101739,1.054934225,-0.224526895,0.962150738,0.438034518,0.908740481,-0.257050952,-0.540553109,-0.86829245,-0.91315771,-0.229331977,-0.016461867,-1.462965095,0.677359533,-0.340658717,1.950907685,-0.048189888,-0.107624347,-0.337160165,-0.572229021,1.765196263,-0.326741918,0.995796361,-0.563584403,-1.790121798,-0.230773099,-0.257750983,0.597982828,-0.087648345,0.573390886,0.820411077,-1.26993653,-0.747012018,1.133720502,1.087975006,0.225647946,0.563250443,0.505581462,0.022529668,0.967885162,-1.427018801,-0.725785905,-0.319661924,0.522533246,0.629549478,1.690996935,0.818154547,-0.316128998,0.859281045,-1.462965095,0.677359533,-0.340658717,-0.107624347,-0.337160165,-0.572229021,1.483206015,0,-0.210229245,0.204505942,-0.669569473,-0.160797766,0.014949745,-0.21506048,-1.228499648,1.436611526,0.889768767,1.290012326,1.099994845,1.06416288,1.191029928,1.709229159,0.461160865,1.05228973,-0.844978778,0.200610237,0.909220852,1.582193671,1.796979622,-1.224550158,-0.510798841,-0.094569066,-0.027696899,0.18862678,-0.32432388,0.107140977,0.223218202,0.566464088,0.980205539,1.218107046,1.158702234,0.064595244,0.066754319,0.051273439,0.439660775,0.756041192,1.897864785,0.694633164,1.474113008,0.172096423,0.17431204,0.770578726,2.072974295,2.354700187,0.608871033,1.04953889,-0.485201738,0.016988135,0.612040294,-0.160797766,0.014949745,-0.21506048,-1.228499648,1.290012326,1.099994845,1.06416288,0.461160865,0.980205539,1.218107046,0.694633164,-0.563584403,0.320303821,2.893844943,0.14659438,0.107718809,-1.790121798,-0.230773099,-0.257750983,0.597982828,-0.087648345,0.573390886,0.820411077,-1.26993653,-0.049401692,2.23347687,0.337544597,-0.018963899,-0.747012018
2002-07-01,1.12361,-8.616322161,1.93719,2.1,1.2,1.6,3.3041,8.5,1.74,-1.150558437,-1.229637254,-0.804153529,-0.574282413,-0.140915594,1.924599747,1.273319438,-2.52951429,2.483896501,-1.306636509,-0.648315497,0.705796817,0.150431964,-0.207513321,0.04111865,0.011339274,0.101293371,-0.503280053,0.592545862,-1.499542926,1.772033613,0.498334191,-2.71984096,-0.191797208,0.546689157,1.106427137,1.025897641,-0.065306058,112361,-1.135633144,-0.157898651,3.309922796,-0.966334438,-0.545049997,-0.013449773,0.004034057,-0.037234995,0.041115211,1.116036674,1.097101248,1.104449637,1.046263044,0.141387052,1.65981588,1.647815508,0.48769645,0.938475507,0.514687043,2.017932889,1.832157067,-0.67909655,0.625012515,0.980077506,0.512423126,-1.486186764,-0.650265152,0.428259142,1.842514693,0.33549511,-1.168314241,0.408754653,-2.213413463,2.099952207,0.451322745,0.208015532,-0.582828748,-1.526770546,-0.118345179,-0.079116928,-0.045998679,-0.081074719,-0.621671698,0.570869375,-1.282510159,-0.654100076,0.466655737,0.705796817,0.150431964,-0.207513321,0.04111865,-0.503280053,0.592545862,-1.499542926,-2.71984096,-0.191797208,0.546689157,-0.164513641,1.106427137,-0.065306058,-0.545049997,0.041115211,-1.486186764,-0.650265152,0.428259142,-1.168314241,0.408754653,-2.213413463,1.311896326,0.269285592,-0.103440146,0.209228682,-0.548924826,-0.634110791,-0.725916132,-0.146474885,-1.160048354,0.193918316,-0.444009488,0.4848322,0.555770385,0.414127436,0.495179933,0.641884149,-0.882753325,0.52988001,-0.902249477,0.344063488,0.486015132,1.083944841,1.849484989,-1.368427415,-0.298575528,-0.127448471,-0.096388509,-0.146778434,-0.919235625,-0.372692845,-0.875439461,-0.751600471,0.201067803,0.483943206,0.435812901,-0.02469694,-1.564361691,-1.845076879,-1.194796985,-0.979952186,-0.352540158,-0.333043298,-1.012328894,1.142268809,-1.471785343,-0.867147506,1.36095399,2.088997753,0.451866553,0.165579852,-1.365059514,-0.040100362,0.698863252,-0.634110791,-0.725916132,-0.146474885,-1.160048354,0.4848322,0.555770385,0.414127436,-0.882753325,0.201067803,0.483943206,-0.333043298,-0.582828748,0.919624352,1.807713105,0.06032716,-0.003827747,-1.526770546,-0.118345179,-0.079116928,-0.045998679,-0.081074719,-0.621671698,0.570869375,-1.282510159,0.050965761,0.098535744,-0.198632013,0.02940174,-0.654100076
2002-10-01,0.2841,3.642617933,0.19154,2.3,0.9,2.3,3.2373,7.5,1.44,-0.62335189,-0.443131995,-0.198747094,-0.831669634,-0.516804049,1.97067605,0.4990154,-0.137851534,2.719505277,-0.034682805,-1.014392753,0.557856873,0.4136879,-0.444671402,-0.193709113,-0.001887138,0.655041221,1.1947866,0.357407467,-1.324631802,0.48787004,-0.071131418,-0.806593924,-0.463735124,0.628057119,1.009024387,0.889707033,-0.218204137,2841,-0.566579499,-0.228148227,3.221760576,-0.864787429,0.207118999,-0.060351967,0.186865132,0.569695429,1.313671133,0.951722867,0.906862428,0.925211288,0.624647035,0.752977991,0.024526772,1.149371423,0.278530749,0.410496577,0.670686765,0.517259777,0.820833108,-0.513589659,0.397352856,0.123893468,0.285228394,-2.021551768,0.903146044,-0.573721057,1.388250503,-0.203777209,0.548017018,-0.568397144,0.557984957,1.301689087,-0.27210441,0.218483635,-0.343649026,-1.403428821,-0.325449242,0.271966021,0.091997358,-0.38565272,-0.511090206,0.492246646,-1.452254151,-0.460843235,0.953927447,0.557856873,0.4136879,-0.444671402,-0.193709113,1.1947866,0.357407467,-1.324631802,-0.806593924,-0.463735124,0.628057119,0.602546281,1.009024387,-0.218204137,0.207118999,1.313671133,-2.021551768,0.903146044,-0.573721057,0.548017018,-0.568397144,0.557984957,0.804580324,0.654146304,0.568268567,0.042050618,1.23284563,0.376396369,0.176329482,0.052189142,-1.421381413,-0.192403329,-0.88889301,-0.030819216,-0.03232726,0.016212109,-0.20303182,0.729920317,0.449033978,0.296430017,-0.515882767,0.853415165,-0.039901924,1.189669116,1.594493448,0.047543114,-0.060113019,0.08462244,0.002320663,0.262602198,0.135985546,-1.033792871,-1.400569256,-0.659562132,0.157655436,0.134734188,-0.06220723,-1.019568531,-1.076039952,-0.691885448,-0.64226592,-0.486247031,-0.881663241,0.906747254,1.238201056,2.044928488,0.3338492,-0.45900864,1.222209591,1.379374469,0.76218115,1.084306924,0.37956463,0.06618644,0.297938129,0.376396369,0.176329482,0.052189142,-1.421381413,-0.030819216,-0.03232726,0.016212109,0.449033978,0.157655436,0.134734188,0.906747254,-0.343649026,0.577878791,1.155359011,0.023087161,-0.011986475,-1.403428821,-0.325449242,0.271966021,0.091997358,-0.38565272,-0.511090206,0.492246646,-1.452254151,0.090345731,1.245491808,2.143473864,0.03080021,-0.460843235
2003-01-01,-0.36587,-3.648904806,2.04279,2.3,0.3,3,2.7668,6.5,1.25,-0.730778393,-1.017112014,-0.286029123,0.078856194,-1.083922896,2.04943234,0.831168834,-0.501977524,2.19103977,-1.417800635,-0.501597092,0.209581588,-0.112823973,-0.652184723,0.298398561,-0.019684916,-0.820320382,-1.880665846,0.259577748,-1.363026927,-0.493850259,1.282757509,-1.264998233,-0.226915007,0.518719135,1.46998842,1.318556112,0.054986571,-36587,-1.336038993,0.241185269,3.08335662,-1.082622142,0.087208,0.032736148,0.023623384,0.495225439,-0.851159164,0.860053059,0.822072728,0.833031565,0.899593232,1.891443442,-1.575913245,-1.383563157,-1.473962395,-1.597072516,-1.596503845,-0.291812845,-0.131846621,-1.316297834,0.303612447,0.276623023,-0.915774322,-1.157510845,0.213903011,-0.41902135,1.788548397,0.009266643,0.02487114,-0.407896201,-0.900858689,1.975111494,0.060839883,0.209867879,-0.49760379,-1.666780072,-1.035520315,0.213396842,-0.781977544,-0.140237353,-0.351157159,0.239286564,-1.357951934,-1.122376267,0.776215953,0.209581588,-0.112823973,-0.652184723,0.298398561,-1.880665846,0.259577748,-1.363026927,-1.264998233,-0.226915007,0.518719135,0.360313267,1.46998842,0.054986571,0.087208,-0.851159164,-1.157510845,0.213903011,-0.41902135,0.02487114,-0.407896201,-0.900858689,1.154881477,-0.128048626,0.167790943,-0.034957912,0.506429214,0.574063561,0.707436317,-0.322495799,-1.466990821,-0.193918316,-0.445323125,0.621411254,0.427478927,0.735534568,0.086105597,0.571434833,0.271465499,0.195276691,-0.76611903,-0.022391409,0.193968605,2.069685605,1.159942567,-1.416655704,0.057548543,-0.16133921,-0.064735754,-0.1805138,-1.014740624,0.289280637,-0.774848191,-1.070763808,0.011424307,0.475694174,1.121822026,-0.754969249,-1.043296759,-0.246475256,0.206440224,-0.198094861,-0.505179094,0.214676916,0.256123905,2.118080806,-0.207104018,-0.216179398,1.897879806,0.977998517,1.740399335,2.993078899,-0.130902898,-0.072106162,-0.656422164,0.574063561,0.707436317,-0.322495799,-1.466990821,0.621411254,0.427478927,0.735534568,0.271465499,0.011424307,0.475694174,0.214676916,-0.49760379,0.709150023,0.828308755,-0.000548606,0.003198737,-1.666780072,-1.035520315,0.213396842,-0.781977544,-0.140237353,-0.351157159,0.239286564,-1.357951934,0.118312295,0.21602067,0.387183509,0.002620441,-1.122376267
2003-04-01,0.40217,-3.348330884,3.83644,2,0.3,2,2.4418,5.8,1.25,1.842636432,2.481629083,-0.248148065,0.121394298,0.090930528,1.819032749,0.075367712,1.425618011,2.638308361,-1.500120028,0.360501558,-0.086298301,-0.338471918,-1.452593247,-0.585960145,-0.019464328,-0.337141857,-0.266132253,0.034562163,-1.802437798,-1.133952163,-1.240815983,0.70183961,-0.574491259,0.067382378,1.391779785,0.398390066,-0.439016291,40217,-0.482458525,-0.168779626,2.799726963,-0.861511719,0.214386332,0.001636554,-0.018110005,0.268091967,0.525428206,0.745898203,0.717054013,0.732316684,0.757948774,-0.22909021,2.258247531,1.021187862,1.589091843,1.285321964,1.634399502,1.788207841,1.353327208,1.13290323,0.761382907,1.337001242,0.661045657,-1.42728302,0.422250099,-0.277499113,0.849149406,0.518378893,0.546586143,-0.274355175,-0.785052176,0.865916163,0.394918991,1.445056414,-0.613069863,-1.796788918,-1.272210673,0.011153102,-1.747949804,-0.567523036,0.107802358,0.13673518,-1.442823929,-0.817625095,1.665671236,-0.086298301,-0.338471918,-1.452593247,-0.585960145,-0.266132253,0.034562163,-1.802437798,0.70183961,-0.574491259,0.067382378,1.800303441,1.391779785,-0.439016291,0.214386332,0.525428206,-1.42728302,0.422250099,-0.277499113,0.546586143,-0.274355175,-0.785052176,1.344877604,0.258318432,0.13067305,0.196157408,-0.183307132,0.550161355,0.564421491,-0.424704425,-1.792438276,-0.586372052,-1.337288201,-0.681927387,-0.338633379,-0.572536017,0.001896537,-0.052039382,0.758695328,0.145308832,-0.817450899,0.034448136,-0.449479232,-0.329241901,0.608487181,-1.315047703,-1.327569078,0.283835754,0.192113731,-0.111300221,1.687505668,0.284538331,-0.242725947,2.218598592,-0.08225501,-0.016498064,-1.085142507,-0.005320767,-0.777312183,-0.862750874,-0.531424382,-0.846205923,-0.861710859,0.741547386,0.632673064,0.02239966,-0.19291165,0.055162778,0.239161766,1.472491739,-0.415154506,-0.79118102,-0.231230008,-0.030492656,1.668993622,0.550161355,0.564421491,-0.424704425,-1.792438276,-0.681927387,-0.338633379,-0.572536017,0.758695328,-0.08225501,-0.016498064,0.741547386,-0.613069863,-0.008637767,-0.612774284,-0.012084283,-0.002989774,-1.796788918,-1.272210673,0.011153102,-1.747949804,-0.567523036,0.107802358,0.13673518,-1.442823929,-0.008583901,-0.058754233,-1.398154271,-0.00713054,-0.817625095
